Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Abel Ruiz,es ESP,FW,Braga,20,2000,25,16,"1,284",14.3,3,3,6,3,0,0,1,0,0.21,0.21,0.42,0.21,0.42
Helder Sá,pt POR,DF,Vitória,17,2002,2,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jafar Salmani,ir IRN,"MF,FW",Portimonense,23,1997,11,2,286,3.2,1,1,2,1,0,0,0,0,0.31,0.31,0.63,0.31,0.63
Nuno Santos,pt POR,MF,Boavista,21,1999,29,20,"1,743",19.4,1,0,1,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05
Zaidu Sanusi,ng NGA,DF,Porto,23,1997,25,19,"1,798",20.0,1,1,2,1,0,0,3,1,0.05,0.05,0.10,0.05,0.10
Malang Sarr,fr FRA,DF,Porto,21,1999,8,5,567,6.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Edi Semedo,pt POR,FW,B-SAD,21,1999,11,1,167,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lee Seung-woo,kr KOR,"FW,MF",Portimonense,22,1998,4,0,35,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Show,ao ANG,MF,Boavista,21,1999,31,13,"1,487",16.5,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06
João Pedro Sousa Silva,gw GNB,FW,Paços,23,1996,27,3,540,6.0,5,0,5,4,1,1,3,0,0.83,0.00,0.83,0.67,0.67
Leandro Silva,br BRA,MF,Rio Ave,21,1999,1,0,14,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Lucas Silva,br BRA,FW,Paços,22,1998,6,1,158,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Matheus Silva,br BRA,DF,Moreirense,22,1997,12,7,647,7.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luther Singh,za RSA,"FW,MF",Paços,22,1997,29,24,"1,946",21.6,5,5,10,5,0,0,5,0,0.23,0.23,0.46,0.23,0.46
Sphephelo Sithole,za RSA,MF,B-SAD,21,1999,25,21,"1,732",19.2,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00
Filipe Soares,pt POR,"MF,FW",Moreirense,21,1999,31,27,"2,394",26.6,2,2,4,2,0,0,6,0,0.08,0.08,0.15,0.08,0.15
Afonso Sousa,pt POR,"MF,FW",B-SAD,20,2000,32,20,"1,918",21.3,2,0,2,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09
César Sousa,ao ANG,MF,B-SAD,20,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Joel Sousa,pt POR,GK,Tondela,20,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tomislav Štrkalj,hr CRO,FW,Tondela,23,1996,17,7,599,6.7,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15
Easah Suliman,pk PAK,DF,Vitória,22,1998,12,9,879,9.8,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00
Mile Svilar,rs SRB,GK,Benfica,20,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bruno Tabata,br BRA,MF,Sporting CP,23,1997,16,2,449,5.0,0,2,2,0,0,0,2,0,0.00,0.40,0.40,0.00,0.40
David Tavares,cv CPV,MF,Moreirense,21,1999,11,1,221,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Heriberto Tavares,pt POR,"MF,FW",Famalicão,23,1997,17,8,742,8.2,2,1,3,2,0,0,2,0,0.24,0.12,0.36,0.24,0.36
Nuno Tavares,pt POR,"DF,MF",Benfica,20,2000,14,7,633,7.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Tomás Tavares,pt POR,DF,Farense,19,2001,18,18,"1,552",17.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Diogo Teixeira,pt POR,MF,Rio Ave,21,1999,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Vincent Thill,lu LUX,MF,Nacional,20,2000,17,13,921,10.2,0,2,2,0,0,0,5,0,0.00,0.20,0.20,0.00,0.20
Tiago Tomás,pt POR,"FW,MF",Sporting CP,18,2002,30,16,"1,504",16.7,3,1,4,3,0,0,5,0,0.18,0.06,0.24,0.18,0.24
Henrique Trevisan,br BRA,DF,Famalicão,23,1997,4,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Matouš Trmal,cz CZE,GK,Vitória,21,1998,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Manuel Ugarte Ribeiro,uy URU,MF,Famalicão,19,2001,20,18,"1,512",16.8,1,2,3,1,0,0,4,1,0.06,0.12,0.18,0.06,0.18
Carlos Valenzuela,ar ARG,"MF,FW",Famalicão,23,1997,24,8,922,10.2,3,1,4,3,0,0,3,0,0.29,0.10,0.39,0.29,0.39
Nilton Varela,pt POR,MF,B-SAD,19,2001,5,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
José Luis García Vayá,es ESP,MF,Vitória,21,1998,30,26,"2,388",26.5,1,0,1,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04
Calvin Verdonk,id IDN,DF,Famalicão,23,1997,12,6,499,5.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
João Victor,br BRA,"MF,FW",Nacional,21,1999,11,3,358,4.0,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25
Fabio Vieira,pt POR,MF,Porto,20,2000,19,3,404,4.5,0,1,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22
Robinho Vieira,pt POR,FW,B-SAD,23,1997,4,0,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gustavo Viera,uy URU,FW,Santa Clara,19,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rúben Vinagre,pt POR,"DF,MF",Famalicão,21,1999,20,20,"1,640",18.2,0,3,3,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16
Vitinha,pt POR,FW,Braga,20,2000,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Wendel,br BRA,MF,Sporting CP,22,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Witi,mz MOZ,"DF,MF",Nacional,23,1996,19,11,"1,030",11.4,0,2,2,0,0,0,1,1,0.00,0.17,0.17,0.00,0.17
Ivan Zlobin,ru RUS,GK,Famalicão,23,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
