Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Sylian Mokono,nl NED,DF,Utrecht,22,1999,1,0,19,0.2,0,1,1,0,0,0,0,0,0.00,4.74,4.74,0.00,4.74
Julian von Moos,ch SUI,FW,Vitesse,20,2001,5,0,118,1.3,0,1,1,0,0,0,0,0,0.00,0.76,0.76,0.00,0.76
Alex Mortensen,se SWE,MF,Groningen,19,2002,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jeremy van Mullem,nl NED,MF,Sparta R'dam,22,1999,12,5,579,6.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Anthony Musaba,nl NED,"FW,MF",Heerenveen,20,2000,29,15,"1,316",14.6,1,1,2,1,0,0,5,1,0.07,0.07,0.14,0.07,0.14
Richie Musaba,nl NED,"MF,FW",Fortuna Sittard,20,2000,7,3,220,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Reiss Nelson,eng ENG,MF,Feyenoord,21,1999,21,10,910,10.1,2,4,6,2,0,0,2,0,0.20,0.40,0.59,0.20,0.59
Cyril Ngonge,be BEL,"MF,FW",Groningen,21,2000,31,19,"1,663",18.5,7,1,8,7,0,0,4,0,0.38,0.05,0.43,0.38,0.43
Tijjani Noslin,nl NED,"MF,FW",Fortuna Sittard,22,1999,24,8,815,9.1,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11
Ché Nunnely,nl NED,"MF,FW",Willem II,22,1999,31,30,"2,444",27.2,6,1,7,6,0,0,2,0,0.22,0.04,0.26,0.22,0.26
Djenahro Nunumete,nl NED,MF,Heerenveen,19,2002,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Benjamin Nygren,se SWE,"MF,FW",Heerenveen,20,2001,17,3,476,5.3,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19
Armando Obispo,nl NED,DF,PSV Eindhoven,22,1999,17,10,"1,060",11.8,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08
Cas Odenthal,nl NED,DF,NEC Nijmegen,20,2000,28,28,"2,508",27.9,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04
Jens Odgaard,dk DEN,"FW,MF",RKC Waalwijk,22,1999,30,28,"2,468",27.4,8,6,14,8,0,1,3,0,0.29,0.22,0.51,0.29,0.51
Maduka Okoye,ng NGA,GK,Sparta R'dam,21,1999,30,30,"2,633",29.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Elias Olsson,se SWE,DF,Groningen,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jayden Oosterwolde,nl NED,DF,Twente,20,2001,14,10,903,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Thijs Oosting,nl NED,DF,AZ Alkmaar,21,2000,3,1,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Thijs Oosting,nl NED,MF,Willem II,21,2000,3,3,270,3.0,2,0,2,2,0,0,1,0,0.67,0.00,0.67,0.67,0.67
Loïs Openda,be BEL,FW,Vitesse,21,2000,33,30,"2,649",29.4,18,2,20,16,2,3,3,1,0.61,0.07,0.68,0.54,0.61
Fredrik Oppegard,no NOR,DF,PSV Eindhoven,18,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ragnar Oratmangoen,id IDN,MF,Go Ahead Eag,23,1998,33,32,"2,630",29.2,0,4,4,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14
Alois Oroz,hr CRO,DF,Vitesse,20,2000,21,9,813,9.0,3,0,3,3,0,0,4,0,0.33,0.00,0.33,0.33,0.33
Anas Ouahim,de GER,"MF,FW",Heracles Almelo,23,1997,10,10,690,7.7,0,1,1,0,0,0,2,1,0.00,0.13,0.13,0.00,0.13
Yassin Oukili,nl NED,MF,RKC Waalwijk,20,2001,21,8,904,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Sékou Oumar Sylla,gn GUI,DF,Cambuur,22,1999,5,5,375,4.2,1,0,1,1,0,0,3,1,0.24,0.00,0.24,0.24,0.24
Gaultiér Overman,nl NED,DF,Sparta R'dam,20,2000,2,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mark Pabai,lr LBR,DF,Zwolle,20,2000,9,7,683,7.6,0,2,2,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26
Maarten Paes,id IDN,GK,Utrecht,23,1998,17,17,"1,530",17.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Jelte Pal,nl NED,FW,Willem II,18,2002,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Vangelis Pavlidis,gr GRE,FW,AZ Alkmaar,22,1998,33,32,"2,495",27.7,16,5,21,16,0,0,6,0,0.58,0.18,0.76,0.58,0.76
Marcus Pedersen,no NOR,DF,Feyenoord,21,2000,30,22,"1,984",22.0,0,4,4,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18
Pedro,es ESP,FW,NEC Nijmegen,21,2000,3,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kik Pierie,nl NED,DF,Twente,21,2000,3,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ernest Poku,nl NED,"FW,MF",AZ Alkmaar,17,2004,4,0,46,0.5,0,1,1,0,0,0,0,0,0.00,1.96,1.96,0.00,1.96
Robin Polley,gh GHA,DF,Heracles Almelo,22,1998,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Romano Postema,nl NED,FW,Groningen,19,2002,32,2,710,7.9,4,1,5,4,0,0,2,0,0.51,0.13,0.63,0.51,0.63
Dirk Proper,nl NED,MF,NEC Nijmegen,19,2002,22,15,"1,358",15.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Giacomo Quagliata,it ITA,DF,Heracles Almelo,21,2000,29,28,"2,544",28.3,1,2,3,1,0,0,9,0,0.04,0.07,0.11,0.04,0.11
Jan Ras,nl NED,MF,Heerenveen,22,1999,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Daishawn Redan,nl NED,"FW,MF",Zwolle,20,2001,26,24,"2,040",22.7,6,3,9,6,0,1,2,0,0.26,0.13,0.40,0.26,0.40
Youri Regeer,nl NED,DF,Ajax,17,2003,3,2,153,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gyan de Regt,nl NED,MF,Vitesse,18,2002,1,1,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Eliano Reijnders,id IDN,MF,Zwolle,20,2000,23,13,"1,266",14.1,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07
Tijjani Reijnders,nl NED,MF,AZ Alkmaar,23,1998,33,11,"1,305",14.5,4,2,6,4,0,0,1,0,0.28,0.14,0.41,0.28,0.41
Devyne Rensch,nl NED,DF,Ajax,18,2003,19,8,801,8.9,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22
Thomas Rier,nl NED,DF,Cambuur,21,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mees Rijks,nl NED,FW,Utrecht,18,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rocco Robert Shein,ee EST,MF,Utrecht,18,2003,1,1,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Godfried Roemeratoe,cw CUW,"MF,DF",Willem II,21,1999,21,6,698,7.8,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13
Ole Romeny,nl NED,"FW,MF",NEC Nijmegen,21,2000,10,0,169,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Maximiliano Romero,ar ARG,FW,PSV Eindhoven,22,1999,10,1,167,1.9,0,2,2,0,0,0,0,0,0.00,1.08,1.08,0.00,1.08
Philippe Rommens,be BEL,MF,Go Ahead Eag,23,1997,34,31,"2,696",30.0,2,5,7,2,0,0,2,0,0.07,0.17,0.23,0.07,0.23
Bart van Rooij,nl NED,"DF,MF",NEC Nijmegen,20,2001,33,33,"2,970",33.0,0,2,2,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06
Ruben Roosken,nl NED,"DF,MF",Heracles Almelo,21,2000,7,6,489,5.4,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18
Frank Ross,sct SCO,"FW,MF",Go Ahead Eag,23,1998,7,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Llazaros Rota,gr GRE,DF,Fortuna Sittard,23,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Daan Rots,nl NED,"MF,FW",Twente,20,2001,27,23,"1,706",19.0,3,3,6,3,0,0,2,0,0.16,0.16,0.32,0.16,0.32
Michal Sadílek,cz CZE,"MF,DF",Twente,22,1999,30,29,"2,582",28.7,1,2,3,1,0,0,6,1,0.03,0.07,0.10,0.03,0.10
Görkem Sağlam,de GER,MF,Willem II,23,1998,22,15,"1,149",12.8,1,3,4,1,0,0,2,0,0.08,0.23,0.31,0.08,0.31
Anass Salah-Eddine,nl NED,DF,Ajax,19,2002,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bassala Sambou,eng ENG,FW,Fortuna Sittard,23,1997,8,4,417,4.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Ibrahim Sangaré,ci CIV,MF,PSV Eindhoven,23,1997,29,26,"2,416",26.8,3,2,5,3,0,0,4,0,0.11,0.07,0.19,0.11,0.19
Amin Sarr,se SWE,"FW,MF",Heerenveen,20,2001,13,12,"1,076",12.0,5,1,6,5,0,0,0,0,0.42,0.08,0.50,0.42,0.50
Sem Scheperman,nl NED,MF,Heracles Almelo,19,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Vincent Schippers,nl NED,DF,Willem II,20,2001,5,1,166,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Markus Schubert,de GER,GK,Vitesse,23,1998,20,19,"1,755",19.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Perr Schuurs,nl NED,DF,Ajax,21,1999,22,10,"1,047",11.6,0,1,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09
Jenson Seelt,nl NED,DF,PSV Eindhoven,18,2003,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Stanislav Shopov,bg BUL,MF,Heerenveen,19,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kaj Sierhuis,nl NED,FW,Heracles Almelo,23,1998,18,18,"1,419",15.8,4,3,7,4,0,0,2,0,0.25,0.19,0.44,0.25,0.44
Elias Sierra,be BEL,"MF,FW",Heracles Almelo,19,2001,16,4,388,4.3,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23
Luis Sinisterra,co COL,"MF,FW",Feyenoord,22,1999,30,29,"2,405",26.7,12,7,19,12,0,0,1,0,0.45,0.26,0.71,0.45,0.71
Gijs Smal,nl NED,DF,Twente,23,1997,25,21,"1,869",20.8,2,2,4,2,0,0,1,0,0.10,0.10,0.19,0.10,0.19
Milan Smit,nl NED,FW,Cambuur,18,2003,4,0,64,0.7,1,0,1,1,0,0,0,0,1.41,0.00,1.41,1.41,1.41
Sven Sonnenberg,de GER,DF,Heracles Almelo,22,1999,9,4,477,5.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Kamal Sowah,gh GHA,"FW,MF",AZ Alkmaar,21,2000,8,0,166,1.8,0,1,1,0,0,0,0,0,0.00,0.54,0.54,0.00,0.54
Wesley Spieringhs,nl NED,MF,Willem II,19,2002,5,1,97,1.1,1,0,1,1,0,0,0,0,0.93,0.00,0.93,0.93,0.93
Tommy St. Jago,nl NED,DF,Utrecht,21,2000,3,2,198,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Casper Staring,nl NED,MF,Twente,20,2001,3,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Filip Stevanovic,rs SRB,"MF,FW",Heerenveen,18,2002,21,10,856,9.5,1,1,2,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21
Jørgen Strand Larsen,no NOR,FW,Groningen,21,2000,32,26,"2,339",26.0,14,2,16,14,0,0,5,0,0.54,0.08,0.62,0.54,0.62
Yukinari Sugawara,jp JPN,"DF,MF",AZ Alkmaar,21,2000,33,29,"2,635",29.3,1,3,4,1,0,0,3,0,0.03,0.10,0.14,0.03,0.14
Tomáš Suslov,sk SVK,MF,Groningen,19,2002,29,28,"2,348",26.1,1,4,5,1,0,0,9,0,0.04,0.15,0.19,0.04,0.19
Max Svensson,se SWE,"MF,FW",Willem II,23,1998,34,20,"1,911",21.2,1,4,5,1,0,0,1,0,0.05,0.19,0.24,0.05,0.24
Marin Šverko,hr CRO,"DF,MF",Groningen,23,1998,24,10,995,11.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Moussa Sylla,ml MLI,MF,Utrecht,21,1999,25,14,"1,374",15.3,6,3,9,6,0,0,2,0,0.39,0.20,0.59,0.39,0.59
Adrian Szöke,hu HUN,FW,Heracles Almelo,23,1998,10,1,144,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mohamed Taabouni,nl NED,"FW,MF",AZ Alkmaar,19,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Elayis Tavsan,nl NED,"FW,MF",NEC Nijmegen,20,2001,30,26,"2,242",24.9,5,1,6,5,0,0,3,0,0.20,0.04,0.24,0.20,0.24
Kenneth Taylor,nl NED,MF,Ajax,19,2002,13,5,581,6.5,1,3,4,1,0,0,0,0,0.15,0.46,0.62,0.15,0.62
Slobodan Tedić,rs SRB,FW,Zwolle,21,2000,23,11,"1,192",13.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Jasper Ter Heide,nl NED,"MF,DF",Cambuur,22,1999,16,4,477,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jordan Teze,nl NED,DF,PSV Eindhoven,21,1999,29,23,"2,042",22.7,1,4,5,1,0,0,4,0,0.04,0.18,0.22,0.04,0.22
Guus Til,nl NED,MF,Feyenoord,23,1997,32,32,"2,577",28.6,15,3,18,15,0,0,2,0,0.52,0.10,0.63,0.52,0.63
Jurriën Timber,nl NED,DF,Ajax,20,2001,30,29,"2,550",28.3,3,2,5,3,0,0,0,0,0.11,0.07,0.18,0.11,0.18
Quinten Timber,nl NED,MF,Utrecht,20,2001,31,29,"2,351",26.1,2,3,5,2,0,0,4,0,0.08,0.11,0.19,0.08,0.19
Marco Tol,nl NED,DF,Cambuur,23,1998,27,9,"1,228",13.6,2,1,3,2,0,0,1,0,0.15,0.07,0.22,0.15,0.22
Ahmed Touba,dz ALG,DF,RKC Waalwijk,23,1998,28,28,"2,490",27.7,0,1,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04
Giovanni Troupée,cw CUW,DF,Twente,23,1998,21,20,"1,701",18.9,0,1,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05
Turan Tuzlacik,nl NED,MF,Go Ahead Eag,20,2001,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Manfred Ugalde,cr CRC,"FW,MF",Twente,19,2002,25,4,649,7.2,3,2,5,3,0,0,2,0,0.42,0.28,0.69,0.42,0.69
Roberts Uldriķis,lv LVA,FW,Cambuur,23,1998,21,18,"1,541",17.1,7,0,7,7,0,0,3,0,0.41,0.00,0.41,0.41,0.41
Amourrichio Van Axel Dongen,nl NED,FW,Ajax,16,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Dave Van Den Berg,nl NED,MF,Utrecht,21,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Simon Van Duivenbooden,nl NED,FW,Vitesse,19,2002,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Syb Van Ottele,nl NED,DF,Heerenveen,19,2002,3,2,201,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Joey Veerman,nl NED,MF,Heerenveen,22,1998,18,17,"1,519",16.9,3,6,9,3,0,0,1,0,0.18,0.36,0.53,0.18,0.53
Joey Veerman,nl NED,MF,PSV Eindhoven,22,1998,15,12,"1,033",11.5,4,5,9,4,0,0,0,0,0.35,0.44,0.78,0.35,0.78
Thibaud Verlinden,be BEL,"FW,MF",Fortuna Sittard,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Yorbe Vertessen,be BEL,"FW,MF",PSV Eindhoven,20,2001,24,5,797,8.9,6,3,9,6,0,0,0,0,0.68,0.34,1.02,0.68,1.02
Peter Vindahl Jensen,dk DEN,GK,AZ Alkmaar,23,1998,32,32,"2,880",32.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Siemen Voet,be BEL,DF,Zwolle,21,2000,17,14,"1,243",13.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Dennis Vos,nl NED,DF,PSV Eindhoven,19,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Patrick Vroegh,nl NED,"MF,FW",Vitesse,21,1999,21,4,653,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Max de Waal,nl NED,"FW,MF",Zwolle,19,2002,7,0,165,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Patrik Wålemark,se SWE,MF,Feyenoord,19,2001,12,1,377,4.2,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24
Owen Wijndal,nl NED,DF,AZ Alkmaar,21,1999,31,31,"2,683",29.8,1,10,11,1,0,0,7,0,0.03,0.34,0.37,0.03,0.37
Dani de Wit,nl NED,"MF,FW",AZ Alkmaar,23,1998,33,33,"2,837",31.5,8,4,12,8,0,0,4,0,0.25,0.13,0.38,0.25,0.38
Mees de Wit,nl NED,"MF,DF",Zwolle,23,1998,28,26,"2,324",25.8,4,0,4,4,0,0,6,0,0.15,0.00,0.15,0.15,0.15
Luuk Wouters,nl NED,DF,RKC Waalwijk,22,1999,18,5,584,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Romaric Yapi,fr FRA,"MF,DF",Vitesse,21,2000,11,3,295,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
John Yeboah,ec ECU,"FW,MF",Willem II,21,2000,8,0,79,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Timo Zaal,nl NED,DF,Heerenveen,17,2004,2,0,13,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Arthur Zagre,fr FRA,DF,Utrecht,19,2001,8,4,414,4.6,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22
Ramiz Zerrouki,dz ALG,MF,Twente,23,1998,32,31,"2,598",28.9,2,1,3,2,0,0,10,1,0.07,0.03,0.10,0.07,0.10
Rick Zuijderwijk,nl NED,MF,Willem II,20,2001,3,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
