Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Sinaly Diomande,ci CIV,DF,Lyon,20,2001,6.4,6.0,3,4.0,2.0,0.0,5.0,6.0,83.3,1.0,6.0,6.0,0.0,12,18.0,26.0,0.0,Ligue1
Sofiane Diop,fr FRA,"MF,FW",Monaco,21,2000,21.6,38.0,20,12.0,19.0,7.0,15.0,47.0,31.9,32.0,10.0,0.0,10.0,23,61.0,4.0,0.0,Ligue1
Andy Diouf,fr FRA,MF,Rennes,18,2003,0.2,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,Ligue1
Assane Dioussé,sn SEN,MF,Saint-Étienne,23,1997,0.3,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Ligue1
Axel Disasi,fr FRA,DF,Monaco,23,1998,30.2,42.0,27,20.0,21.0,1.0,23.0,39.0,59.0,16.0,40.0,30.0,10.0,26,68.0,75.0,0.0,Ligue1
Tiago Djaló,pt POR,DF,Lille,21,2000,25.9,60.0,39,39.0,19.0,2.0,26.0,39.0,66.7,13.0,26.0,10.0,16.0,24,84.0,71.0,0.0,Ligue1
Bryan Djile Nokoué,cm CMR,"DF,MF",Saint-Étienne,19,2002,0.6,3.0,3,1.0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,1,4.0,2.0,0.0,Ligue1
Ouparine Djoco,gw GNB,GK,Clermont Foot,23,1998,23.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,14.0,2.0,Ligue1
Jeremy Doku,be BEL,"FW,MF",Rennes,19,2002,5.2,10.0,5,3.0,5.0,2.0,3.0,6.0,50.0,3.0,4.0,0.0,4.0,3,13.0,0.0,0.0,Ligue1
Kasper Dolberg,dk DEN,FW,Nice,23,1997,16.6,9.0,4,4.0,3.0,2.0,3.0,9.0,33.3,6.0,15.0,1.0,14.0,6,15.0,17.0,0.0,Ligue1
Brandon Domingues,fr FRA,"MF,FW",Troyes,21,2000,2.6,6.0,2,2.0,4.0,0.0,2.0,3.0,66.7,1.0,3.0,0.0,3.0,3,9.0,0.0,0.0,Ligue1
Gianluigi Donnarumma,it ITA,GK,Paris S-G,22,1999,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,9.0,2.0,Ligue1
Lohann Doucet,fr FRA,"MF,DF",Nantes,18,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Ligue1
Cheick Doucouré,ml MLI,MF,Lens,21,2000,32.7,75.0,43,34.0,34.0,7.0,35.0,79.0,44.3,44.0,30.0,7.0,23.0,68,143.0,24.0,0.0,Ligue1
Fodé Doucouré,ml MLI,"DF,FW",Reims,20,2001,1.7,12.0,9,9.0,3.0,0.0,9.0,11.0,81.8,2.0,1.0,0.0,1.0,4,16.0,6.0,0.0,Ligue1
Ismaël Doukouré,fr FRA,DF,Strasbourg,18,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Ligue1
Kamory Doumbia,ml MLI,"MF,FW",Reims,18,2003,3.9,8.0,2,2.0,5.0,1.0,5.0,13.0,38.5,8.0,9.0,3.0,6.0,3,11.0,3.0,0.0,Ligue1
Enzo Ebosse,cm CMR,DF,Angers,22,1999,21.0,25.0,14,19.0,6.0,0.0,11.0,19.0,57.9,8.0,19.0,9.0,10.0,15,40.0,42.0,0.0,Ligue1
Hugo Ekitike,fr FRA,FW,Reims,19,2002,14.1,18.0,10,8.0,6.0,4.0,4.0,11.0,36.4,7.0,9.0,2.0,7.0,6,24.0,15.0,0.0,Ligue1
Maxime Estève,fr FRA,DF,Montpellier,19,2002,20.6,27.0,18,22.0,4.0,1.0,15.0,27.0,55.6,12.0,31.0,24.0,7.0,22,49.0,69.0,1.0,Ligue1
Wout Faes,be BEL,DF,Reims,23,1998,37.0,40.0,24,30.0,9.0,1.0,25.0,33.0,75.8,8.0,47.0,37.0,10.0,53,93.0,169.0,2.0,Ligue1
Romain Faivre,fr FRA,"FW,MF",Lyon,23,1998,9.9,10.0,4,2.0,6.0,2.0,4.0,13.0,30.8,9.0,4.0,0.0,4.0,3,13.0,2.0,0.0,Ligue1
Romain Faivre,fr FRA,MF,Brest,23,1998,19.9,30.0,18,12.0,13.0,5.0,12.0,30.0,40.0,18.0,11.0,0.0,11.0,13,43.0,10.0,0.0,Ligue1
Wuilker Faríñez,ve VEN,GK,Lens,23,1998,12.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,Ligue1
Noah Fatar,fr FRA,"DF,MF",Angers,19,2002,0.1,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,0.0,0.0,Ligue1
Karol Fila,pl POL,DF,Strasbourg,23,1998,6.2,10.0,8,5.0,4.0,1.0,4.0,8.0,50.0,4.0,7.0,2.0,5.0,4,14.0,6.0,0.0,Ligue1
Alexis Flips,fr FRA,"MF,DF",Reims,21,2000,11.7,37.0,21,21.0,9.0,7.0,22.0,45.0,48.9,23.0,21.0,0.0,21.0,24,61.0,17.0,0.0,Ligue1
Mamadou Fofana,ml MLI,DF,Metz,23,1998,0.4,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,1.0,1.0,1,2.0,2.0,0.0,Ligue1
Youssouf Fofana,fr FRA,MF,Monaco,22,1999,24.3,69.0,43,19.0,41.0,9.0,29.0,56.0,51.8,27.0,29.0,7.0,22.0,32,101.0,22.0,2.0,Ligue1
Ignatius Ganago,cm CMR,FW,Lens,22,1999,11.4,3.0,2,1.0,2.0,0.0,2.0,6.0,33.3,4.0,4.0,0.0,4.0,2,5.0,3.0,0.0,Ligue1
Djeidi Gassama,fr FRA,FW,Paris S-G,17,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,Ligue1
Willem Geubbels,fr FRA,"FW,MF",Nantes,19,2001,6.0,8.0,5,4.0,2.0,2.0,5.0,12.0,41.7,7.0,5.0,0.0,5.0,6,14.0,5.0,0.0,Ligue1
Ismaël Gharbi,es ESP,FW,Paris S-G,17,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ligue1
Lamine Ghezali,fr FRA,DF,Saint-Étienne,22,1999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Ligue1
Nicholas Gioacchini,us USA,"FW,MF",Montpellier,21,2000,5.5,7.0,5,3.0,2.0,2.0,4.0,10.0,40.0,6.0,8.0,0.0,8.0,4,11.0,5.0,0.0,Ligue1
Angel Gomes,eng ENG,"MF,FW",Lille,20,2000,10.6,23.0,13,6.0,12.0,5.0,10.0,15.0,66.7,5.0,4.0,0.0,4.0,3,26.0,4.0,0.0,Ligue1
Amine Gouiri,dz ALG,"FW,MF",Nice,21,2000,30.6,22.0,13,2.0,13.0,7.0,10.0,32.0,31.3,22.0,22.0,5.0,17.0,11,33.0,17.0,1.0,Ligue1
Lucas Gourna-Douath,fr FRA,MF,Saint-Étienne,17,2003,20.0,45.0,26,22.0,18.0,5.0,21.0,36.0,58.3,15.0,22.0,3.0,19.0,13,58.0,9.0,2.0,Ligue1
Andrew Gravillon,gp GLP,DF,Reims,23,1998,23.7,32.0,24,19.0,13.0,0.0,17.0,27.0,63.0,10.0,25.0,15.0,10.0,33,65.0,83.0,1.0,Ligue1
Etienne Green,eng ENG,GK,Saint-Étienne,21,2000,13.3,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,2.0,9.0,0.0,Ligue1
Gabriel Gudmundsson,se SWE,"DF,MF",Lille,22,1999,14.9,43.0,31,24.0,16.0,3.0,17.0,35.0,48.6,18.0,15.0,3.0,12.0,20,63.0,13.0,0.0,Ligue1
Noah Guede-Nadje,fr FRA,MF,Angers,17,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ligue1
Mattéo Guendouzi,fr FRA,MF,Marseille,22,1999,35.0,45.0,30,10.0,26.0,9.0,13.0,47.0,27.7,34.0,15.0,1.0,14.0,16,61.0,18.0,0.0,Ligue1
Yanis Guermouche,fr FRA,"MF,FW",Montpellier,20,2001,0.1,2.0,1,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Ligue1
Evann Guessand,ci CIV,FW,Nice,20,2001,4.9,9.0,8,2.0,5.0,2.0,3.0,8.0,37.5,5.0,4.0,0.0,4.0,0,9.0,1.0,0.0,Ligue1
Lamine Gueye,sn SEN,"FW,MF",Metz,23,1998,6.2,5.0,5,1.0,1.0,3.0,3.0,7.0,42.9,4.0,4.0,0.0,4.0,6,11.0,1.0,0.0,Ligue1
Pape Gueye,sn SEN,MF,Marseille,22,1999,17.0,38.0,19,15.0,22.0,1.0,16.0,31.0,51.6,15.0,15.0,3.0,12.0,24,62.0,16.0,0.0,Ligue1
Bruno Guimarães,br BRA,MF,Lyon,23,1997,18.2,50.0,31,20.0,25.0,5.0,23.0,59.0,39.0,36.0,21.0,4.0,17.0,21,71.0,11.0,1.0,Ligue1
Malo Gusto,fr FRA,DF,Lyon,18,2003,20.9,55.0,35,29.0,21.0,5.0,24.0,40.0,60.0,16.0,21.0,6.0,15.0,33,88.0,41.0,1.0,Ligue1
Achraf Hakimi,ma MAR,DF,Paris S-G,22,1998,27.5,74.0,51,38.0,27.0,9.0,40.0,72.0,55.6,32.0,26.0,5.0,21.0,28,102.0,23.0,2.0,Ligue1
Luis Henrique,br BRA,"FW,MF",Marseille,19,2001,7.8,4.0,3,2.0,1.0,1.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,5,9.0,1.0,0.0,Ligue1
Fraser Hornby,sct SCO,"FW,MF",Reims,21,1999,3.9,3.0,1,1.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,4,7.0,5.0,0.0,Ligue1
Jonathan Ikone,fr FRA,"MF,FW",Lille,23,1998,11.8,11.0,3,6.0,4.0,1.0,4.0,11.0,36.4,7.0,13.0,1.0,12.0,5,16.0,4.0,0.0,Ligue1
Wilson Isidor,fr FRA,"FW,MF",Monaco,20,2000,0.6,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Ligue1
Ismail Jakobs,sn SEN,"DF,FW",Monaco,21,1999,13.4,32.0,16,14.0,15.0,3.0,16.0,35.0,45.7,19.0,16.0,1.0,15.0,17,49.0,31.0,0.0,Ligue1
Abdel Jalil Medioub,dz ALG,DF,Bordeaux,23,1997,6.9,9.0,5,5.0,3.0,1.0,3.0,4.0,75.0,1.0,8.0,4.0,4.0,12,21.0,34.0,0.0,Ligue1
Moritz Jenz,de GER,DF,Lorient,22,1999,15.3,26.0,12,18.0,6.0,2.0,11.0,24.0,45.8,13.0,19.0,11.0,8.0,28,54.0,55.0,0.0,Ligue1
Lenny Joseph,fr FRA,"FW,MF",Metz,20,2000,1.7,2.0,1,1.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,0,2.0,0.0,0.0,Ligue1
Issa Kaboré,bf BFA,"DF,MF",Troyes,20,2001,25.0,45.0,22,22.0,14.0,9.0,20.0,38.0,52.6,18.0,27.0,2.0,25.0,20,65.0,38.0,1.0,Ligue1
Arnaud Kalimuendo,fr FRA,FW,Lens,19,2002,23.9,9.0,8,1.0,3.0,5.0,2.0,7.0,28.6,5.0,6.0,1.0,5.0,8,17.0,0.0,0.0,Ligue1
Arnaud Kalimuendo,fr FRA,FW,Paris S-G,19,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ligue1
Samuel Kalu,ng NGA,"FW,MF",Bordeaux,23,1997,3.6,8.0,5,3.0,4.0,1.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,3,11.0,1.0,0.0,Ligue1
Boubacar Kamara,fr FRA,"MF,DF",Marseille,21,1999,30.9,68.0,38,27.0,36.0,5.0,26.0,47.0,55.3,21.0,29.0,10.0,19.0,46,114.0,44.0,1.0,Ligue1
Nordine Kandil,fr FRA,"MF,FW",Strasbourg,19,2001,1.0,2.0,1,2.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0,2.0,0.0,0.0,Ligue1
Ilan Kebbal,dz ALG,"MF,FW",Reims,23,1998,19.7,31.0,15,13.0,10.0,8.0,12.0,44.0,27.3,32.0,16.0,0.0,16.0,13,44.0,3.0,0.0,Ligue1
Habib Keita,ml MLI,"MF,FW",Lyon,19,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ligue1
Thibault Klidje,tg TOG,"MF,FW",Bordeaux,20,2001,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2,2.0,0.0,0.0,Ligue1
Justin Kluivert,nl NED,MF,Nice,22,1999,20.8,19.0,9,6.0,12.0,1.0,5.0,21.0,23.8,16.0,13.0,1.0,12.0,14,33.0,6.0,0.0,Ligue1
Samuel Koeberlé,fr FRA,FW,Reims,16,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ligue1
Philippe Koffi,ci CIV,FW,Reims,19,2002,4.2,4.0,0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,3,7.0,3.0,0.0,Ligue1
Randal Kolo Muani,fr FRA,"FW,MF",Nantes,22,1998,32.8,28.0,14,7.0,10.0,11.0,10.0,25.0,40.0,15.0,14.0,3.0,11.0,6,34.0,31.0,0.0,Ligue1
Ibrahima Koné,ml MLI,FW,Lorient,22,1999,8.1,7.0,4,0.0,3.0,4.0,2.0,3.0,66.7,1.0,8.0,3.0,5.0,1,8.0,3.0,0.0,Ligue1
Mykola Kukharevych,ua UKR,FW,Troyes,20,2001,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ligue1
Tom Lacoux,fr FRA,"DF,MF",Bordeaux,19,2002,10.1,18.0,13,11.0,5.0,2.0,9.0,24.0,37.5,15.0,14.0,4.0,10.0,9,27.0,20.0,1.0,Ligue1
Lenny Lacroix,fr FRA,DF,Metz,18,2003,2.2,9.0,7,8.0,1.0,0.0,5.0,8.0,62.5,3.0,5.0,1.0,4.0,10,19.0,5.0,0.0,Ligue1
Alban Lafont,fr FRA,GK,Nantes,22,1999,38.0,3.0,3,3.0,0.0,0.0,3.0,8.0,37.5,5.0,1.0,0.0,1.0,1,4.0,25.0,2.0,Ligue1
Mohamed Lamine Bayo,gn GUI,FW,Clermont Foot,23,1998,26.8,12.0,5,4.0,3.0,5.0,3.0,24.0,12.5,21.0,7.0,1.0,6.0,7,19.0,14.0,0.0,Ligue1
Yasser Larouci,dz ALG,DF,Troyes,20,2001,3.8,6.0,5,2.0,4.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,7,13.0,5.0,0.0,Ligue1
Armand Lauriente,fr FRA,"FW,MF",Lorient,22,1998,27.5,33.0,18,9.0,16.0,8.0,11.0,30.0,36.7,19.0,27.0,2.0,25.0,15,48.0,3.0,0.0,Ligue1
Théo Le Bris,fr FRA,MF,Lorient,18,2002,0.7,2.0,1,1.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,2.0,1.0,0.0,Ligue1
Jérémy Le Douaron,fr FRA,"FW,MF",Brest,23,1998,16.1,11.0,5,4.0,4.0,3.0,1.0,17.0,5.9,16.0,15.0,0.0,15.0,4,15.0,14.0,0.0,Ligue1
Enzo Le Fée,fr FRA,"MF,FW",Lorient,21,2000,24.4,70.0,44,25.0,36.0,9.0,41.0,90.0,45.6,49.0,25.0,1.0,24.0,29,99.0,18.0,0.0,Ligue1
Félix Lemaréchal,fr FRA,MF,Monaco,17,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ligue1
Léo Leroy,fr FRA,MF,Montpellier,21,2000,7.0,31.0,21,17.0,11.0,3.0,12.0,34.0,35.3,22.0,20.0,4.0,16.0,8,39.0,8.0,0.0,Ligue1
Yanis Lhery,fr FRA,"FW,MF",Saint-Étienne,18,2003,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,4.0,0,0.0,0.0,0.0,Ligue1
Isaac Lihadji,fr FRA,"MF,FW",Lille,19,2002,2.6,3.0,3,1.0,1.0,1.0,1.0,5.0,20.0,4.0,1.0,0.0,1.0,2,5.0,0.0,0.0,Ligue1
Pol Lirola,es ESP,"DF,FW",Marseille,23,1997,19.7,28.0,16,15.0,9.0,4.0,13.0,28.0,46.4,15.0,15.0,0.0,15.0,13,41.0,22.0,0.0,Ligue1
Bradley Locko,fr FRA,"MF,DF",Reims,19,2002,11.2,28.0,19,13.0,11.0,4.0,14.0,24.0,58.3,10.0,20.0,8.0,12.0,14,42.0,15.0,0.0,Ligue1
Dion Lopy,sn SEN,MF,Reims,19,2002,18.2,53.0,29,22.0,24.0,7.0,21.0,53.0,39.6,32.0,20.0,4.0,16.0,22,75.0,17.0,0.0,Ligue1
Samuel Loric,fr FRA,DF,Lorient,21,2000,3.0,7.0,5,2.0,3.0,2.0,5.0,8.0,62.5,3.0,2.0,0.0,2.0,5,12.0,9.0,0.0,Ligue1
Jordan Lotomba,ch SUI,DF,Nice,22,1998,19.8,33.0,17,21.0,9.0,3.0,16.0,30.0,53.3,14.0,17.0,4.0,13.0,12,45.0,28.0,0.0,Ligue1
Johaneko Louisjean,fr FRA,DF,Bordeaux,17,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ligue1
Jean Lucas,br BRA,MF,Monaco,23,1998,16.1,43.0,25,14.0,24.0,5.0,17.0,40.0,42.5,23.0,15.0,5.0,10.0,13,56.0,4.0,1.0,Ligue1
Castello Lukeba,fr FRA,DF,Lyon,18,2002,23.3,34.0,19,27.0,7.0,0.0,15.0,23.0,65.2,8.0,18.0,9.0,9.0,38,72.0,64.0,2.0,Ligue1
Levi Lumeka,eng ENG,"DF,FW",Troyes,22,1998,0.7,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,Ligue1
Yannis M'Bemba,ga GAB,"DF,FW",Nantes,20,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Ligue1
Yvann Macon,fr FRA,DF,Saint-Étienne,22,1998,17.0,41.0,22,24.0,14.0,3.0,16.0,42.0,38.1,26.0,18.0,4.0,14.0,18,59.0,27.0,0.0,Ligue1
Hugo Magnetti,fr FRA,MF,Brest,23,1998,16.3,50.0,34,27.0,20.0,3.0,22.0,50.0,44.0,28.0,14.0,3.0,11.0,25,75.0,13.0,0.0,Ligue1
Josh Maja,ng NGA,FW,Bordeaux,22,1998,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Ligue1
Lovro Majer,hr CRO,"MF,FW",Rennes,23,1998,20.4,32.0,21,9.0,14.0,9.0,11.0,42.0,26.2,31.0,26.0,2.0,24.0,11,43.0,9.0,0.0,Ligue1
Béni Makouana,cg CGO,"FW,MF",Montpellier,18,2002,3.6,2.0,2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,5.0,2.0,0.0,Ligue1
Hianga Mananga Mbock,fr FRA,MF,Brest,21,1999,8.9,18.0,12,8.0,7.0,3.0,9.0,21.0,42.9,12.0,5.0,2.0,3.0,5,23.0,6.0,0.0,Ligue1
Ricardo Mangas,pt POR,DF,Bordeaux,23,1998,26.1,35.0,22,22.0,8.0,5.0,26.0,41.0,63.4,15.0,18.0,4.0,14.0,25,60.0,47.0,3.0,Ligue1
Myziane Maolida,km COM,MF,Nice,22,1999,0.4,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,Ligue1
Sekou Mara,fr FRA,"FW,MF",Bordeaux,19,2002,10.1,8.0,4,1.0,1.0,6.0,1.0,8.0,12.5,7.0,7.0,0.0,7.0,2,10.0,6.0,0.0,Ligue1
Pape Matar Sarr,sn SEN,MF,Metz,18,2002,23.7,45.0,26,21.0,23.0,1.0,18.0,39.0,46.2,21.0,33.0,3.0,30.0,29,74.0,22.0,0.0,Ligue1
Eliot Matazo,be BEL,MF,Monaco,19,2002,8.8,8.0,7,4.0,4.0,0.0,2.0,11.0,18.2,9.0,11.0,3.0,8.0,13,21.0,9.0,0.0,Ligue1
Chrislain Matsima,fr FRA,DF,Monaco,19,2002,1.5,3.0,2,1.0,2.0,0.0,2.0,7.0,28.6,5.0,3.0,3.0,0.0,1,4.0,6.0,1.0,Ligue1
Azor Matusiwa,nl NED,MF,Reims,23,1998,27.4,58.0,32,28.0,26.0,4.0,26.0,55.0,47.3,29.0,49.0,19.0,30.0,62,120.0,43.0,0.0,Ligue1
Stephy Mavididi,eng ENG,"FW,MF",Montpellier,23,1998,25.5,24.0,13,11.0,7.0,6.0,14.0,39.0,35.9,25.0,23.0,2.0,21.0,8,32.0,11.0,0.0,Ligue1
Derek Mazou-Sacko,fr FRA,"FW,DF",Troyes,16,2004,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Ligue1
Kylian Mbappé,fr FRA,FW,Paris S-G,22,1998,33.6,11.0,8,1.0,4.0,6.0,7.0,13.0,53.8,6.0,6.0,0.0,6.0,5,16.0,13.0,0.0,Ligue1
Amadou Mbengue,sn SEN,"DF,MF",Metz,19,2002,6.8,19.0,10,10.0,9.0,0.0,11.0,22.0,50.0,11.0,7.0,2.0,5.0,10,29.0,19.0,0.0,Ligue1
Jason Mbock,fr FRA,FW,Angers,21,1999,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ligue1
Moustapha Mbow,sn SEN,DF,Reims,21,2000,1.0,6.0,6,3.0,2.0,1.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1,7.0,6.0,0.0,Ligue1
Nathanael Mbuku,cd COD,"FW,MF",Reims,19,2002,15.8,14.0,13,4.0,7.0,3.0,2.0,8.0,25.0,6.0,14.0,0.0,14.0,11,25.0,4.0,0.0,Ligue1
Facundo Medina,ar ARG,DF,Lens,22,1999,28.8,61.0,42,34.0,23.0,4.0,38.0,62.0,61.3,24.0,24.0,8.0,16.0,37,98.0,78.0,3.0,Ligue1
Houboulang Mendes,gw GNB,DF,Lorient,23,1998,35.8,58.0,28,37.0,18.0,3.0,40.0,57.0,70.2,17.0,41.0,21.0,20.0,41,99.0,128.0,4.0,Ligue1
Nuno Mendes,pt POR,DF,Paris S-G,19,2002,18.4,48.0,29,23.0,18.0,7.0,25.0,47.0,53.2,22.0,27.0,5.0,22.0,21,69.0,17.0,1.0,Ligue1
Batista Mendy,fr FRA,"MF,DF",Angers,21,2000,26.8,49.0,28,21.0,22.0,6.0,23.0,45.0,51.1,22.0,37.0,6.0,31.0,34,83.0,40.0,0.0,Ligue1
Gideon Mensah,gh GHA,DF,Bordeaux,23,1998,13.4,37.0,24,19.0,12.0,6.0,18.0,38.0,47.4,20.0,11.0,2.0,9.0,16,53.0,21.0,0.0,Ligue1
Quentin Merlin,fr FRA,"DF,MF",Nantes,19,2002,21.4,45.0,28,19.0,20.0,6.0,26.0,49.0,53.1,23.0,25.0,4.0,21.0,27,72.0,29.0,2.0,Ligue1
Edouard Michut,fr FRA,MF,Paris S-G,18,2003,0.8,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1,1.0,2.0,0.0,Ligue1
Georges Mikautadze,ge GEO,FW,Metz,20,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ligue1
William Mikelbrencis,fr FRA,DF,Metz,17,2004,6.8,11.0,5,6.0,4.0,1.0,6.0,9.0,66.7,3.0,6.0,3.0,3.0,5,16.0,9.0,0.0,Ligue1
Terem Moffi,ng NGA,FW,Lorient,22,1999,30.1,17.0,10,3.0,12.0,2.0,9.0,32.0,28.1,23.0,11.0,2.0,9.0,4,21.0,22.0,0.0,Ligue1
Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,19,2001,1.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,1.0,0.0,Ligue1
Baptiste Mouazan,fr FRA,MF,Lorient,19,2001,1.1,4.0,3,2.0,2.0,0.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,1,5.0,1.0,0.0,Ligue1
Aimen Moueffek,fr FRA,MF,Saint-Étienne,20,2001,4.8,7.0,4,2.0,3.0,2.0,2.0,8.0,25.0,6.0,3.0,0.0,3.0,2,9.0,4.0,0.0,Ligue1
Harold Moukoudi,cm CMR,DF,Saint-Étienne,23,1997,18.5,25.0,12,17.0,8.0,0.0,14.0,25.0,56.0,11.0,27.0,14.0,13.0,35,60.0,48.0,0.0,Ligue1
Junior Mwanga,fr FRA,DF,Bordeaux,18,2003,1.0,5.0,2,4.0,1.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,0,5.0,1.0,0.0,Ligue1
Eric N'Jo,fr FRA,DF,Troyes,17,2004,1.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2,2.0,1.0,0.0,Ligue1
Mickael Nade,fr FRA,DF,Saint-Étienne,22,1999,28.5,57.0,35,37.0,18.0,2.0,23.0,38.0,60.5,15.0,29.0,15.0,14.0,60,117.0,84.0,0.0,Ligue1
Papa Ndiaga Yade,mr MTN,"DF,FW",Metz,21,2000,7.7,15.0,10,8.0,7.0,0.0,8.0,18.0,44.4,10.0,4.0,1.0,3.0,10,25.0,9.0,0.0,Ligue1
Dan Ndoye,ch SUI,"FW,MF",Nice,20,2000,2.3,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0,0.0,0.0,0.0,Ligue1
Sikou Niakaté,ml MLI,DF,Metz,22,1999,7.3,8.0,7,8.0,0.0,0.0,4.0,11.0,36.4,7.0,5.0,3.0,2.0,27,35.0,34.0,0.0,Ligue1
Ibrahima Niane,sn SEN,FW,Metz,22,1999,17.6,1.0,1,0.0,1.0,0.0,0.0,5.0,0.0,5.0,6.0,1.0,5.0,3,4.0,16.0,0.0,Ligue1
Cheikh Niasse,sn SEN,"FW,MF",Lille,21,2000,0.5,2.0,2,0.0,2.0,0.0,2.0,3.0,66.7,1.0,1.0,1.0,0.0,1,3.0,2.0,0.0,Ligue1
