Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
David Pastor,br BRA,DF,Portimonense,22,2000,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Zé Pedro,pt POR,GK,Paços,20,2002,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Alexandre Penetra,pt POR,DF,Famalicão,20,2001,29,29,"2,512",27.9,2,2,4,2,0,0,4,0,0.07,0.07,0.14,0.07,0.14
Gabriel Pereira,br BRA,DF,Gil Vicente FC,22,2000,7,4,415,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Matheus Pereira,br BRA,DF,Vizela,21,2000,18,8,808,9.0,1,2,3,1,0,0,5,0,0.11,0.22,0.33,0.11,0.33
Dinis Pinto,pt POR,DF,Braga,21,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Diogo Pinto,pt POR,"FW,MF",Casa Pia,23,1999,17,5,459,5.1,0,2,2,0,0,0,1,0,0.00,0.39,0.39,0.00,0.39
Gonçalo Pinto,pt POR,GK,Chaves,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pedro Porro,es ESP,MF,Sporting CP,22,1999,14,12,"1,074",11.9,2,6,8,1,1,1,4,1,0.17,0.50,0.67,0.08,0.59
Diogo Queirós,pt POR,"DF,MF",Famalicão,23,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rafa,pt POR,GK,Vitória,18,2003,2,2,180,2.0,0,1,1,0,0,0,1,0,0.00,0.50,0.50,0.00,0.50
Gonçalo Ramos,pt POR,FW,Benfica,21,2001,30,30,"2,282",25.4,19,2,21,19,0,0,4,1,0.75,0.08,0.83,0.75,0.83
Bruno Reis,pt POR,MF,Portimonense,23,1999,4,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Miguel Reisinho,pt POR,MF,Boavista,23,1999,3,0,20,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Filipe Relvas,pt POR,DF,Portimonense,22,1999,33,33,"2,867",31.9,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03
Rodrigo Ribeiro,pt POR,FW,Sporting CP,17,2005,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tiago Ribeiro,pt POR,MF,Paços,20,2002,5,1,176,2.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Ricardinho,pt POR,"MF,FW",Santa Clara,23,1998,25,21,"1,803",20.0,0,3,3,0,0,0,5,1,0.00,0.15,0.15,0.00,0.15
Riccieli,br BRA,DF,Famalicão,23,1998,30,30,"2,586",28.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
Rildo,br BRA,"FW,MF",Santa Clara,22,2000,23,7,822,9.1,3,1,4,3,0,0,3,0,0.33,0.11,0.44,0.33,0.44
Robson,br BRA,DF,Boavista,22,2000,6,1,122,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bruno Rodrigues,pt POR,DF,Braga,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Diego Rosa,br BRA,MF,Vizela,19,2002,9,3,257,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Loreintz Rosier,fr FRA,MF,Estoril,23,1998,12,12,"1,035",11.5,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09
Mabrouk Rouai,fr FRA,MF,Estoril,21,2000,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Abel Ruiz,es ESP,FW,Braga,22,2000,34,26,"2,074",23.0,8,6,14,8,0,0,4,0,0.35,0.26,0.61,0.35,0.61
Gustavo sá,pt POR,MF,Famalicão,17,2004,15,4,384,4.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Helder Sá,pt POR,"MF,DF",Vitória,19,2002,10,9,800,8.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Serdar Saatçı,tr TUR,DF,Braga,19,2003,3,2,215,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Arthur Sales,br BRA,FW,Paços,20,2002,12,3,364,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Leandro Sanca,gw GNB,"MF,FW",Famalicão,22,2000,14,4,443,4.9,2,0,2,2,0,0,4,1,0.41,0.00,0.41,0.41,0.41
Luís Santos,pt POR,FW,Boavista,22,2000,9,2,284,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Pedro Santos,pt POR,MF,Braga,21,2000,3,0,8,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tiago Santos,pt POR,DF,Estoril,20,2002,30,28,"2,419",26.9,0,5,5,0,0,0,5,0,0.00,0.19,0.19,0.00,0.19
Andreas Schjelderup,no NOR,"FW,MF",Benfica,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serginho,,FW,Estoril,21,2001,7,1,139,1.5,1,0,1,1,0,0,1,0,0.65,0.00,0.65,0.65,0.65
António Silva,pt POR,DF,Benfica,18,2003,30,30,"2,692",29.9,3,0,3,3,0,0,5,0,0.10,0.00,0.10,0.10,0.10
Guilherme Silva,br BRA,DF,Chaves,21,2000,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Joel silva,pt POR,MF,Boavista,19,2003,7,0,101,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jota Silva,pt POR,"FW,MF",Vitória,22,1999,30,22,"1,599",17.8,2,2,4,2,0,0,8,0,0.11,0.11,0.23,0.11,0.23
André Simões,pt POR,MF,Gil Vicente FC,18,2003,2,0,16,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Samuel Soares,pt POR,GK,Benfica,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Miguel Sousa,pt POR,MF,Marítimo,23,1998,3,3,184,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Vasco Sousa,pt POR,MF,Porto,19,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Filip Stevanovic,rs SRB,FW,Santa Clara,19,2002,7,0,151,1.7,0,1,1,0,0,0,1,0,0.00,0.60,0.60,0.00,0.60
Habib sylla,ci CIV,DF,Chaves,23,1999,9,7,619,6.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Kyosuke Tagawa,jp JPN,FW,Santa Clara,23,1999,27,13,"1,192",13.2,2,1,3,2,0,0,0,0,0.15,0.08,0.23,0.15,0.23
Mateo Tanlongo,ar ARG,MF,Sporting CP,18,2003,9,0,141,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
David Tavares,cv CPV,MF,Famalicão,23,1999,5,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Martim Tavares,pt POR,FW,Boavista,18,2003,22,2,360,4.0,2,0,2,2,0,0,1,0,0.50,0.00,0.50,0.50,0.50
Casper Tengstedt,dk DEN,FW,Benfica,22,2000,4,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nigel Thomas,nl NED,"MF,FW",Paços,21,2001,34,23,"2,027",22.5,4,1,5,4,0,0,3,0,0.18,0.04,0.22,0.18,0.22
Bastien Toma,ch SUI,MF,Paços,23,1999,12,4,430,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mamadou Tounkara,ml MLI,DF,Vitória,20,2001,14,11,"1,048",11.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Francisco Trincão,pt POR,FW,Sporting CP,22,1999,34,26,"2,206",24.5,10,2,12,10,0,0,2,0,0.41,0.08,0.49,0.41,0.49
Matouš Trmal,cz CZE,GK,Marítimo,23,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Manuel Ugarte Ribeiro,uy URU,MF,Sporting CP,21,2001,31,28,"2,352",26.1,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00
Rodrigo Valente,pt POR,FW,Santa Clara,21,2001,5,0,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
João Valido,pt POR,GK,Arouca,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luciano Vega,ar ARG,MF,Marítimo,23,1999,7,0,186,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Danilo Veiga,pt POR,DF,Gil Vicente FC,19,2002,9,8,681,7.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bruno Ventura,pt POR,MF,Rio Ave,21,2001,3,1,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gabriel Veron,br BRA,FW,Porto,19,2002,17,2,405,4.5,0,2,2,0,0,0,1,0,0.00,0.44,0.44,0.00,0.44
André Vidigal,pt POR,"FW,MF",Marítimo,23,1998,32,28,"2,572",28.6,8,0,8,8,0,0,7,1,0.28,0.00,0.28,0.28,0.28
Gabriel Vieira,br BRA,"MF,FW",Santa Clara,20,2002,33,24,"2,194",24.4,5,2,7,4,1,2,5,0,0.21,0.08,0.29,0.16,0.25
Bernardo Vital,pt POR,DF,Estoril,21,2000,26,25,"2,259",25.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Vitinha,pt POR,FW,Braga,22,2000,17,12,"1,097",12.2,7,2,9,7,0,0,2,0,0.57,0.16,0.74,0.57,0.74
Vitinho,br BRA,MF,Arouca,22,2000,9,2,245,2.7,0,2,2,0,0,0,1,0,0.00,0.73,0.73,0.00,0.73
Paulo Vitor,br BRA,MF,Rio Ave,23,1999,25,11,"1,109",12.3,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16
Ilija Vukotić,me MNE,MF,Boavista,23,1999,13,5,404,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Wagner,br BRA,DF,Portimonense,23,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Masaki Watai,jp JPN,"FW,MF",Boavista,23,1999,15,5,519,5.8,1,1,2,1,0,0,2,1,0.17,0.17,0.35,0.17,0.35
Weverson,br BRA,DF,Arouca,22,2000,4,1,71,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Roan Wilson,cr CRC,MF,Gil Vicente FC,20,2002,5,1,117,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Abdul-Aziz Yakubu,gh GHA,FW,Rio Ave,23,1998,17,16,"1,281",14.2,7,3,10,5,2,2,2,0,0.49,0.21,0.70,0.35,0.56
Moses Yaw,gh GHA,MF,Arouca,23,1999,12,2,311,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Zaydou Youssouf,km COM,MF,Famalicão,23,1999,32,25,"2,143",23.8,2,0,2,2,0,0,7,1,0.08,0.00,0.08,0.08,0.08
Antonio Zarzana,es ESP,MF,Marítimo,20,2002,6,3,289,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
