Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Malick Mbaye,sn SEN,FW,Metz,18,2004,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Loïc Mbe Soh,fr FRA,DF,Guingamp,21,2001,14,14,"1,197",13.3,1,0,1,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08
Daylam Meddah,fr FRA,DF,Sochaux,19,2002,6,4,308,3.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Julien Megier,fr FRA,DF,Nîmes,22,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Junior Mendes,es ESP,FW,Stade Laval,20,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Formose Mendy,sn SEN,DF,Amiens,21,2001,32,30,"2,678",29.8,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03
Nobel Mendy,fr FRA,DF,Paris FC,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Georges Mikautadze,ge GEO,"FW,MF",Metz,21,2000,37,35,"3,062",34.0,23,8,31,17,6,6,3,0,0.68,0.24,0.91,0.50,0.73
William Mikelbrencis,fr FRA,DF,Metz,18,2004,5,5,416,4.6,1,0,1,1,0,0,2,0,0.22,0.00,0.22,0.22,0.22
Iyad Mohamed,km COM,MF,Caen,21,2001,3,0,12,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Dion Moise Sahi,ci CIV,FW,Annecy,20,2001,36,26,"2,144",23.8,15,1,16,13,2,2,0,0,0.63,0.04,0.67,0.55,0.59
Nathan Monzango,,DF,Pau FC,21,2001,4,0,119,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Kevin Mouanga,cg CGO,DF,Annecy,22,2000,30,27,"2,486",27.6,3,0,3,3,0,0,8,1,0.11,0.00,0.11,0.11,0.11
Aimen Moueffek,fr FRA,MF,Saint-Étienne,21,2001,23,12,"1,093",12.1,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16
Louis Mouton,fr FRA,MF,Saint-Étienne,20,2002,15,5,593,6.6,1,0,1,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15
Loris Mouyokolo,fr FRA,DF,Rodez Aveyron,21,2001,16,14,"1,193",13.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Byani Mpata Lama,fr FRA,DF,Valenciennes,18,2003,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Anthony Musaba,nl NED,MF,Metz,21,2000,7,2,177,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Junior Mwanga,fr FRA,"MF,DF",Bordeaux,19,2003,33,26,"2,276",25.3,0,1,1,0,0,0,1,1,0.00,0.04,0.04,0.00,0.04
Mickael Nade,fr FRA,DF,Saint-Étienne,23,1999,16,8,850,9.4,1,0,1,1,0,0,2,1,0.11,0.00,0.11,0.11,0.11
Anas Namri,fr FRA,"MF,DF",Saint-Étienne,20,2001,4,4,313,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rayan Nasraoui,tn TUN,DF,Nîmes,19,2003,2,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Walid Nassi,fr FRA,MF,Dijon,22,2000,22,6,559,6.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Amjhad Nazih,fr FRA,GK,Nîmes,20,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Papa Ndiaga Yade,mr MTN,MF,Metz,22,2000,3,0,48,0.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Massamba Ndiaye,sn SEN,GK,Pau FC,20,2001,8,7,695,7.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rassoul Ndiaye,sn SEN,MF,Sochaux,20,2001,31,31,"2,485",27.6,1,1,2,1,0,0,7,0,0.04,0.04,0.07,0.04,0.07
Joseph Nduquidi,fr FRA,MF,Metz,17,2004,14,3,319,3.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Allan Nengoue,fr FRA,DF,Paris FC,19,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Wesley Ngakoutou,cf CTA,FW,Nîmes,20,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Oumar Ngom,mr MTN,MF,Niort,18,2004,8,4,377,4.2,1,0,1,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24
Steve Ngoura,fr FRA,FW,Le Havre,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ahmad Ngouyamsa,td CHA,DF,Dijon,21,2000,11,3,289,3.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Abdoulaye Niakhate Ndiaye,sn SEN,DF,Bastia,20,2002,28,27,"2,349",26.1,1,2,3,1,0,0,5,1,0.04,0.08,0.11,0.04,0.11
Ibrahima Niane,sn SEN,FW,Metz,23,1999,13,11,885,9.8,2,0,2,2,0,1,1,0,0.20,0.00,0.20,0.20,0.20
Niels Nkounkou,fr FRA,"MF,DF",Saint-Étienne,21,2000,20,19,"1,681",18.7,6,7,13,6,0,0,4,0,0.32,0.37,0.70,0.32,0.70
Samuel Ntamack,fr FRA,FW,Annecy,21,2001,9,4,320,3.6,1,0,1,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28
Junior Olaitan,bj BEN,"MF,FW",Niort,20,2002,33,15,"1,488",16.5,3,3,6,3,0,0,4,0,0.18,0.18,0.36,0.18,0.36
Jean Onana,cm CMR,MF,Bordeaux,22,2000,3,1,128,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jibril Othman,tn TUN,FW,Saint-Étienne,18,2004,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kassoum Ouattara,fr FRA,"MF,DF",Amiens,17,2004,11,10,787,8.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Amine El Ouazzani,ma MAR,"MF,FW",Guingamp,21,2001,23,17,"1,526",17.0,7,2,9,7,0,0,0,0,0.41,0.12,0.53,0.41,0.53
Valentine Ozornwafor,ng NGA,DF,Sochaux,23,1999,3,2,185,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Marc Paget,fr FRA,DF,Nîmes,18,2004,1,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pablo Pagis,fr FRA,"MF,FW",Nîmes,19,2002,32,28,"2,363",26.3,5,3,8,5,0,0,1,0,0.19,0.11,0.30,0.19,0.30
Andy Pembélé,fr FRA,FW,Paris FC,22,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Andy Pembélé,fr FRA,FW,Rodez Aveyron,22,2000,17,3,386,4.3,1,1,2,1,0,0,3,0,0.23,0.23,0.47,0.23,0.47
Mattéo Pezard,fr FRA,FW,Sochaux,18,2003,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Matthias Phaeton,gp GLP,"MF,FW",Grenoble,22,2000,37,26,"2,426",27.0,9,2,11,9,0,0,1,1,0.33,0.07,0.41,0.33,0.41
Alexandre Phliponeau,fr FRA,MF,Annecy,22,2000,11,11,811,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hugo Picard,fr FRA,MF,Guingamp,19,2003,22,11,979,10.9,2,1,3,2,0,0,1,0,0.18,0.09,0.28,0.18,0.28
Mathis Picouleau,fr FRA,"MF,DF",Valenciennes,22,2000,26,16,"1,468",16.3,1,1,2,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12
Balthazar Pierret,fr FRA,MF,Quevilly-Rouen,22,2000,29,24,"2,130",23.7,1,1,2,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08
Lenny Pintor,fr FRA,"MF,FW",Saint-Étienne,21,2000,21,6,678,7.5,1,0,1,0,1,1,3,0,0.13,0.00,0.13,0.00,0.00
Théo Pionnier,fr FRA,DF,Quevilly-Rouen,20,2002,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lenny Pirringuel,bj BEN,MF,Bordeaux,18,2004,8,0,46,0.5,1,0,1,1,0,0,0,0,1.96,0.00,1.96,1.96,1.96
Alexi Pitu,ro ROU,"MF,FW",Bordeaux,20,2002,16,6,586,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jordan Poha,fr FRA,DF,Valenciennes,19,2003,9,8,723,8.0,0,1,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12
Gaëtan Poussin,fr FRA,GK,Bordeaux,23,1999,36,36,"3,189",35.4,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Mattéo Rabuel,fr FRA,DF,Valenciennes,22,2000,10,6,497,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lilian Raillot,fr FRA,MF,Metz,18,2004,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serge Raux Yao,fr FRA,DF,Rodez Aveyron,23,1999,31,30,"2,661",29.6,1,1,2,1,0,0,2,0,0.03,0.03,0.07,0.03,0.07
Noah Raveyre,fr FRA,GK,Saint-Étienne,17,2005,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samuel Renel,mq MTQ,MF,Niort,20,2001,24,16,"1,424",15.8,2,1,3,2,0,0,1,0,0.13,0.06,0.19,0.13,0.19
Amir Richardson,ma MAR,MF,Le Havre,20,2002,34,29,"2,387",26.5,3,4,7,3,0,0,6,1,0.11,0.15,0.26,0.11,0.26
Matthis Riou,fr FRA,DF,Guingamp,21,2001,19,15,"1,406",15.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Maxence Rivera,fr FRA,MF,Saint-Étienne,20,2002,4,0,60,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Lucas Rocrou,fr FRA,FW,Bordeaux,19,2003,3,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Anthony Roncaglia,fr FRA,MF,Bastia,22,1999,15,5,461,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Marius Ros,fr FRA,DF,Pau FC,20,2001,2,1,89,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Baptiste Roux,fr FRA,"DF,MF",Guingamp,22,1999,27,27,"2,372",26.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Jonathan Ruque,fr FRA,DF,Annecy,22,2000,3,1,143,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mathys Saban,fr FRA,MF,Saint-Étienne,20,2002,3,0,97,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Amadou Sagna,sn SEN,MF,Niort,23,1999,37,25,"2,415",26.8,4,5,9,4,0,0,2,0,0.15,0.19,0.34,0.15,0.34
Rafiki Said,km COM,"MF,FW",Nîmes,22,2000,30,25,"2,071",23.0,9,3,12,8,1,1,0,0,0.39,0.13,0.52,0.35,0.48
Amadou Samoura,fr FRA,FW,Le Havre,18,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Arouna Sangante,sn SEN,DF,Le Havre,20,2002,35,35,"3,125",34.7,3,1,4,3,0,0,11,0,0.09,0.03,0.12,0.09,0.12
Sam Sanna,fr FRA,MF,Stade Laval,23,1999,21,17,"1,563",17.4,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06
Abdoulie Sanyang,gm GAM,"MF,FW",Grenoble,23,1999,30,24,"1,947",21.6,7,1,8,7,0,0,5,0,0.32,0.05,0.37,0.32,0.37
Noa Savignac,fr FRA,MF,Rodez Aveyron,20,2002,3,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marvin Senaya,tg TOG,"MF,DF",Rodez Aveyron,21,2001,34,32,"2,779",30.9,2,3,5,2,0,0,6,0,0.06,0.10,0.16,0.06,0.16
Abdoulaye Sidibé,fr FRA,FW,Saint-Étienne,20,2002,1,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kalidou Sidibé,fr FRA,MF,Quevilly-Rouen,23,1999,32,25,"2,177",24.2,1,3,4,1,0,0,12,1,0.04,0.12,0.17,0.04,0.17
Issouf Sissokho,ml MLI,MF,Bordeaux,20,2002,14,5,524,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jacques Siwe,fr FRA,FW,Guingamp,21,2001,11,0,114,1.3,1,0,1,1,0,0,0,0,0.79,0.00,0.79,0.79,0.79
Xhuliano Skuka,al ALB,FW,Metz,23,1998,9,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Justin Smith,ca CAN,MF,Quevilly-Rouen,19,2003,6,1,94,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Salifou Soumah,gn GUI,MF,Le Havre,18,2003,1,0,18,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Sambou Soumano,sn SEN,FW,Rodez Aveyron,21,2001,19,13,"1,160",12.9,2,0,2,2,0,0,0,0,0.16,0.00,0.16,0.16,0.16
Bryan Soumaré,fr FRA,"MF,FW",Dijon,23,1999,38,30,"2,467",27.4,6,6,12,4,2,2,2,0,0.22,0.22,0.44,0.15,0.36
Issa Soumaré,sn SEN,"MF,FW",Quevilly-Rouen,21,2000,38,31,"2,863",31.8,5,5,10,4,1,1,4,0,0.16,0.16,0.31,0.13,0.28
Noé Sow,sn SEN,DF,Pau FC,23,1998,23,16,"1,321",14.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Saidou Sow,gn GUI,DF,Saint-Étienne,20,2002,25,19,"1,891",21.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Rafał Strączek,pl POL,GK,Bordeaux,23,1999,3,2,229,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lamine Sy,mr MTN,DF,Caen,19,2002,2,1,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sanasi Sy,fr FRA,DF,Nîmes,23,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Dembo Sylla,gn GUI,"DF,MF",Stade Laval,19,2002,30,17,"1,584",17.6,0,1,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06
Moussa Sylla,ml MLI,"FW,MF",Caen,22,1999,13,4,473,5.3,0,2,2,0,0,0,1,0,0.00,0.38,0.38,0.00,0.38
Eddy Sylvestre,fr FRA,"MF,FW",Pau FC,22,1999,34,23,"2,080",23.1,1,3,4,1,0,0,4,0,0.04,0.13,0.17,0.04,0.17
Oussama Targhalline,ma MAR,MF,Le Havre,20,2002,12,7,684,7.6,1,0,1,1,0,0,5,0,0.13,0.00,0.13,0.13,0.13
Loum Tchaouna,fr FRA,"MF,FW",Dijon,18,2003,28,19,"1,621",18.0,1,2,3,1,0,0,1,0,0.06,0.11,0.17,0.06,0.17
Allan Tchaptchet,fr FRA,DF,Grenoble,20,2001,24,24,"2,106",23.4,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04
David Tebili,fr FRA,FW,Bordeaux,17,2005,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hermann Tebily,fr FRA,FW,Sochaux,20,2002,11,0,121,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Cheikh Tidiane Sabaly,sn SEN,MF,Metz,23,1999,28,21,"1,847",20.5,3,2,5,3,0,0,1,0,0.15,0.10,0.24,0.15,0.24
Félix Tomi,fr FRA,MF,Bastia,21,2000,1,0,10,0.1,0,1,1,0,0,0,0,0,0.00,9.00,9.00,0.00,9.00
Tyron Tormin,fr FRA,FW,Niort,21,2001,4,1,86,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Louis Torres,fr FRA,"MF,DF",Rodez Aveyron,21,2001,10,3,307,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mathis Touho,fr FRA,FW,Amiens,17,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Saikou Touray,gm GAM,MF,Grenoble,22,2000,26,16,"1,463",16.3,0,2,2,0,0,0,7,0,0.00,0.12,0.12,0.00,0.12
Madou Touré,fr FRA,MF,Valenciennes,20,2002,3,1,80,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mathys Tourraine,fr FRA,"DF,MF",Grenoble,21,2001,13,12,"1,075",11.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Boubacar Traoré,ml MLI,MF,Metz,20,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Brahim Traoré,fr FRA,DF,Caen,18,2004,3,2,188,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Isaac Tshipamba,fr FRA,FW,Quevilly-Rouen,21,2000,3,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Antoine Valerio,fr FRA,MF,Rodez Aveyron,22,1999,26,7,834,9.3,0,3,3,0,0,0,3,0,0.00,0.32,0.32,0.00,0.32
Lenny Vallier,fr FRA,"DF,MF",Niort,23,1999,27,24,"2,233",24.8,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04
Hugo Vandermersch,fr FRA,"DF,MF",Caen,23,1999,34,31,"2,772",30.8,1,2,3,1,0,0,7,0,0.03,0.06,0.10,0.03,0.10
Thibaut Vargas,fr FRA,"DF,MF",Nîmes,22,2000,25,18,"1,639",18.2,1,3,4,1,0,0,1,1,0.05,0.16,0.22,0.05,0.22
Malcolm Viltard,fr FRA,MF,Sochaux,19,2002,2,2,110,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Arthur Vitelli,fr FRA,DF,Guingamp,22,2000,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Matthéo Xantippe,fr FRA,MF,Amiens,20,2002,24,15,"1,302",14.5,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07
Bachirou Yaméogo,bf BFA,MF,Grenoble,17,2004,1,0,17,0.2,0,1,1,0,0,0,0,0,0.00,5.29,5.29,0.00,5.29
Dominique Youfeigane,cf CTA,GK,Guingamp,22,2000,3,2,217,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Wilitty Younoussa,cm CMR,MF,Rodez Aveyron,20,2001,27,19,"1,651",18.3,1,0,1,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05
Zaydou Youssouf,km COM,MF,Saint-Étienne,23,1999,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Etienne Youte Kinkoue,fr FRA,DF,Le Havre,20,2002,5,2,210,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Caleb Zady Sery,ci CIV,MF,Caen,22,1999,21,5,640,7.1,0,2,2,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28
Marius Zampa,fr FRA,MF,Nîmes,18,2003,2,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mootaz Zemzemi,tn TUN,MF,Niort,22,1999,30,28,"2,435",27.1,5,1,6,5,0,0,4,0,0.18,0.04,0.22,0.18,0.22
Mehdi Zerkane,dz ALG,MF,Nîmes,23,1999,9,3,298,3.3,0,1,1,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30
Aeron Zinga,fr FRA,"FW,MF",Valenciennes,22,2000,15,5,514,5.7,1,1,2,1,0,0,0,0,0.18,0.18,0.35,0.18,0.35
Guilain Zrankeon,fr FRA,DF,Valenciennes,20,2001,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
