Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Antonio Pacheco,es ESP,"MF,FW",Villarreal B,20,2002,33,9,"1,166",13.0,3,0,3,3,0,0,4,1,0.23,0.00,0.23,0.23,0.23
Ignacio Pais,ar ARG,MF,Cartagena,22,2000,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Andrés Palacios,es ESP,MF,Ibiza,17,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Diego Pampín,es ESP,"DF,MF",FC Andorra,22,2000,31,24,"2,159",24.0,0,2,2,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08
Joaquín Panichelli,ar ARG,FW,Alavés,19,2002,2,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Raúl Parra,es ESP,DF,CD Mirandés,22,1999,19,13,"1,161",12.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Alexandru Pașcanu,ro ROU,DF,Ponferradina,23,1998,36,34,"3,059",34.0,2,3,5,2,0,0,10,0,0.06,0.09,0.15,0.06,0.15
Martín Pascual,es ESP,DF,Ibiza,22,1999,34,32,"2,772",30.8,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00
Alex Pastor,es ESP,DF,FC Andorra,22,1999,21,13,"1,245",13.8,1,0,1,1,0,0,0,2,0.07,0.00,0.07,0.07,0.07
Marcos Paulo,br BRA,"MF,FW",CD Mirandés,21,2001,13,7,655,7.3,1,2,3,1,0,0,0,0,0.14,0.27,0.41,0.14,0.41
Peque,es ESP,"FW,MF",Racing Sant,19,2002,23,5,580,6.4,1,2,3,0,1,1,3,0,0.16,0.31,0.47,0.00,0.31
Hugo Perez,es ESP,DF,Villarreal B,19,2002,6,5,456,5.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Njegoš Petrović,rs SRB,MF,Granada,23,1999,26,18,"1,542",17.1,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06
Jordi Pola,es ESP,DF,Sporting Gijón,22,2000,7,3,388,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Beñat Prados,es ESP,"MF,DF",CD Mirandés,21,2001,39,30,"2,557",28.4,0,2,2,0,0,0,9,1,0.00,0.07,0.07,0.00,0.07
Miguel Prendes,es ESP,MF,Oviedo,21,2001,15,5,553,6.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Marc Pubill,es ESP,DF,Levante,19,2003,24,18,"1,516",16.8,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06
Miguel Puche García,es ESP,"FW,MF",Zaragoza,21,2001,36,10,"1,190",13.2,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08
Ruben Pulido Peñas,es ESP,DF,Huesca,21,2000,16,14,"1,290",14.3,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00
Dani Queipo,es ESP,"MF,FW",Sporting Gijón,20,2002,31,20,"1,605",17.8,3,0,3,3,0,0,1,0,0.17,0.00,0.17,0.17,0.17
Jairo Quinteros,bo BOL,DF,Zaragoza,21,2001,1,0,13,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ramón,es ESP,GK,CD Mirandés,22,1999,9,9,796,8.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alejandro Ramos Rodriguez,es ESP,MF,Lugo,22,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Abraham Rando,es ESP,DF,Villarreal B,21,2001,12,8,811,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Raúl,es ESP,FW,CD Mirandés,21,2000,39,38,"3,224",35.8,19,7,26,16,3,3,3,0,0.53,0.20,0.73,0.45,0.64
Abderrahman Rebbach,dz ALG,"MF,FW",Alavés,23,1998,19,11,860,9.6,2,1,3,2,0,0,2,0,0.21,0.10,0.31,0.21,0.31
Rebollo,es ESP,GK,Zaragoza,22,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hugo Redón,es ESP,MF,Levante,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Daniel Requena,es ESP,MF,Villarreal B,18,2004,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
José Ricardo,br BRA,DF,Lugo,23,1998,30,24,"2,174",24.2,0,3,3,0,0,0,11,0,0.00,0.12,0.12,0.00,0.12
Manuel Rico,es ESP,"MF,FW",Huesca,19,2003,4,2,121,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Rodri,es ESP,MF,Villarreal B,19,2003,9,6,507,5.6,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18
Rodri,es ESP,MF,Albacete,19,2003,10,1,284,3.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Cesar Rodriguez,ve VEN,MF,Lugo,22,2000,4,0,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
David Rodríguez,es ESP,DF,Tenerife,22,2000,4,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Enol Rodríguez,es ESP,FW,Oviedo,21,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Rafa Rodríguez,es ESP,MF,Málaga,19,2003,1,0,14,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Luis Roldán,es ESP,MF,Albacete,19,2003,1,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Carlos Romero,es ESP,"DF,MF",Villarreal B,20,2001,24,10,967,10.7,0,2,2,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19
Iván Romero,es ESP,"FW,MF",Tenerife,21,2001,34,28,"2,371",26.3,4,4,8,4,0,0,6,0,0.15,0.15,0.30,0.15,0.30
Guillermo Rosas,es ESP,"DF,MF",Sporting Gijón,22,2000,35,32,"2,922",32.5,1,1,2,1,0,0,7,1,0.03,0.03,0.06,0.03,0.06
Isma Ruiz,es ESP,MF,Ibiza,21,2001,16,11,966,10.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Kike Salas,es ESP,DF,Tenerife,20,2002,7,4,405,4.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
José Salinas,es ESP,"DF,MF",CD Mirandés,21,2000,41,41,"3,681",40.9,2,3,5,2,0,0,7,0,0.05,0.07,0.12,0.05,0.12
Ricard Sánchez,es ESP,DF,Granada,22,2000,33,30,"2,540",28.2,3,2,5,3,0,0,6,0,0.11,0.07,0.18,0.11,0.18
Alejandro Sánchez,es ESP,FW,Ibiza,18,2004,3,0,49,0.5,1,0,1,1,0,0,0,0,1.84,0.00,1.84,1.84,1.84
Carlos Sanchez,es ESP,DF,Cartagena,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Diego Sánchez,es ESP,"DF,MF",Sporting Gijón,19,2003,20,16,"1,343",14.9,1,1,2,1,0,0,3,1,0.07,0.07,0.13,0.07,0.13
Juanlu Sánchez,es ESP,"MF,DF",CD Mirandés,18,2003,37,33,"2,781",30.9,2,5,7,2,0,0,4,0,0.06,0.16,0.23,0.06,0.23
Pepe Sánchez,es ESP,DF,Granada,22,2000,3,1,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Adrián Sanmartín,es ESP,FW,Cartagena,17,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pau Sans,es ESP,FW,Zaragoza,17,2004,7,0,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sergio Santos,es ESP,DF,CD Mirandés,21,2001,6,1,194,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alvaro Sanz,es ESP,MF,CD Mirandés,21,2001,15,9,735,8.2,0,1,1,0,0,0,2,1,0.00,0.12,0.12,0.00,0.12
Daniel Selma,es ESP,FW,Tenerife,21,2001,5,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Patrick Sequeira,cr CRC,GK,Lugo,23,1999,4,4,360,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Francho Serrano,es ESP,MF,Zaragoza,20,2001,36,28,"2,486",27.6,1,1,2,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07
Javier Serrano,es ESP,MF,CD Mirandés,19,2003,9,2,232,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Javier Serrano,es ESP,"MF,DF",Ibiza,19,2003,15,14,"1,215",13.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Nicolás Serrano,es ESP,"MF,FW",CD Mirandés,19,2003,16,10,871,9.7,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10
Mario Sesé,es ESP,MF,Oviedo,19,2002,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Armando Shashoua,eng ENG,MF,Ibiza,21,2000,10,4,410,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Samuel Shashoua,eng ENG,"FW,MF",Tenerife,23,1999,13,5,568,6.3,1,1,2,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32
Giuliano Simeone,ar ARG,FW,Zaragoza,19,2002,36,32,"2,804",31.2,9,3,12,9,0,0,6,1,0.29,0.10,0.39,0.29,0.39
Alberto Soro,es ESP,"MF,FW",Granada,23,1999,15,4,429,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Xairo Soto,es ESP,MF,Ibiza,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Dani Tasende,es ESP,DF,Villarreal B,22,2000,38,33,"3,005",33.4,3,1,4,3,0,0,6,0,0.09,0.03,0.12,0.09,0.12
Marc Tenas,es ESP,MF,Alavés,21,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ramón Terrats,es ESP,MF,Villarreal B,21,2000,5,5,444,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Teto,es ESP,MF,Tenerife,20,2001,36,22,"1,882",20.9,3,0,3,3,0,0,4,0,0.14,0.00,0.14,0.14,0.14
Idrissa Thiam,mr MTN,"MF,FW",Lugo,21,2000,12,3,382,4.2,0,2,2,0,0,0,0,0,0.00,0.47,0.47,0.00,0.47
Pablo Tomeo,es ESP,MF,Huesca,22,2000,19,9,927,10.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Raúl Torrente,es ESP,DF,Granada,20,2001,2,1,42,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Liberman Torres,ec ECU,MF,Villarreal B,20,2002,4,2,121,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marcos Trabanco,es ESP,DF,Sporting Gijón,21,2001,1,1,73,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Angel Troncho,es ESP,MF,Eibar,19,2002,14,3,344,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Oscar Ureña,do DOM,"MF,FW",Cartagena,19,2003,10,8,646,7.2,0,2,2,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28
Germán Valera,es ESP,FW,FC Andorra,20,2002,38,28,"2,361",26.2,2,1,3,2,0,0,3,0,0.08,0.04,0.11,0.08,0.11
Álex Valle,es ESP,DF,FC Andorra,18,2004,7,3,305,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Hugo Vallejo,es ESP,"MF,FW",Ponferradina,22,2000,29,19,"1,534",17.0,3,1,4,3,0,0,4,0,0.18,0.06,0.23,0.18,0.23
Jonathan Varane,mq MTQ,MF,Sporting Gijón,20,2001,17,10,913,10.1,0,2,2,0,0,0,4,1,0.00,0.20,0.20,0.00,0.20
José Luis García Vayá,es ESP,MF,Levante,23,1998,39,36,"3,169",35.2,1,2,3,1,0,0,11,1,0.03,0.06,0.09,0.03,0.09
Javier Vázquez López,es ESP,DF,Ibiza,21,2000,34,24,"2,222",24.7,0,2,2,0,0,0,7,0,0.00,0.08,0.08,0.00,0.08
David Vicente,es ESP,DF,CD Mirandés,23,1999,9,1,230,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Daniel Vidal,es ESP,MF,Lugo,22,2000,3,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marc Vidal,es ESP,GK,FC Andorra,22,2000,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Martí Vilà,es ESP,DF,FC Andorra,23,1999,18,15,"1,226",13.6,0,1,1,0,0,0,5,1,0.00,0.07,0.07,0.00,0.07
Ignasi Vilarrasa,es ESP,"MF,DF",Huesca,22,1999,29,12,"1,228",13.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Bryan Zaragoza,es ESP,"MF,FW",Granada,21,2001,34,6,"1,091",12.1,5,0,5,5,0,0,3,0,0.41,0.00,0.41,0.41,0.41
Loren Zúñiga,es ESP,"FW,MF",Málaga,19,2003,23,3,501,5.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
