Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Sambou Sissoko,ml MLI,MF,Kortrijk,22,2000,2.9,,3,,,,,,,,,,,3,,,,BelgianProLeague
Sambou Sissoko,fr FRA,"MF,DF",R.F.C. Seraing,23,1999,25.9,,44,,,,,,,,,,,36,,,,BelgianProLeague
Andreas Skov Olsen,dk DEN,"MF,FW",Club Brugge,22,1999,15.5,,7,,,,,,,,,,,13,,,,BelgianProLeague
Matte Smets,be BEL,DF,Sint-Truiden,18,2004,11.9,,26,,,,,,,,,,,37,,,,BelgianProLeague
Milan Smits,be BEL,MF,Antwerp,17,2004,0.0,,0,,,,,,,,,,,0,,,,BelgianProLeague
Frederic Soelle Soelle,be BEL,FW,Mechelen,16,2005,2.1,,1,,,,,,,,,,,0,,,,BelgianProLeague
Noah Solheid,be BEL,DF,R.F.C. Seraing,19,2003,2.5,,6,,,,,,,,,,,4,,,,BelgianProLeague
Thibo Somers,be BEL,"MF,FW",Cercle Brugge,23,1999,29.1,,47,,,,,,,,,,,37,,,,BelgianProLeague
Yira Sor,ng NGA,"MF,FW",Genk,22,2000,3.9,,4,,,,,,,,,,,2,,,,BelgianProLeague
Sambou Soumano,sn SEN,FW,Eupen,21,2001,2.0,,1,,,,,,,,,,,0,,,,BelgianProLeague
Kamal Sowah,gh GHA,"FW,MF",Club Brugge,22,2000,14.3,,17,,,,,,,,,,,6,,,,BelgianProLeague
Elias Spago,be BEL,DF,R.F.C. Seraing,20,2001,0.1,,0,,,,,,,,,,,1,,,,BelgianProLeague
Jorne Spileers,be BEL,DF,Club Brugge,17,2005,8.0,,7,,,,,,,,,,,7,,,,BelgianProLeague
Lucas Stassin,be BEL,FW,Anderlecht,17,2004,1.2,,2,,,,,,,,,,,1,,,,BelgianProLeague
Calvin Stengs,nl NED,MF,Antwerp,23,1998,18.6,,15,,,,,,,,,,,13,,,,BelgianProLeague
Mario Stroeykens,be BEL,"FW,MF",Anderlecht,17,2004,12.8,,15,,,,,,,,,,,3,,,,BelgianProLeague
Nikola Štulić,rs SRB,FW,Charleroi,20,2001,3.5,,5,,,,,,,,,,,0,,,,BelgianProLeague
Oleksii Sych,ua UKR,"DF,MF",Kortrijk,21,2001,13.4,,22,,,,,,,,,,,23,,,,BelgianProLeague
Ross Sykes,eng ENG,DF,Union SG,23,1999,12.1,,5,,,,,,,,,,,17,,,,BelgianProLeague
Abakar Sylla,ci CIV,DF,Club Brugge,19,2002,14.2,,15,,,,,,,,,,,27,,,,BelgianProLeague
Abdoulaye Sylla,gn GUI,DF,R.F.C. Seraing,22,2000,18.2,,24,,,,,,,,,,,35,,,,BelgianProLeague
Youssuf Sylla,be BEL,FW,Zulte Waregem,19,2002,0.1,,0,,,,,,,,,,,0,,,,BelgianProLeague
Ravil Tagir,tr TUR,DF,Westerlo,19,2003,21.7,,20,,,,,,,,,,,57,,,,BelgianProLeague
Chemsdine Talbi,be BEL,MF,Club Brugge,17,2005,0.5,,0,,,,,,,,,,,0,,,,BelgianProLeague
Modou Tambedou,sn SEN,"DF,MF",Zulte Waregem,19,2003,15.7,,17,,,,,,,,,,,17,,,,BelgianProLeague
Satoshi Tanaka,jp JPN,"MF,DF",Kortrijk,19,2002,10.4,,19,,,,,,,,,,,12,,,,BelgianProLeague
Anton Tanghe,be BEL,DF,Oostende,23,1999,27.5,,26,,,,,,,,,,,69,,,,BelgianProLeague
Abdoul-Fessal Tapsoba,bf BFA,FW,Standard Liège,20,2001,0.9,,1,,,,,,,,,,,0,,,,BelgianProLeague
Jackson Tchatchoua,cm CMR,MF,Charleroi,20,2001,17.3,,23,,,,,,,,,,,17,,,,BelgianProLeague
Casper Terho,fi FIN,MF,Union SG,19,2003,1.3,,1,,,,,,,,,,,1,,,,BelgianProLeague
Cheik Thiam,gn GUI,DF,Zulte Waregem,18,2003,0.3,,0,,,,,,,,,,,0,,,,BelgianProLeague
Emmanuel Toku,gh GHA,MF,OH Leuven,22,2000,0.5,,1,,,,,,,,,,,0,,,,BelgianProLeague
Louis Torres,fr FRA,"DF,MF",Cercle Brugge,21,2001,6.9,,13,,,,,,,,,,,18,,,,BelgianProLeague
Mai Traore,gn GUI,FW,OH Leuven,22,1999,0.0,,0,,,,,,,,,,,0,,,,BelgianProLeague
Sandro Tremoulet,mg MAD,DF,R.F.C. Seraing,22,1999,11.9,,21,,,,,,,,,,,18,,,,BelgianProLeague
Mike Trésor,be BEL,"MF,FW",Genk,23,1999,31.9,,20,,,,,,,,,,,25,,,,BelgianProLeague
Marvin Tshibuabua,fr FRA,DF,R.F.C. Seraing,20,2002,16.5,,11,,,,,,,,,,,22,,,,BelgianProLeague
Ayase Ueda,jp JPN,"FW,MF",Cercle Brugge,23,1998,30.2,,10,,,,,,,,,,,4,,,,BelgianProLeague
Osaze Urhoghide,nl NED,DF,Oostende,22,2000,23.5,,43,,,,,,,,,,,69,,,,BelgianProLeague
Edgaras Utkus,lt LTU,DF,Cercle Brugge,22,2000,1.0,,0,,,,,,,,,,,2,,,,BelgianProLeague
Kyan Vaesen,be BEL,FW,Westerlo,21,2001,15.0,,10,,,,,,,,,,,7,,,,BelgianProLeague
Anthony Valencia,ec ECU,MF,Antwerp,19,2003,2.7,,4,,,,,,,,,,,2,,,,BelgianProLeague
Cederick Van Daele,be BEL,DF,Gent,21,2000,0.1,,0,,,,,,,,,,,0,,,,BelgianProLeague
Rune Van Den Bergh,be BEL,DF,Gent,19,2003,0.1,,1,,,,,,,,,,,0,,,,BelgianProLeague
Zeno Van den Bosch,be BEL,DF,Antwerp,19,2003,3.0,,1,,,,,,,,,,,2,,,,BelgianProLeague
Thomas Van den Keybus,be BEL,MF,Westerlo,21,2001,17.8,,17,,,,,,,,,,,15,,,,BelgianProLeague
Stan Van Dessel,be BEL,MF,Sint-Truiden,21,2001,4.7,,3,,,,,,,,,,,3,,,,BelgianProLeague
Yentl Van Genechten,be BEL,"DF,MF",Eupen,21,2000,26.3,,27,,,,,,,,,,,35,,,,BelgianProLeague
Jannes Van Hecke,be BEL,"DF,MF",Mechelen,20,2002,17.5,,28,,,,,,,,,,,18,,,,BelgianProLeague
Alec Van Hoorenbeeck,be BEL,DF,Mechelen,23,1998,20.4,,25,,,,,,,,,,,34,,,,BelgianProLeague
Gerard Vandeplas,be BEL,FW,Antwerp,16,2006,0.0,,0,,,,,,,,,,,0,,,,BelgianProLeague
Maarten Vandevoordt,be BEL,GK,Genk,20,2002,34.0,,0,,,,,,,,,,,1,,,,BelgianProLeague
Charles Vanhoutte,be BEL,MF,Cercle Brugge,23,1998,19.3,,45,,,,,,,,,,,26,,,,BelgianProLeague
Bart Verbruggen,nl NED,GK,Anderlecht,19,2002,17.0,,0,,,,,,,,,,,0,,,,BelgianProLeague
Romeo Vermant,be BEL,FW,Club Brugge,18,2004,1.0,,1,,,,,,,,,,,0,,,,BelgianProLeague
Arthur Vermeeren,be BEL,MF,Antwerp,17,2005,18.1,,46,,,,,,,,,,,30,,,,BelgianProLeague
Yari Verschaeren,be BEL,"MF,FW",Anderlecht,21,2001,25.0,,31,,,,,,,,,,,16,,,,BelgianProLeague
Yorbe Vertessen,be BEL,FW,Union SG,21,2001,4.7,,3,,,,,,,,,,,1,,,,BelgianProLeague
Sam Vines,us USA,DF,Antwerp,23,1999,14.0,,17,,,,,,,,,,,4,,,,BelgianProLeague
Martin Wasinski,be BEL,DF,Charleroi,18,2004,4.2,,9,,,,,,,,,,,9,,,,BelgianProLeague
Martin Wasinski,be BEL,DF,Kortrijk,18,2004,11.9,,26,,,,,,,,,,,22,,,,BelgianProLeague
Teun Wilke,mx MEX,FW,Cercle Brugge,20,2002,0.1,,0,,,,,,,,,,,0,,,,BelgianProLeague
Lukas Willen,be BEL,DF,Zulte Waregem,19,2003,15.8,,17,,,,,,,,,,,25,,,,BelgianProLeague
Siebe Wylin,be BEL,MF,Oostende,19,2003,3.4,,5,,,,,,,,,,,8,,,,BelgianProLeague
Tarick Ximines,jm JAM,DF,Cercle Brugge,17,2004,0.2,,0,,,,,,,,,,,0,,,,BelgianProLeague
Alhassan Yusuf,ng NGA,MF,Antwerp,22,2000,17.4,,35,,,,,,,,,,,44,,,,BelgianProLeague
Anass Zaroury,ma MAR,FW,Charleroi,21,2000,2.6,,1,,,,,,,,,,,2,,,,BelgianProLeague
Ilyes Ziani,ma MAR,FW,Union SG,19,2003,1.3,,0,,,,,,,,,,,1,,,,BelgianProLeague
Adem Zorgane,dz ALG,MF,Charleroi,22,2000,30.8,,43,,,,,,,,,,,31,,,,BelgianProLeague
Nicolás Acevedo,uy URU,MF,Bahia,23,1999,21.9,73.0,46,24.0,43.0,6.0,41.0,86.0,47.7,45.0,31.0,1.0,30.0,27,100.0,22.0,1.0,BrazilSerieA
Adriel,br BRA,GK,Grêmio,22,2001,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Adson,br BRA,"FW,MF",Corinthians,22,2000,9.5,34.0,26,22.0,9.0,3.0,12.0,21.0,57.1,9.0,15.0,2.0,13.0,8,42.0,1.0,0.0,BrazilSerieA
Adyson,br BRA,"FW,MF",América (MG),17,2005,2.7,8.0,5,3.0,3.0,2.0,3.0,6.0,50.0,3.0,1.0,0.0,1.0,5,13.0,0.0,0.0,BrazilSerieA
Carlos Alberto,br BRA,"FW,MF",Botafogo (RJ),20,2002,3.3,3.0,0,1.0,1.0,1.0,2.0,5.0,40.0,3.0,5.0,2.0,3.0,1,4.0,4.0,0.0,BrazilSerieA
Yuri Alberto,br BRA,FW,Corinthians,21,2001,30.2,23.0,14,6.0,8.0,9.0,9.0,21.0,42.9,12.0,22.0,2.0,20.0,4,27.0,17.0,0.0,BrazilSerieA
Alerrandro,br BRA,"FW,MF",RB Bragantino,23,2000,4.5,2.0,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0,2.0,6.0,0.0,BrazilSerieA
Alesson,br BRA,"FW,MF",Goiás,23,1999,7.3,17.0,10,12.0,3.0,2.0,12.0,27.0,44.4,15.0,5.0,1.0,4.0,1,18.0,7.0,0.0,BrazilSerieA
Alex,br BRA,DF,Santos,23,1999,5.1,9.0,7,8.0,0.0,1.0,2.0,4.0,50.0,2.0,3.0,2.0,1.0,8,17.0,10.0,0.0,BrazilSerieA
Caio Alexandre,br BRA,MF,Fortaleza,23,1999,29.2,76.0,42,31.0,39.0,6.0,44.0,104.0,42.3,60.0,51.0,7.0,44.0,24,100.0,22.0,0.0,BrazilSerieA
Matheus Alexandre,br BRA,DF,Cuiabá,23,1999,33.1,86.0,58,56.0,25.0,5.0,55.0,102.0,53.9,47.0,37.0,5.0,32.0,42,128.0,74.0,1.0,BrazilSerieA
Alexsander,br BRA,"MF,DF",Fluminense,19,2003,13.3,34.0,19,15.0,15.0,4.0,16.0,34.0,47.1,18.0,20.0,3.0,17.0,10,44.0,12.0,0.0,BrazilSerieA
Alisson,br BRA,"MF,DF",Atlético Mineiro,17,2005,0.5,2.0,2,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,2.0,1.0,0.0,BrazilSerieA
Rodrigo Alves,br BRA,MF,Vasco da Gama,20,2002,3.9,11.0,5,7.0,4.0,0.0,6.0,14.0,42.9,8.0,1.0,0.0,1.0,3,14.0,5.0,1.0,BrazilSerieA
André,br BRA,DF,Bahia,19,2003,1.4,2.0,1,1.0,1.0,0.0,2.0,2.0,100.0,0.0,4.0,1.0,3.0,1,3.0,3.0,1.0,BrazilSerieA
André,br BRA,"MF,DF",Fluminense,21,2001,29.4,57.0,37,28.0,26.0,3.0,27.0,50.0,54.0,23.0,27.0,14.0,13.0,31,88.0,36.0,2.0,BrazilSerieA
Ângelo,br BRA,"FW,MF",Santos,18,2004,6.0,10.0,8,2.0,5.0,3.0,5.0,10.0,50.0,5.0,11.0,0.0,11.0,5,15.0,1.0,0.0,BrazilSerieA
João Araújo,br BRA,MF,Grêmio,17,2005,0.1,2.0,1,1.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,BrazilSerieA
Matheus Araújo,br BRA,"MF,FW",Corinthians,20,2002,6.5,12.0,7,3.0,4.0,5.0,4.0,18.0,22.2,14.0,12.0,3.0,9.0,9,21.0,6.0,0.0,BrazilSerieA
Luciano Arriagada,cl CHI,"FW,MF",Ath Paranaense,20,2002,2.1,2.0,1,1.0,0.0,1.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,0,2.0,1.0,0.0,BrazilSerieA
Arthur,br BRA,DF,América (MG),19,2003,1.0,2.0,1,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,BrazilSerieA
Arthur,br BRA,"DF,FW",Fluminense,18,2004,0.2,2.0,1,1.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,BrazilSerieA
Felipe Augusto,br BRA,"FW,MF",Corinthians,18,2004,3.6,5.0,2,3.0,2.0,0.0,2.0,10.0,20.0,8.0,10.0,2.0,8.0,1,6.0,2.0,0.0,BrazilSerieA
Matheus Bahia,br BRA,"DF,MF",Bahia,23,1999,5.8,16.0,9,8.0,5.0,3.0,7.0,18.0,38.9,11.0,7.0,0.0,7.0,10,26.0,15.0,0.0,BrazilSerieA
Lucas Barbosa,br BRA,"FW,MF",Santos,21,2001,1.1,12.0,5,3.0,9.0,0.0,6.0,11.0,54.5,5.0,8.0,3.0,5.0,2,14.0,3.0,0.0,BrazilSerieA
Lucas Barbosa,br BRA,"MF,FW",Coritiba,21,2001,1.1,4.0,2,1.0,2.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,2,6.0,3.0,0.0,BrazilSerieA
Chrystian Barletta,br BRA,"FW,MF",Corinthians,21,2001,1.4,7.0,3,1.0,4.0,2.0,4.0,6.0,66.7,2.0,3.0,1.0,2.0,1,8.0,1.0,0.0,BrazilSerieA
Cauan Barros,br BRA,MF,Vasco da Gama,18,2004,2.6,6.0,3,0.0,5.0,1.0,4.0,12.0,33.3,8.0,3.0,0.0,3.0,1,7.0,9.0,0.0,BrazilSerieA
Gabriel Barros,br BRA,"FW,MF",Internacional,21,2001,2.0,2.0,1,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,4.0,2.0,0.0,BrazilSerieA
Diogo Batista,br BRA,"DF,MF",Coritiba,19,2003,5.9,13.0,5,8.0,2.0,3.0,8.0,17.0,47.1,9.0,10.0,2.0,8.0,2,15.0,19.0,0.0,BrazilSerieA
Matheus Belém,br BRA,DF,São Paulo,19,2003,1.9,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2,2.0,5.0,0.0,BrazilSerieA
Lucas Belezi,br BRA,DF,Ath Paranaense,19,2003,0.5,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,0,1.0,0.0,0.0,BrazilSerieA
Bento,br BRA,GK,Ath Paranaense,23,1999,33.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1,1.0,18.0,1.0,BrazilSerieA
Lucas Beraldo,br BRA,DF,São Paulo,19,2003,24.0,28.0,21,19.0,8.0,1.0,18.0,27.0,66.7,9.0,36.0,23.0,13.0,24,52.0,89.0,2.0,BrazilSerieA
Lucas Besozzi,ar ARG,"FW,MF",Grêmio,20,2003,4.4,5.0,2,4.0,1.0,0.0,3.0,5.0,60.0,2.0,3.0,0.0,3.0,5,10.0,1.0,0.0,BrazilSerieA
Raul Bicalho,br BRA,DF,Bahia,23,1999,3.6,6.0,1,5.0,1.0,0.0,4.0,5.0,80.0,1.0,3.0,3.0,0.0,1,7.0,13.0,0.0,BrazilSerieA
Matheus Bidu,br BRA,DF,Corinthians,23,1999,18.4,27.0,20,18.0,6.0,3.0,13.0,22.0,59.1,9.0,24.0,6.0,18.0,32,59.0,56.0,0.0,BrazilSerieA
Biel,br BRA,"FW,MF",Bahia,21,2001,15.1,17.0,11,5.0,10.0,2.0,5.0,23.0,21.7,18.0,17.0,3.0,14.0,14,31.0,8.0,0.0,BrazilSerieA
Rafael Bilu,br BRA,FW,Cruzeiro,23,1999,1.0,2.0,0,0.0,1.0,1.0,0.0,0.0,,0.0,3.0,0.0,3.0,1,3.0,0.0,0.0,BrazilSerieA
Biro,br BRA,"FW,MF",Corinthians,18,2004,6.4,8.0,4,5.0,2.0,1.0,3.0,17.0,17.6,14.0,12.0,0.0,12.0,3,11.0,2.0,0.0,BrazilSerieA
Bitelo,br BRA,"MF,FW",Grêmio,23,2000,17.2,29.0,21,14.0,11.0,4.0,15.0,39.0,38.5,24.0,26.0,6.0,20.0,20,49.0,12.0,0.0,BrazilSerieA
Thiago Borbas,uy URU,FW,RB Bragantino,20,2002,15.9,13.0,9,3.0,7.0,3.0,3.0,15.0,20.0,12.0,14.0,0.0,14.0,2,15.0,8.0,0.0,BrazilSerieA
Brenno,br BRA,GK,Grêmio,23,1999,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Breno,br BRA,MF,América (MG),19,2003,12.9,31.0,19,11.0,16.0,4.0,13.0,43.0,30.2,30.0,20.0,1.0,19.0,10,41.0,11.0,0.0,BrazilSerieA
Breno,br BRA,MF,Botafogo (RJ),22,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,BrazilSerieA
Bruninho,br BRA,"FW,MF",RB Bragantino,19,2003,7.9,4.0,4,0.0,2.0,2.0,2.0,12.0,16.7,10.0,11.0,0.0,11.0,2,6.0,2.0,0.0,BrazilSerieA
Cacá,br BRA,DF,Ath Paranaense,23,1999,18.8,27.0,16,23.0,4.0,0.0,16.0,25.0,64.0,9.0,23.0,15.0,8.0,18,45.0,69.0,1.0,BrazilSerieA
Cadu,br BRA,"MF,FW",Atlético Mineiro,18,2004,0.1,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,BrazilSerieA
Cadu,br BRA,DF,Santos,20,2002,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Caetano,br BRA,DF,Corinthians,23,1999,13.4,12.0,8,10.0,2.0,0.0,5.0,8.0,62.5,3.0,19.0,14.0,5.0,19,31.0,62.0,1.0,BrazilSerieA
Calebe,br BRA,"MF,FW",Fortaleza,22,2000,16.4,17.0,10,6.0,7.0,4.0,7.0,24.0,29.2,17.0,12.0,1.0,11.0,6,23.0,3.0,0.0,BrazilSerieA
Nathan Camargo,br BRA,MF,RB Bragantino,17,2005,0.1,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,BrazilSerieA
Luan Cândido,br BRA,DF,RB Bragantino,21,2001,12.0,19.0,12,12.0,5.0,2.0,7.0,13.0,53.8,6.0,24.0,8.0,16.0,13,32.0,45.0,0.0,BrazilSerieA
Johnny Cardoso,us USA,MF,Internacional,21,2001,17.9,38.0,23,14.0,18.0,6.0,19.0,28.0,67.9,9.0,30.0,14.0,16.0,31,69.0,44.0,1.0,BrazilSerieA
Ed Carlos,br BRA,"MF,FW",Santos,21,2001,0.4,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,BrazilSerieA
Ryan Carlos,br BRA,DF,Bahia,20,2002,6.4,7.0,6,5.0,2.0,0.0,4.0,12.0,33.3,8.0,9.0,2.0,7.0,8,15.0,11.0,1.0,BrazilSerieA
Brayan Ceballos,co COL,DF,Fortaleza,21,2001,2.3,2.0,2,1.0,1.0,0.0,0.0,0.0,,0.0,3.0,1.0,2.0,2,4.0,15.0,0.0,BrazilSerieA
Ricardo Cerqueira,br BRA,MF,Cuiabá,20,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Júlio César,br BRA,DF,América (MG),19,2003,6.6,9.0,7,6.0,3.0,0.0,7.0,9.0,77.8,2.0,15.0,10.0,5.0,4,13.0,41.0,0.0,BrazilSerieA
Kayky Chagas,br BRA,"FW,MF",Bahia,19,2003,4.6,8.0,4,4.0,4.0,0.0,4.0,13.0,30.8,9.0,7.0,0.0,7.0,2,10.0,2.0,0.0,BrazilSerieA
Gabriel Chapecó,br BRA,GK,Grêmio,22,2000,31.0,1.0,0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1,2.0,9.0,2.0,BrazilSerieA
Gabriel Chaves,br BRA,"FW,MF",Vasco da Gama,21,2001,29.0,42.0,26,20.0,17.0,5.0,16.0,52.0,30.8,36.0,32.0,0.0,32.0,13,55.0,16.0,0.0,BrazilSerieA
Jhoanner Chávez,ec ECU,"DF,MF",Bahia,20,2002,6.5,14.0,9,3.0,11.0,0.0,10.0,21.0,47.6,11.0,6.0,0.0,6.0,7,21.0,14.0,0.0,BrazilSerieA
Chiqueti,br BRA,MF,Ath Paranaense,17,2005,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,BrazilSerieA
Christian,br BRA,"MF,FW",Ath Paranaense,22,2000,15.1,23.0,13,5.0,15.0,3.0,8.0,19.0,42.1,11.0,15.0,1.0,14.0,10,33.0,9.0,1.0,BrazilSerieA
Cipriano,br BRA,DF,RB Bragantino,20,2002,0.8,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2,3.0,11.0,0.0,BrazilSerieA
Mateus Cocão,br BRA,MF,Vasco da Gama,20,2002,3.9,13.0,7,6.0,7.0,0.0,3.0,9.0,33.3,6.0,9.0,3.0,6.0,3,16.0,4.0,0.0,BrazilSerieA
Philippe Costa,br BRA,FW,Goiás,22,2000,1.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,BrazilSerieA
Talles Costa,br BRA,"MF,FW",São Paulo,20,2002,1.5,4.0,1,3.0,0.0,1.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,2,6.0,0.0,0.0,BrazilSerieA
Tomás Cuello,ar ARG,"MF,FW",Ath Paranaense,22,2000,22.8,54.0,25,22.0,27.0,5.0,29.0,51.0,56.9,22.0,19.0,2.0,17.0,37,91.0,29.0,1.0,BrazilSerieA
Cuiabano,br BRA,"DF,MF",Grêmio,19,2003,5.4,15.0,7,8.0,6.0,1.0,3.0,9.0,33.3,6.0,7.0,2.0,5.0,11,26.0,16.0,0.0,BrazilSerieA
Matheus Cunha,br BRA,GK,Flamengo,21,2001,17.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,10.0,3.0,BrazilSerieA
Ian Custódio,br BRA,DF,Palmeiras,19,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
João Dalla Corte,br BRA,DF,Internacional,16,2006,0.2,1.0,0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,BrazilSerieA
Danielzinho,br BRA,FW,Ath Paranaense,20,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Denilson,br BRA,MF,Cuiabá,21,2001,21.2,47.0,30,13.0,26.0,8.0,20.0,41.0,48.8,21.0,23.0,7.0,16.0,13,60.0,2.0,0.0,BrazilSerieA
Denzel,br BRA,FW,Goiás,20,2003,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Diego,br BRA,DF,São Paulo,23,1999,19.4,21.0,11,13.0,8.0,0.0,12.0,22.0,54.5,10.0,27.0,14.0,13.0,19,40.0,98.0,0.0,BrazilSerieA
Dodô,br BRA,"MF,FW",Goiás,21,2001,3.6,4.0,4,1.0,2.0,1.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,1,5.0,2.0,0.0,BrazilSerieA
Thiago Dombroski,br BRA,DF,Coritiba,20,2002,5.6,2.0,2,1.0,1.0,0.0,1.0,4.0,25.0,3.0,4.0,2.0,2.0,6,8.0,28.0,0.0,BrazilSerieA
Halerrandrio dos Santos,br BRA,MF,Goiás,16,2006,0.3,2.0,2,2.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,2.0,0.0,0.0,BrazilSerieA
Dudu,br BRA,MF,Ath Paranaense,17,2006,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,BrazilSerieA
Éberth,br BRA,FW,Coritiba,19,2003,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,BrazilSerieA
EDU,br BRA,DF,Goiás,22,2000,4.8,4.0,2,2.0,1.0,1.0,2.0,4.0,50.0,2.0,8.0,5.0,3.0,6,10.0,32.0,0.0,BrazilSerieA
Eguinaldo,br BRA,"FW,MF",Vasco da Gama,18,2004,0.7,2.0,1,0.0,0.0,2.0,0.0,0.0,,0.0,1.0,1.0,0.0,0,2.0,0.0,0.0,BrazilSerieA
Rafael Elias,br BRA,FW,Cruzeiro,23,1999,6.0,8.0,5,0.0,3.0,5.0,2.0,5.0,40.0,3.0,3.0,0.0,3.0,1,9.0,3.0,0.0,BrazilSerieA
Lucas Emmanuel,br BRA,FW,Goiás,22,2000,0.6,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,BrazilSerieA
Endrick,br BRA,FW,Palmeiras,16,2006,17.3,14.0,6,3.0,7.0,4.0,1.0,11.0,9.1,10.0,8.0,1.0,7.0,1,15.0,5.0,0.0,BrazilSerieA
Erison,br BRA,"FW,MF",São Paulo,23,1999,4.3,3.0,0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,3.0,2.0,0.0,BrazilSerieA
Lucas Esquivel,ar ARG,DF,Ath Paranaense,21,2001,18.3,34.0,27,15.0,14.0,5.0,13.0,27.0,48.1,14.0,28.0,7.0,21.0,21,55.0,50.0,0.0,BrazilSerieA
Estevão,br BRA,MF,Internacional,20,2002,0.1,2.0,1,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,BrazilSerieA
Fabinho,br BRA,MF,Palmeiras,20,2002,6.5,25.0,20,6.0,14.0,5.0,11.0,18.0,61.1,7.0,11.0,4.0,7.0,7,32.0,8.0,0.0,BrazilSerieA
Nathan Fernandes,br BRA,"FW,MF",Grêmio,17,2005,4.2,4.0,1,1.0,1.0,2.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,1,5.0,1.0,0.0,BrazilSerieA
Fernando,br BRA,FW,Cruzeiro,17,2005,0.1,2.0,1,0.0,2.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1,3.0,1.0,0.0,BrazilSerieA
