Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1
Mateo Ponte,uy URU,DF,Botafogo (RJ),20,2003,17,13,"1,132",12.6,3,0,3,3,0,0,3,0,0.24,0.0,0.24,0.24,0.24,1.5,1.5,1.0,2.5,22.0,45.0,97.0,0.12,0.08,0.19,0.12,0.19
Werik Popó,br BRA,FW,Criciúma,22,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,1.0,1.52,0.0,1.52,1.52,1.52
Werik Popó,br BRA,FW,Juventude,22,2001,5,0,42,0.5,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0,0.0,7.0,0.11,0.42,0.53,0.11,0.53
Gustavo Prado,br BRA,"FW,MF",Internacional,18,2005,28,3,664,7.4,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,1.3,1.3,1.6,2.9,21.0,29.0,66.0,0.17,0.22,0.39,0.17,0.39
Bruno Praxedes,br BRA,"MF,FW",Ath Paranaense,21,2002,7,2,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,5.0,12.0,13.0,0.03,0.12,0.15,0.03,0.15
Bruno Praxedes,br BRA,MF,Vasco da Gama,21,2002,6,3,262,2.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,6.0,10.0,22.0,0.06,0.15,0.21,0.06,0.21
Railan,br BRA,"DF,MF",Cuiabá,23,2000,23,10,"1,201",13.3,0,3,3,0,0,0,4,0,0.0,0.22,0.22,0.0,0.22,0.3,0.3,0.6,0.9,38.0,49.0,69.0,0.02,0.04,0.07,0.02,0.07
Eric Ramires,br BRA,MF,Red Bull Bragantino,23,2000,22,11,"1,106",12.3,2,2,4,2,0,0,4,0,0.16,0.16,0.33,0.16,0.33,2.0,2.0,0.3,2.3,9.0,38.0,33.0,0.17,0.02,0.19,0.17,0.19
Ramon,br BRA,DF,Cuiabá,22,2001,30,30,"2,636",29.3,2,1,3,2,0,0,9,0,0.07,0.03,0.1,0.07,0.1,1.0,1.0,1.5,2.5,48.0,88.0,95.0,0.03,0.05,0.08,0.03,0.08
Randerson,br BRA,MF,Atl Goianiense,19,2004,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pedro Rangel,br BRA,GK,Atl Goianiense,23,2000,6,6,540,6.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Realpe,ec ECU,DF,Red Bull Bragantino,22,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07
Vitor Reis,br BRA,DF,Palmeiras,18,2006,18,16,"1,458",16.2,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,0.5,0.5,0.1,0.6,3.0,46.0,1.0,0.03,0.01,0.04,0.03,0.04
Robert Renan,br BRA,DF,Internacional,20,2003,12,10,959,10.7,0,1,1,0,0,0,2,0,0.0,0.09,0.09,0.0,0.09,0.6,0.6,0.3,0.9,16.0,45.0,15.0,0.06,0.02,0.08,0.06,0.08
Rikelme,br BRA,DF,Cuiabá,20,2003,8,5,497,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,4.0,10.0,14.0,0.01,0.02,0.03,0.01,0.03
Richard Ríos,co COL,MF,Palmeiras,23,2000,24,20,"1,742",19.4,3,4,7,3,0,0,6,0,0.15,0.21,0.36,0.15,0.36,1.2,1.2,1.4,2.6,27.0,103.0,51.0,0.06,0.07,0.14,0.06,0.14
Riquelme,br BRA,MF,Red Bull Bragantino,18,2006,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,br BRA,"MF,FW",Cruzeiro,18,2005,12,3,396,4.4,0,1,1,0,0,0,1,0,0.0,0.23,0.23,0.0,0.23,0.3,0.3,0.3,0.6,17.0,7.0,34.0,0.07,0.06,0.13,0.07,0.13
Kaique Rocha,br BRA,DF,Ath Paranaense,22,2001,29,28,"2,486",27.6,0,1,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,1.4,1.4,1.3,2.8,11.0,84.0,5.0,0.05,0.05,0.1,0.05,0.1
Yeferson Rodallega,co COL,DF,Atl Goianiense,23,2000,2,1,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
Rodrigo,br BRA,MF,São Paulo,19,2004,4,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,5.0,1.0,4.0,0.59,0.04,0.63,0.59,0.63
Arthur Rodrigues,br BRA,"FW,MF",Cruzeiro,19,2004,3,0,82,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,0.0,3.0,0.09,0.12,0.21,0.09,0.21
Emerson Rodríguez,co COL,FW,Vasco da Gama,23,2000,15,9,795,8.8,2,0,2,2,0,0,1,0,0.23,0.0,0.23,0.23,0.23,1.4,1.4,0.5,1.9,30.0,12.0,90.0,0.16,0.06,0.22,0.16,0.22
Emiliano Rodríguez,uy URU,FW,Atl Goianiense,20,2003,21,14,"1,096",12.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,0.5,3.4,10.0,13.0,64.0,0.23,0.04,0.27,0.23,0.27
Luciano Rodríguez,uy URU,"FW,MF",Bahia,20,2003,19,8,900,10.0,6,1,7,5,1,1,2,0,0.6,0.1,0.7,0.5,0.6,5.8,5.0,1.1,6.1,23.0,28.0,70.0,0.58,0.11,0.69,0.5,0.61
Rômulo,br BRA,DF,Atlético Mineiro,20,2004,8,5,495,5.5,1,0,1,1,0,0,4,1,0.18,0.0,0.18,0.18,0.18,0.5,0.5,0.6,1.1,8.0,34.0,4.0,0.09,0.1,0.19,0.09,0.19
Romulo,br BRA,MF,Internacional,23,2000,30,20,"1,794",19.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,13.0,73.0,14.0,0.02,0.01,0.03,0.02,0.03
Romulo,br BRA,"FW,MF",Palmeiras,22,2001,9,1,178,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.4,5.0,5.0,28.0,0.03,0.19,0.22,0.03,0.22
Ronald,br BRA,"MF,DF",Grêmio,20,2003,11,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.04,0.0,0.04,0.04,0.04
Ruan,br BRA,"FW,MF",Juventude,18,2005,6,0,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,5.0,11.0,0.21,0.0,0.21,0.21,0.21
Rubens,br BRA,"DF,FW",Atlético Mineiro,22,2001,19,15,"1,194",13.3,1,1,2,1,0,0,4,1,0.08,0.08,0.15,0.08,0.15,1.1,1.0,1.4,2.5,17.0,28.0,66.0,0.08,0.11,0.19,0.08,0.19
Daniel Sales,br BRA,DF,Flamengo,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Santos,br BRA,"FW,MF",São Paulo,21,2002,10,3,263,2.9,0,1,1,0,0,0,0,0,0.0,0.34,0.34,0.0,0.34,0.7,0.7,0.2,0.9,6.0,4.0,21.0,0.22,0.07,0.3,0.22,0.3
Kayke Santos,br BRA,FW,Ath Paranaense,15,2008,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tevis Gabriel Alves Santos,br BRA,FW,Cruzeiro,18,2006,5,1,146,1.6,1,0,1,1,0,0,0,0,0.62,0.0,0.62,0.62,0.62,0.7,0.7,0.0,0.7,4.0,2.0,9.0,0.44,0.01,0.46,0.44,0.46
Igor Serrote,br BRA,"DF,FW",Grêmio,18,2005,5,1,123,1.4,0,1,1,0,0,0,0,0,0.0,0.73,0.73,0.0,0.73,0.0,0.0,0.2,0.2,1.0,1.0,4.0,0.02,0.16,0.18,0.02,0.18
Juan Sforza,ar ARG,MF,Vasco da Gama,21,2002,26,12,"1,250",13.9,1,0,1,1,0,0,3,0,0.07,0.0,0.07,0.07,0.07,0.7,0.7,0.1,0.8,7.0,66.0,10.0,0.05,0.01,0.06,0.05,0.06
Ogundana Shola,ng NGA,MF,Flamengo,18,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,2.49,0.0,2.49,2.49,2.49
Fábio Soares,br BRA,MF,Vitória,19,2004,3,0,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.03,0.03,0.0,0.03
Yan Souto,br BRA,"DF,MF",Juventude,22,2001,4,2,237,2.6,1,0,1,1,0,0,0,0,0.38,0.0,0.38,0.38,0.38,0.0,0.0,0.1,0.1,0.0,6.0,1.0,0.01,0.03,0.05,0.01,0.05
Gabriel Souza,br BRA,FW,Vasco da Gama,19,2005,2,1,91,1.0,1,0,1,1,0,0,1,0,0.99,0.0,0.99,0.99,0.99,0.2,0.2,0.0,0.2,2.0,1.0,8.0,0.21,0.0,0.21,0.21,0.21
Talisson,br BRA,FW,Red Bull Bragantino,21,2002,4,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,5.0,1.0,10.0,0.1,0.0,0.1,0.1,0.1
Felipe Teresa,br BRA,"MF,FW",Flamengo,18,2006,1,0,5,0.1,1,0,1,1,0,0,0,0,18.0,0.0,18.0,18.0,18.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,5.52,0.0,5.52,5.52,5.52
Tiago,br BRA,"FW,MF",Bahia,18,2005,4,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,5.0,0.0,10.0,0.38,0.63,1.01,0.38,1.01
Vanderlan,br BRA,DF,Palmeiras,21,2002,25,9,"1,051",11.7,0,3,3,0,0,0,0,0,0.0,0.26,0.26,0.0,0.26,0.4,0.4,2.6,3.0,19.0,32.0,73.0,0.03,0.22,0.26,0.03,0.26
Fausto Vera,ar ARG,MF,Atlético Mineiro,23,2000,20,19,"1,654",18.4,2,0,2,2,0,0,1,0,0.11,0.0,0.11,0.11,0.11,1.8,1.8,0.3,2.1,19.0,77.0,26.0,0.1,0.02,0.11,0.1,0.11
Fausto Vera,ar ARG,MF,Corinthians,23,2000,6,2,212,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,6.0,21.0,6.0,0.12,0.04,0.16,0.12,0.16
Gabriel Veron,br BRA,"FW,MF",Cruzeiro,21,2002,27,21,"1,611",17.9,6,2,8,6,0,0,3,0,0.34,0.11,0.45,0.34,0.45,4.1,4.1,1.5,5.6,24.0,34.0,100.0,0.23,0.08,0.31,0.23,0.31
João Victor,br BRA,DF,Flamengo,17,2007,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcos Victor,br BRA,DF,Ath Paranaense,22,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13
Eduardo Vinícius,br BRA,MF,Cuiabá,18,2005,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07
Vitão,br BRA,DF,Internacional,23,2000,30,28,"2,502",27.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.1,1.5,29.0,89.0,4.0,0.05,0.0,0.05,0.05,0.05
Vitinho,br BRA,"MF,FW",Cruzeiro,19,2004,21,1,484,5.4,1,1,2,1,0,0,2,0,0.19,0.19,0.37,0.19,0.37,1.9,1.9,0.4,2.3,7.0,14.0,25.0,0.35,0.07,0.42,0.35,0.42
Vitinho,br BRA,MF,Atlético Mineiro,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo Vitor,br BRA,MF,Atlético Mineiro,19,2004,13,6,529,5.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,7.0,20.0,6.0,0.0,0.03,0.03,0.0,0.03
Rayan Vitor,br BRA,"FW,MF",Vasco da Gama,17,2006,24,7,855,9.5,1,0,1,1,0,0,2,0,0.11,0.0,0.11,0.11,0.11,1.9,1.8,1.4,3.2,16.0,15.0,51.0,0.2,0.14,0.34,0.19,0.34
Wallace,br BRA,"MF,FW",Flamengo,18,2005,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,0.0,0.16,0.16,0.16
Welington,br BRA,DF,São Paulo,22,2001,22,19,"1,697",18.9,0,1,1,0,0,0,6,0,0.0,0.05,0.05,0.0,0.05,0.4,0.4,0.8,1.2,40.0,79.0,105.0,0.02,0.04,0.07,0.02,0.07
João Wellington,br BRA,"MF,FW",Cruzeiro,20,2004,10,2,297,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,6.0,5.0,7.0,0.01,0.04,0.05,0.01,0.05
Werton,br BRA,"MF,FW",Flamengo,20,2003,2,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,3.0,0.1,0.0,0.1,0.1,0.1
Wesley,br BRA,DF,Flamengo,20,2003,31,25,"2,344",26.0,0,2,2,0,0,0,1,0,0.0,0.08,0.08,0.0,0.08,1.3,1.3,2.4,3.6,68.0,96.0,233.0,0.05,0.09,0.14,0.05,0.14
Wesley,br BRA,FW,Corinthians,18,2005,23,17,"1,438",16.0,2,1,3,2,0,0,2,0,0.13,0.06,0.19,0.13,0.19,1.8,1.8,2.4,4.1,79.0,45.0,124.0,0.11,0.15,0.26,0.11,0.26
Weverton,br BRA,FW,Cruzeiro,20,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estêvão Willian,br BRA,FW,Palmeiras,17,2006,31,26,"2,097",23.3,13,9,22,10,3,3,4,0,0.56,0.39,0.94,0.43,0.82,10.5,8.2,7.1,15.3,145.0,92.0,291.0,0.45,0.31,0.76,0.35,0.66
Bruno Zapelli,ar ARG,"MF,FW",Ath Paranaense,21,2002,32,16,"1,412",15.7,0,5,5,0,0,0,3,0,0.0,0.32,0.32,0.0,0.32,3.7,3.7,4.7,8.4,37.0,82.0,116.0,0.24,0.3,0.54,0.24,0.54
Mateo Zuleta,co COL,"FW,MF",Atl Goianiense,21,2002,4,0,49,0.5,1,0,1,1,0,0,1,0,1.84,0.0,1.84,1.84,1.84,0.5,0.5,0.1,0.6,3.0,2.0,13.0,0.9,0.14,1.05,0.9,1.05
Paxten Aaronson,us USA,"MF,DF",Eint Frankfurt,18,2003,7,0,173,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,8.0,6.0,15.0,0.09,0.03,0.11,0.09,0.11
Karim Adeyemi,de GER,"FW,MF",Dortmund,20,2002,24,20,"1,386",15.4,6,5,11,6,0,1,9,0,0.39,0.32,0.71,0.39,0.71,5.0,4.3,3.7,8.0,49.0,47.0,131.0,0.33,0.24,0.57,0.28,0.52
Amine Adli,ma MAR,"FW,MF",Leverkusen,22,2000,26,16,"1,435",15.9,5,3,8,5,0,0,2,2,0.31,0.19,0.5,0.31,0.5,5.0,5.0,1.7,6.7,46.0,49.0,137.0,0.31,0.11,0.42,0.31,0.42
Felix Agu,de GER,"DF,FW",Werder Bremen,22,1999,3,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,2.0,0.07,0.14,0.22,0.07,0.22
Naouirou Ahamada,fr FRA,MF,Stuttgart,20,2002,17,17,"1,398",15.5,2,2,4,2,0,0,4,1,0.13,0.13,0.26,0.13,0.26,0.8,0.8,1.2,2.1,43.0,56.0,54.0,0.05,0.08,0.13,0.05,0.13
Faride Alidou,de GER,"DF,MF",Eint Frankfurt,21,2001,15,0,182,2.0,0,1,1,0,0,0,0,0,0.0,0.49,0.49,0.0,0.49,0.1,0.1,0.5,0.6,8.0,16.0,24.0,0.05,0.24,0.28,0.05,0.28
Lukáš Ambros,cz CZE,MF,Wolfsburg,18,2004,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fisnik Asllani,xk KVX,FW,Hoffenheim,19,2002,8,0,167,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.2,1.8,4.0,1.0,19.0,0.88,0.1,0.98,0.88,0.98
Mehmet Aydin,de GER,"DF,FW",Schalke 04,20,2002,16,3,567,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,1.0,9.0,15.0,21.0,0.03,0.12,0.15,0.03,0.15
Ayman Azhil,ma MAR,MF,Leverkusen,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanoussy Ba,de GER,DF,RB Leipzig,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchel Bakker,nl NED,"DF,MF",Leverkusen,22,2000,28,19,"1,659",18.4,3,2,5,3,0,0,6,1,0.16,0.11,0.27,0.16,0.27,1.7,1.7,2.0,3.6,28.0,57.0,65.0,0.09,0.11,0.2,0.09,0.2
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,22,2000,31,25,"2,141",23.8,4,3,7,4,0,0,5,0,0.17,0.13,0.29,0.17,0.29,3.9,3.9,2.2,6.1,17.0,54.0,49.0,0.16,0.09,0.25,0.16,0.25
Maximilian Bauer,de GER,DF,Augsburg,22,2000,27,20,"1,846",20.5,0,1,1,0,0,0,8,0,0.0,0.05,0.05,0.0,0.05,1.6,1.6,0.4,2.0,11.0,40.0,2.0,0.08,0.02,0.1,0.08,0.1
Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,22,1999,33,33,"2,567",28.5,7,3,10,7,0,0,7,0,0.25,0.11,0.35,0.25,0.35,7.1,7.1,4.3,11.4,76.0,100.0,145.0,0.25,0.15,0.4,0.25,0.4
Jude Bellingham,eng ENG,MF,Dortmund,19,2003,31,30,"2,691",29.9,8,4,12,7,1,1,8,0,0.27,0.13,0.4,0.23,0.37,8.2,7.4,4.0,11.4,97.0,252.0,139.0,0.27,0.14,0.41,0.25,0.38
Tom Bischof,de GER,"MF,FW",Hoffenheim,17,2005,11,3,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,1.8,8.0,16.0,12.0,0.29,0.21,0.5,0.29,0.5
Yvandro Borges Sanches,lu LUX,"FW,MF",Gladbach,18,2004,3,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,5.0,0.34,0.0,0.34,0.34,0.34
Sebastiaan Bornauw,be BEL,DF,Wolfsburg,23,1999,26,23,"1,928",21.4,1,0,1,1,0,0,8,0,0.05,0.0,0.05,0.05,0.05,0.4,0.4,0.1,0.5,6.0,85.0,6.0,0.02,0.0,0.02,0.02,0.02
Moritz Broschinski,de GER,"FW,MF",Bochum,21,2000,11,0,213,2.4,2,0,2,2,0,0,1,0,0.85,0.0,0.85,0.85,0.85,1.3,1.3,0.0,1.3,7.0,3.0,17.0,0.54,0.01,0.55,0.54,0.55
Jacob Bruun Larsen,dk DEN,FW,Hoffenheim,23,1998,12,3,328,3.6,1,0,1,1,0,0,0,0,0.27,0.0,0.27,0.27,0.27,1.3,1.3,0.4,1.7,10.0,4.0,24.0,0.36,0.11,0.47,0.36,0.47
Lee Buchanan,eng ENG,"DF,FW",Werder Bremen,21,2001,21,2,472,5.2,1,0,1,1,0,0,2,0,0.19,0.0,0.19,0.19,0.19,0.3,0.3,0.8,1.1,10.0,21.0,20.0,0.06,0.16,0.21,0.06,0.21
Delano Burgzorg,sr SUR,"FW,MF",Mainz 05,23,1998,13,0,244,2.7,0,1,1,0,0,0,2,0,0.0,0.37,0.37,0.0,0.37,0.2,0.2,0.1,0.2,4.0,4.0,24.0,0.06,0.02,0.08,0.06,0.08
Jonathan Burkardt,de GER,"MF,FW",Mainz 05,22,2000,11,7,533,5.9,1,2,3,1,0,1,2,0,0.17,0.34,0.51,0.17,0.51,3.0,2.2,1.1,3.3,9.0,14.0,46.0,0.5,0.18,0.68,0.37,0.55
Kerim Calhanoglu,de GER,DF,Schalke 04,19,2002,3,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,3.0,3.0,0.04,0.23,0.27,0.04,0.27
Fabio Chiarodia,it ITA,DF,Werder Bremen,17,2005,3,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Christensen,dk DEN,GK,Hertha BSC,23,1999,33,33,"2,970",33.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Darko Churlinov,mk MKD,FW,Stuttgart,22,2000,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Čolina,hr CRO,"DF,FW",Augsburg,22,2000,7,0,166,1.8,1,0,1,1,0,0,0,0,0.54,0.0,0.54,0.54,0.54,0.4,0.4,0.1,0.6,2.0,6.0,7.0,0.24,0.07,0.31,0.24,0.31
Soumaïla Coulibaly,fr FRA,DF,Dortmund,18,2003,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanguy Coulibaly,fr FRA,"FW,DF",Stuttgart,21,2001,14,0,326,3.6,4,0,4,3,1,1,3,0,1.1,0.0,1.1,0.83,0.83,2.3,1.5,0.5,2.0,14.0,12.0,38.0,0.63,0.13,0.75,0.41,0.54
Nicolas Cozza,fr FRA,DF,Wolfsburg,23,1999,5,0,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
Muhammed Damar,de GER,MF,Hoffenheim,18,2004,6,1,159,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,2.0,9.0,7.0,0.06,0.09,0.15,0.06,0.15
Márton Dárdai,hu HUN,"DF,MF",Hertha BSC,20,2002,17,11,947,10.5,1,0,1,1,0,0,2,0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.3,2.0,21.0,0.0,0.01,0.02,0.03,0.01,0.03
Alphonso Davies,ca CAN,DF,Bayern Munich,21,2000,26,24,"2,042",22.7,1,4,5,1,0,0,0,0,0.04,0.18,0.22,0.04,0.22,1.7,1.7,3.7,5.4,117.0,133.0,158.0,0.07,0.16,0.24,0.07,0.24
Sepp van den Berg,nl NED,DF,Schalke 04,20,2001,9,8,696,7.7,1,0,1,1,0,0,2,0,0.13,0.0,0.13,0.13,0.13,0.6,0.6,0.1,0.7,1.0,12.0,3.0,0.08,0.02,0.1,0.08,0.1
Moussa Diaby,fr FRA,"FW,MF",Leverkusen,23,1999,33,33,"2,699",30.0,9,8,17,9,0,1,4,0,0.3,0.27,0.57,0.3,0.57,11.0,10.3,8.2,18.5,125.0,104.0,258.0,0.37,0.27,0.64,0.34,0.62
Justin Diehl,de GER,"MF,FW",Köln,17,2004,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Florian Dietz,de GER,FW,Köln,23,1998,11,4,395,4.4,1,0,1,1,0,0,1,0,0.23,0.0,0.23,0.23,0.23,2.5,2.5,0.3,2.8,8.0,5.0,22.0,0.57,0.07,0.64,0.57,0.64
Junior Dina Ebimbe,fr FRA,"DF,MF",Eint Frankfurt,21,2000,19,10,"1,063",11.8,3,1,4,3,0,0,4,0,0.25,0.08,0.34,0.25,0.34,3.7,3.7,1.4,5.1,38.0,45.0,42.0,0.31,0.12,0.43,0.31,0.43
Eren Dinkçi,de GER,"FW,MF",Werder Bremen,20,2001,17,0,231,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,5.0,6.0,24.0,0.17,0.24,0.41,0.17,0.41
Dion Drena Beljo,hr CRO,FW,Augsburg,20,2002,18,16,"1,128",12.5,3,2,5,3,0,0,2,0,0.24,0.16,0.4,0.24,0.4,1.6,1.6,1.7,3.2,14.0,15.0,42.0,0.12,0.13,0.26,0.12,0.26
Julien Duranville,be BEL,MF,Dortmund,16,2006,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,4.0,1.0,4.0,0.06,0.83,0.89,0.06,0.89
