Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG
Dexter Lembikisa,jm JAM,DF,Wolves,18,2003,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rico Lewis,eng ENG,"DF,MF",Manchester City,17,2004,14,10,903,10.0,0,0,0,0,0,0,1,0,0.2,0.2,1.5,1.7,22,48,26,0.00,0.00,0.00,0.00,0.00,0.02,0.15,0.17,0.02,0.17
Keane Lewis-Potter,eng ENG,"FW,MF",Brentford,21,2001,10,3,321,3.6,0,1,1,0,0,0,0,0,0.5,0.5,1.2,1.7,8,6,39,0.00,0.28,0.28,0.00,0.28,0.14,0.35,0.49,0.14,0.49
Valentino Livramento,eng ENG,"DF,FW",Southampton,19,2002,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alexis Mac Allister,ar ARG,MF,Brighton,23,1998,35,31,"2,886",32.1,10,2,12,4,6,6,8,0,12.1,7.3,4.3,11.6,69,174,77,0.31,0.06,0.37,0.12,0.19,0.38,0.13,0.51,0.23,0.36
Noni Madueke,eng ENG,FW,Chelsea,20,2002,12,7,643,7.1,1,0,1,1,0,0,0,0,0.9,0.9,0.5,1.5,48,36,100,0.14,0.00,0.14,0.14,0.14,0.13,0.07,0.20,0.13,0.20
Kobbie Mainoo,eng ENG,MF,Manchester Utd,17,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tyrell Malacia,nl NED,DF,Manchester Utd,22,1999,22,14,"1,396",15.5,0,0,0,0,0,0,6,0,0.2,0.2,0.7,0.9,19,44,33,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Sekou Mara,fr FRA,"FW,MF",Southampton,20,2002,22,4,555,6.2,1,2,3,1,0,0,1,0,1.0,1.0,0.8,1.8,7,7,27,0.16,0.32,0.49,0.16,0.49,0.17,0.12,0.29,0.17,0.29
Marquinhos,br BRA,MF,Arsenal,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gabriel Martinelli,br BRA,FW,Arsenal,21,2001,36,34,"2,789",31.0,15,5,20,15,0,0,3,0,9.1,9.1,9.1,18.2,124,94,350,0.48,0.16,0.65,0.48,0.65,0.29,0.29,0.59,0.29,0.59
Pape Matar Sarr,sn SEN,"MF,FW",Tottenham,19,2002,11,2,218,2.4,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,1,13,0,0.00,0.41,0.41,0.00,0.41,0.03,0.14,0.17,0.03,0.17
Bryan Mbeumo,cm CMR,FW,Brentford,22,1999,38,36,"2,906",32.3,9,8,17,8,1,1,5,0,9.6,8.8,7.5,16.3,66,88,235,0.28,0.25,0.53,0.25,0.50,0.30,0.23,0.53,0.27,0.50
Weston McKennie,us USA,MF,Leeds United,23,1998,19,16,"1,437",16.0,0,1,1,0,0,0,7,0,0.8,0.8,0.7,1.4,14,82,33,0.00,0.06,0.06,0.00,0.06,0.05,0.04,0.09,0.05,0.09
Dwight McNeil,eng ENG,"FW,MF",Everton,22,1999,36,28,"2,498",27.8,7,3,10,7,0,0,5,0,3.5,3.5,6.1,9.6,76,69,128,0.25,0.11,0.36,0.25,0.36,0.13,0.22,0.35,0.13,0.35
Illan Meslier,fr FRA,GK,Leeds United,22,2000,34,34,"3,060",34.0,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alex Mighten,eng ENG,FW,Nott'ham Forest,20,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lewis Miley,eng ENG,MF,Newcastle Utd,16,2006,1,0,15,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.42,0.42,0.42
Tyrick Mitchell,eng ENG,DF,Crystal Palace,22,1999,36,34,"2,891",32.1,0,2,2,0,0,0,5,1,0.6,0.6,1.2,1.8,23,106,90,0.00,0.06,0.06,0.00,0.06,0.02,0.04,0.05,0.02,0.05
Andrew Moran,ie IRL,FW,Brighton,18,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mason Mount,eng ENG,"MF,FW",Chelsea,23,1999,24,20,"1,648",18.3,3,2,5,3,0,0,4,0,2.0,2.0,3.0,5.0,48,98,114,0.16,0.11,0.27,0.16,0.27,0.11,0.16,0.27,0.11,0.27
Divin Mubama,eng ENG,FW,West Ham,17,2004,3,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Mykhailo Mudryk,ua UKR,"FW,MF",Chelsea,21,2001,15,7,657,7.3,0,2,2,0,0,0,1,0,1.9,1.9,0.9,2.8,25,20,43,0.00,0.27,0.27,0.00,0.27,0.25,0.13,0.38,0.25,0.38
Vitaliy Mykolenko,ua UKR,DF,Everton,23,1999,34,30,"2,655",29.5,0,0,0,0,0,0,4,0,0.5,0.5,1.2,1.8,31,100,72,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Reiss Nelson,eng ENG,FW,Arsenal,22,1999,11,0,212,2.4,3,2,5,3,0,0,0,0,1.1,1.1,1.4,2.4,19,6,34,1.27,0.85,2.12,1.27,2.12,0.46,0.58,1.04,0.46,1.04
Pedro Neto,pt POR,"FW,MF",Wolves,22,2000,18,13,964,10.7,0,0,0,0,0,0,1,0,1.1,1.1,2.1,3.2,37,24,111,0.00,0.00,0.00,0.00,0.00,0.10,0.20,0.30,0.10,0.30
Eddie Nketiah,eng ENG,FW,Arsenal,23,1999,30,9,"1,089",12.1,4,1,5,4,0,0,3,0,8.2,8.2,1.1,9.3,32,15,82,0.33,0.08,0.41,0.33,0.41,0.68,0.09,0.76,0.68,0.76
Matheus Nunes,pt POR,MF,Wolves,23,1998,34,30,"2,467",27.4,1,1,2,1,0,0,2,1,2.4,2.4,2.2,4.7,59,84,129,0.04,0.04,0.07,0.04,0.07,0.09,0.08,0.17,0.09,0.17
Darwin Núñez,uy URU,FW,Liverpool,23,1999,29,19,"1,695",18.8,9,3,12,9,0,0,1,1,11.6,11.6,5.4,16.9,61,29,181,0.48,0.16,0.64,0.48,0.64,0.61,0.28,0.90,0.61,0.90
Ethan Nwaneri,eng ENG,FW,Arsenal,15,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lewis O'Brien,eng ENG,MF,Nott'ham Forest,23,1998,13,6,584,6.5,1,0,1,1,0,0,2,0,0.3,0.3,0.2,0.5,13,21,3,0.15,0.00,0.15,0.15,0.15,0.05,0.03,0.08,0.05,0.08
Odeluga Offiah,eng ENG,DF,Brighton,19,2002,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Michael Olise,fr FRA,"FW,MF",Crystal Palace,20,2001,37,31,"2,749",30.5,2,11,13,2,0,0,2,0,2.9,2.9,8.7,11.6,111,133,243,0.07,0.36,0.43,0.07,0.43,0.09,0.29,0.38,0.09,0.38
Amadou Onana,be BEL,MF,Everton,20,2001,33,29,"2,488",27.6,1,2,3,1,0,0,9,0,3.0,3.0,2.6,5.6,27,79,49,0.04,0.07,0.11,0.04,0.11,0.11,0.09,0.20,0.11,0.20
Dango Ouattara,bf BFA,"MF,FW",Bournemouth,20,2002,19,15,"1,241",13.8,1,3,4,1,0,0,1,0,3.6,3.6,2.5,6.1,39,23,87,0.07,0.22,0.29,0.07,0.29,0.26,0.18,0.44,0.26,0.44
David Ozoh,eng ENG,FW,Crystal Palace,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cole Palmer,eng ENG,"MF,FW",Manchester City,20,2002,14,2,370,4.1,0,1,1,0,0,0,1,0,1.2,1.2,0.6,1.8,29,13,40,0.00,0.24,0.24,0.00,0.24,0.30,0.14,0.44,0.30,0.44
Nathan Patterson,sct SCO,"DF,MF",Everton,20,2001,19,14,"1,279",14.2,0,0,0,0,0,0,3,0,0.5,0.5,0.4,0.9,16,24,51,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.07
Facundo Pellistri,uy URU,"FW,MF",Manchester Utd,20,2001,4,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Máximo Perrone,ar ARG,MF,Manchester City,19,2003,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cameron Peupion,au AUS,MF,Brighton,19,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.90,0.90,0.90
Pedro Porro,es ESP,"DF,MF",Tottenham,22,1999,15,13,"1,131",12.6,3,3,6,3,0,0,0,0,1.8,1.8,3.0,4.8,34,39,95,0.24,0.24,0.48,0.24,0.48,0.15,0.24,0.38,0.15,0.38
Isaac Price,nir NIR,MF,Everton,18,2003,1,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26
Christian Pulisic,us USA,"FW,DF",Chelsea,23,1998,24,8,821,9.1,1,1,2,1,0,0,1,0,1.7,1.7,0.7,2.3,35,23,76,0.11,0.11,0.22,0.11,0.22,0.18,0.07,0.26,0.18,0.26
Jacob Ramsey,eng ENG,"MF,FW",Aston Villa,21,2001,35,31,"2,636",29.3,6,7,13,6,0,0,5,0,5.0,5.0,5.1,10.1,94,98,119,0.20,0.24,0.44,0.20,0.44,0.17,0.17,0.34,0.17,0.34
Declan Rice,eng ENG,MF,West Ham,23,1999,37,36,"3,273",36.4,4,1,5,4,0,1,5,0,2.4,1.6,3.2,4.8,89,240,37,0.11,0.03,0.14,0.11,0.14,0.07,0.09,0.15,0.04,0.13
Chris Richards,us USA,DF,Crystal Palace,22,2000,9,4,447,5.0,0,0,0,0,0,0,0,0,0.7,0.7,0.3,1.0,4,14,3,0.00,0.00,0.00,0.00,0.00,0.14,0.05,0.20,0.14,0.20
Mads Roerslev,dk DEN,DF,Brentford,23,1999,20,12,"1,108",12.3,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,8,19,36,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12
Georginio Rutter,fr FRA,"FW,MF",Leeds United,20,2002,11,1,273,3.0,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0.7,5,6,21,0.00,0.33,0.33,0.00,0.33,0.13,0.10,0.22,0.13,0.22
Bukayo Saka,eng ENG,FW,Arsenal,20,2001,38,37,"3,181",35.3,14,11,25,12,2,3,6,0,11.2,9.1,8.5,17.6,179,109,520,0.40,0.31,0.71,0.34,0.65,0.32,0.24,0.56,0.26,0.50
William Saliba,fr FRA,DF,Arsenal,21,2001,27,27,"2,415",26.8,2,1,3,2,0,0,4,0,0.9,0.9,1.2,2.1,13,99,2,0.07,0.04,0.11,0.07,0.11,0.03,0.04,0.08,0.03,0.08
Mohammed Salisu,gh GHA,DF,Southampton,23,1999,22,21,"1,973",21.9,0,1,1,0,0,0,5,0,1.5,1.5,0.6,2.1,5,82,4,0.00,0.05,0.05,0.00,0.05,0.07,0.03,0.10,0.07,0.10
Albert Sambi Lokonga,be BEL,MF,Arsenal,22,1999,6,2,198,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,12,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Albert Sambi Lokonga,be BEL,MF,Crystal Palace,22,1999,9,6,536,6.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,2,20,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03
Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,22,2000,26,21,"1,686",18.7,6,3,9,6,0,0,0,0,4.2,4.2,5.0,9.2,88,76,173,0.32,0.16,0.48,0.32,0.48,0.22,0.27,0.49,0.22,0.49
Jeremy Sarmiento,ec ECU,MF,Brighton,20,2002,9,1,176,2.0,0,1,1,0,0,0,1,0,0.3,0.3,0.2,0.5,5,11,20,0.00,0.51,0.51,0.00,0.51,0.17,0.11,0.28,0.17,0.28
Gianluca Scamacca,it ITA,FW,West Ham,23,1999,16,11,926,10.3,3,0,3,3,0,0,3,0,2.5,2.5,0.7,3.1,13,17,48,0.29,0.00,0.29,0.29,0.29,0.24,0.07,0.31,0.24,0.31
Kevin Schade,de GER,FW,Brentford,20,2001,18,7,732,8.1,0,1,1,0,0,0,2,0,2.1,2.1,1.1,3.2,24,15,57,0.00,0.12,0.12,0.00,0.12,0.25,0.13,0.39,0.25,0.39
Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,22,2000,11,2,258,2.9,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,5,5,11,0.35,0.00,0.35,0.35,0.35,0.09,0.03,0.12,0.09,0.12
Ryan Sessegnon,eng ENG,DF,Tottenham,22,2000,17,9,813,9.0,2,0,2,2,0,0,4,0,1.6,1.6,1.1,2.7,24,22,64,0.22,0.00,0.22,0.22,0.22,0.18,0.12,0.30,0.18,0.30
Ellis Simms,eng ENG,FW,Everton,21,2001,11,2,228,2.5,1,0,1,1,0,0,0,0,0.9,0.9,0.1,0.9,2,4,19,0.39,0.00,0.39,0.39,0.39,0.34,0.03,0.37,0.34,0.37
Luis Sinisterra,co COL,FW,Leeds United,23,1999,19,13,867,9.6,5,0,5,5,0,0,3,1,3.7,3.7,0.4,4.2,30,39,84,0.52,0.00,0.52,0.52,0.52,0.39,0.04,0.43,0.39,0.43
Oliver Skipp,eng ENG,MF,Tottenham,21,2000,23,18,"1,491",16.6,1,0,1,1,0,0,7,0,0.3,0.3,0.6,0.9,14,56,25,0.06,0.00,0.06,0.06,0.06,0.02,0.04,0.05,0.02,0.05
Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,22,2000,12,0,172,1.9,0,2,2,0,0,0,0,0,0.3,0.3,0.7,1.0,2,7,11,0.00,1.05,1.05,0.00,1.05,0.14,0.36,0.50,0.14,0.50
Manor Solomon,il ISR,FW,Fulham,23,1999,19,4,572,6.4,4,0,4,4,0,0,0,0,1.3,1.3,0.4,1.7,16,24,51,0.63,0.00,0.63,0.63,0.63,0.20,0.06,0.26,0.20,0.26
Boubakary Soumaré,fr FRA,MF,Leicester City,23,1999,26,20,"1,629",18.1,0,0,0,0,0,0,9,0,0.0,0.0,0.4,0.4,17,73,20,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Harry Souttar,au AUS,DF,Leicester City,23,1998,12,11,992,11.0,0,1,1,0,0,0,2,0,1.4,1.4,0.2,1.6,6,29,4,0.00,0.09,0.09,0.00,0.09,0.13,0.02,0.15,0.13,0.15
Djed Spence,eng ENG,"FW,DF",Tottenham,21,2000,4,0,7,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,2,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.83,0.83,0.83
Jay Stansfield,eng ENG,FW,Fulham,19,2002,3,1,87,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,2,0,4,0.00,0.00,0.00,0.00,0.00,0.26,0.09,0.35,0.26,0.35
Pascal Struijk,nl NED,DF,Leeds United,22,1999,29,26,"2,200",24.4,2,1,3,2,0,0,5,0,1.4,1.4,2.4,3.7,24,119,53,0.08,0.04,0.12,0.08,0.12,0.06,0.10,0.15,0.06,0.15
Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,20,2002,18,10,966,10.7,2,1,3,2,0,0,1,0,1.7,1.7,1.3,3.0,32,36,80,0.19,0.09,0.28,0.19,0.28,0.16,0.12,0.27,0.16,0.27
Crysencio Summerville,nl NED,FW,Leeds United,20,2001,28,12,"1,426",15.8,4,2,6,4,0,0,4,0,2.9,2.9,1.6,4.5,51,45,92,0.25,0.13,0.38,0.25,0.38,0.18,0.10,0.28,0.18,0.28
Japhet Tanganga,eng ENG,DF,Tottenham,23,1999,4,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marcus Tavernier,eng ENG,"MF,FW",Bournemouth,23,1999,23,19,"1,743",19.4,5,4,9,5,0,0,1,0,3.1,3.1,2.9,6.0,67,56,137,0.26,0.21,0.46,0.26,0.46,0.16,0.15,0.31,0.16,0.31
Tetê,br BRA,FW,Leicester City,22,2000,13,9,734,8.2,1,0,1,1,0,0,0,0,1.8,1.8,0.4,2.2,22,26,55,0.12,0.00,0.12,0.12,0.12,0.22,0.05,0.27,0.22,0.27
Luke Thomas,eng ENG,DF,Leicester City,21,2001,17,11,"1,073",11.9,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,10,48,13,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
Takehiro Tomiyasu,jp JPN,DF,Arsenal,23,1998,21,6,663,7.4,0,1,1,0,0,0,2,0,0.2,0.2,0.6,0.8,14,51,28,0.00,0.14,0.14,0.00,0.14,0.03,0.08,0.11,0.03,0.11
Boubacar Traoré,ml MLI,MF,Wolves,20,2001,10,4,411,4.6,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.2,4,8,2,0.00,0.22,0.22,0.00,0.22,0.01,0.04,0.05,0.01,0.05
Mark Travers,ie IRL,GK,Bournemouth,23,1999,12,11,"1,035",11.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yan Valery,tn TUN,DF,Southampton,23,1999,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fabio Vieira,pt POR,"MF,FW",Arsenal,22,2000,22,3,514,5.7,1,2,3,1,0,0,0,0,0.8,0.8,2.5,3.3,8,35,40,0.18,0.35,0.53,0.18,0.53,0.15,0.44,0.58,0.15,0.58
Rúben Vinagre,pt POR,"DF,MF",Everton,23,1999,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Harvey White,eng ENG,MF,Tottenham,20,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joseph Whitworth,eng ENG,GK,Crystal Palace,18,2004,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Neco Williams,wls WAL,DF,Nott'ham Forest,21,2001,31,20,"1,882",20.9,1,0,1,1,0,0,7,0,1.3,1.3,1.4,2.7,51,33,67,0.05,0.00,0.05,0.05,0.05,0.06,0.07,0.13,0.06,0.13
Joe Willock,eng ENG,MF,Newcastle Utd,22,1999,35,31,"2,558",28.4,3,6,9,3,0,0,1,0,7.0,7.0,6.0,13.0,97,121,152,0.11,0.21,0.32,0.11,0.32,0.25,0.21,0.46,0.25,0.46
Illia Zabarnyi,ua UKR,DF,Bournemouth,19,2002,5,3,299,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jordan Zemura,zw ZIM,DF,Bournemouth,22,1999,19,17,"1,454",16.2,0,1,1,0,0,0,1,0,0.4,0.4,1.9,2.2,39,45,48,0.00,0.06,0.06,0.00,0.06,0.02,0.11,0.14,0.02,0.14
Martin Ødegaard,no NOR,MF,Arsenal,23,1998,37,37,"3,127",34.7,15,7,22,15,0,0,4,0,9.9,9.9,8.1,18.0,83,266,193,0.43,0.20,0.63,0.43,0.63,0.29,0.23,0.52,0.29,0.52
