Squad,Season,standard_Gls,shooting_Sh,shooting_SoT,shooting_xG,shooting_G-xG,Team_Att_Score,passing_xAG,passing_Ast,passing_KP,passing_PPA,passing_PrgP,Team_Mid_Score,defense_Tkl+Int,defense_Blocks,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Clr,defense_Tkl,defense_Int,Team_Def_Score
Milan,2023-2024,77.72151898734178,64.80620155038758,72.89617486338797,70.9090909090909,74.50777202072538,73.97463138239651,66.54545454545455,75.87301587301587,67.05882352941177,60.189573459715646,56.69631512071156,63.55141833700728,40.31304347826087,49.82078853046595,49.52789699570815,51.703703703703695,46.92682926829269,46.39175257731958,38.633540372670815,48.36185819070904,26.647564469914045,41.37998056365401
Monaco,2023-2024,67.59493670886076,58.29457364341085,72.89617486338797,56.61881977671451,76.99481865284973,60.99585774687184,53.131313131313135,61.9047619047619,55.29411764705882,65.30805687203791,64.67598475222363,60.23944330899164,72.31304347826085,64.44444444444444,76.65236051502146,47.25925925925925,78.92682926829269,63.711340206185554,42.85714285714285,65.57457212713935,59.197707736389695,48.11791383219955
Montpellier,2023-2024,42.27848101265823,46.66666666666666,51.475409836065566,45.13556618819776,43.8341968911917,41.43497950335888,42.464646464646464,37.77777777777777,42.35294117647059,37.061611374407576,36.62007623888183,38.33171417492645,54.086956521739125,67.02508960573476,65.32188841201716,74.81481481481481,29.365853658536597,54.63917525773195,65.71428571428572,56.77261613691931,39.48424068767908,42.22222222222218
Monza,2023-2024,39.24050632911393,48.83720930232558,38.36065573770492,36.84210526315789,51.0880829015544,35.41175713089949,37.131313131313135,41.58730158730158,50.98039215686274,43.69668246445498,40.38119440914866,42.08497153371655,42.53913043478261,52.97491039426522,49.87124463519312,61.48148148148148,32.48780487804878,40.618556701030926,50.31055900621119,46.210268948655255,32.836676217765046,39.79458450046688
Nantes,2023-2024,31.139240506329116,37.20930232558139,40.98360655737704,34.41786283891547,38.445595854922274,29.816925289206527,33.41414141414141,26.349206349206348,36.66666666666666,39.71563981042654,40.12706480304956,35.98063145970397,52.278260869565216,41.7921146953405,56.05150214592274,61.48148148148148,42.2439024390244,34.020618556701024,57.142857142857146,49.53545232273838,44.98567335243553,36.969696969696834
Napoli,2023-2024,55.44303797468355,77.8294573643411,70.27322404371584,64.7846889952153,38.860103626943,58.877084540596215,61.535353535353536,50.47619047619047,80.19607843137254,71.56398104265402,66.30241423125794,71.53141046050538,38.086956521739125,45.23297491039426,47.124463519313295,40.14814814814814,48.8780487804878,70.30927835051546,35.27950310559006,47.38386308068459,24.12607449856734,42.22222222222218
Newcastle Utd,2023-2024,84.81012658227849,62.94573643410852,70.27322404371584,83.41307814992024,68.70466321243522,84.38907131972613,75.11111111111111,74.6031746031746,65.88235294117646,68.15165876777252,56.0864040660737,67.59282654935198,56.73043478260868,87.09677419354837,69.44206008583691,64.14814814814814,55.51219512195122,63.711340206185554,55.27950310559006,64.98777506112468,34.212034383954155,32.9032258064516
Nice,2023-2024,40.25316455696203,48.9922480620155,49.72677595628416,50.11164274322169,31.606217616580302,43.003455454682026,48.121212121212125,33.96825396825397,46.66666666666666,44.45497630331754,40.2287166454892,44.08136074131928,40.59130434782608,56.12903225806451,40.94420600858369,43.703703703703695,39.1219512195122,53.81443298969072,33.29192546583851,40.92909535452323,35.81661891117479,69.26108374384226
Nott'ham Forest,2023-2024,50.37974683544304,48.68217054263565,47.103825136612016,50.11164274322169,52.331606217616574,48.3862382761359,53.45454545454545,59.36507936507937,46.47058823529412,42.3696682464455,34.942820838627696,43.46891388847192,72.45217391304348,84.80286738351255,82.83261802575106,100.0,41.85365853658537,48.04123711340206,90.80745341614906,78.0929095354523,44.75644699140401,30.518834399431327
Osasuna,2023-2024,46.32911392405063,44.1860465116279,38.79781420765027,38.11802232854864,63.52331606217616,39.85791857145923,38.26262626262627,45.39682539682539,41.764705882352935,45.97156398104265,44.1423125794155,41.523401015204215,34.74782608695652,59.28315412186379,41.974248927038616,43.703703703703695,34.829268292682926,52.16494845360825,64.47204968944101,38.386308068459655,29.169054441260748,36.32653061224481
Paris S-G,2023-2024,79.74683544303798,57.05426356589147,66.33879781420765,74.22647527910686,73.2642487046632,76.81454295709655,75.5959595959596,82.22222222222221,66.078431372549,65.30805687203791,74.28208386277001,71.98834475948064,43.791304347826085,43.799283154121866,58.79828326180257,45.77777777777777,42.63414634146342,79.38144329896906,33.7888198757764,50.12224938875305,30.315186246418342,60.98124098124099
RB Leipzig,2023-2024,75.69620253164557,60.775193798449614,78.14207650273224,70.14354066985643,71.6062176165803,72.49114673878049,69.2929292929293,72.06349206349206,61.96078431372549,59.43127962085308,55.27318932655655,62.30895512614258,33.35652173913043,71.89964157706093,44.03433476394849,40.44444444444444,50.04878048780488,39.79381443298969,48.81987577639752,40.92909535452323,23.89684813753582,51.74603174603168
Rayo Vallecano,2023-2024,30.12658227848101,54.41860465116279,54.53551912568305,40.414673046251984,26.6321243523316,32.4662502951087,31.95959595959596,20.0,44.31372549019608,44.45497630331754,44.80304955527319,40.25958740397104,55.61739130434782,62.15053763440859,62.91845493562231,53.185185185185176,66.4390243902439,45.567010309278345,69.44099378881987,58.9242053789731,39.48424068767908,42.22222222222218
Real Madrid,2023-2024,86.83544303797468,70.85271317829458,90.38251366120218,74.22647527910686,87.77202072538859,80.58249093211425,77.05050505050505,88.57142857142857,76.078431372549,70.23696682464455,75.29860228716645,76.75862348791755,43.791304347826085,59.56989247311827,61.5450643776824,45.185185185185176,39.90243902439025,63.711340206185554,39.130434782608695,44.645476772616135,36.73352435530087,77.14285714285703
Real Sociedad,2023-2024,49.36708860759494,49.76744186046512,48.85245901639344,43.732057416267935,60.62176165803108,44.45689266628034,41.81818181818181,50.47619047619047,45.49019607843137,42.74881516587678,48.81829733163913,43.91794244101935,50.74782608695652,60.7168458781362,74.24892703862659,50.81481481481481,67.60975609756098,66.18556701030927,56.64596273291925,62.836185819070906,26.87679083094556,51.74603174603168
