Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
br BRA,MF,Braga,23,1997,14,10,950,10.6,3,3,6,2,1,1,2,0,0.28,0.28,0.57,0.19,0.47,,,,,,,,,,,,,12000000.0,Galeno,1373,Galeno,23,78,82,179,62,Right,79,MF,4,20000000,14000,306,66,72,41,68,59,363,85,75,70,53,80,417,92,91,84,77,73,359,75,65,82,64,73,297,52,41,76,69,59,86,22,35,29,58,13,6,13,11,15,3,High,Medium,1,,15.0,,,,,,,,,,,10.0,,,,PrimeiraLigaPortugal,41.0
pt POR,"MF,FW",Braga,18,2003,12,10,738,8.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3000000.0,Rodrigo Gomes,2511,Rodrigo Gomes,17,65,85,175,69,Right,67,MF,20,1900000,500,273,52,62,52,62,45,279,68,56,41,46,68,349,74,75,70,74,56,282,69,58,59,41,55,283,52,50,67,58,56,142,54,41,47,57,10,13,10,14,10,3,High,Medium,1,,8.0,,,,,,,,,,,8.0,,,,PrimeiraLigaPortugal,50.0
pt POR,"MF,FW",Vizela,22,1999,30,18,"1,688",18.8,1,1,2,1,0,0,3,1,0.05,0.05,0.11,0.05,0.11,,,,,,,,,,,,,500000.0,Nuno Gonçalo Moreira,2170,Nuno Moreira,22,67,75,175,66,Left,69,MF,8,2300000,2000,309,64,66,50,70,59,317,72,60,50,64,71,342,70,72,67,56,77,275,70,49,59,42,55,243,29,26,56,68,64,95,30,35,30,55,15,8,11,12,9,3,High,Medium,1,,18.0,,,,,,,,,,,17.0,,,,PrimeiraLigaPortugal,26.0
pt POR,"MF,FW",Sporting CP,23,1998,27,25,"2,017",22.4,8,9,17,7,1,2,4,0,0.36,0.4,0.76,0.31,0.71,,,,,,,,,,,,,30000000.0,Pedro Gonçalves,1348,Pedro Gonçalves,23,81,88,173,77,Right,84,MF,7,51500000,19000,361,75,84,40,83,79,396,83,79,72,78,84,407,77,76,83,84,87,336,78,43,81,58,76,369,64,66,84,81,74,164,57,57,50,56,15,11,15,7,8,4,High,Medium,1,,15.0,,,,,,,,,,,13.0,,,,PrimeiraLigaPortugal,66.0
fr FRA,"MF,FW",Marítimo,22,1999,29,22,"1,907",21.2,4,1,5,3,1,1,3,0,0.19,0.05,0.24,0.14,0.19,,,,,,,,,,,,,2000000.0,Rafik Guitane,1714,R. Guitane,22,70,79,170,64,Left,71,MF,9,3600000,12000,276,63,57,39,69,48,334,78,65,52,65,74,394,73,77,85,67,92,272,63,56,65,32,56,256,47,26,62,68,53,95,28,34,33,53,7,10,9,14,13,3,Medium,Low,1,,12.0,,,,,,,,,,,8.0,,,,PrimeiraLigaPortugal,26.0
dz ALG,"MF,DF",Boavista,22,1999,25,21,"1,842",20.5,3,5,8,3,0,0,5,0,0.15,0.24,0.39,0.15,0.39,,,,,,,,,,,,,2000000.0,Yanis Hamache,1481,Y. Hamache,21,73,80,177,73,Left,73,MF,7,6000000,9000,300,76,52,58,65,49,352,72,79,63,62,76,377,78,77,69,75,78,375,84,70,76,68,77,323,66,63,66,67,61,202,65,69,68,40,8,9,5,8,10,3,High,Medium,1,,20.0,,,,,,,,,,,23.0,,,,PrimeiraLigaPortugal,63.0
pt POR,MF,Vitória,20,2000,16,14,"1,036",11.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3000000.0,Tomás Händel,2163,Tomás Händel,20,67,82,180,69,Left,68,MF,15,2300000,2000,281,60,51,47,70,53,316,70,59,53,62,72,354,74,68,73,67,72,298,59,58,69,61,51,311,60,64,55,63,69,193,67,63,63,52,6,7,13,14,12,3,Medium,Medium,1,,5.0,,,,,,,,,,,12.0,,,,PrimeiraLigaPortugal,64.0
pt POR,MF,Gil Vicente FC,22,1999,13,1,255,2.8,1,3,4,1,0,0,0,0,0.35,1.06,1.41,0.35,1.41,,,,,,,,,,,,,250000.0,Boubacar Hanne,3012,Boubacar Hanne,22,62,71,175,68,Left,64,MF,9,900000,2000,234,50,47,41,53,43,254,69,42,37,41,65,377,84,85,73,60,75,291,58,61,65,61,46,255,42,41,60,56,56,94,42,26,26,55,13,14,10,11,7,4,Medium,Low,1,,4.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,41.0
ng NGA,MF,Paços,23,1998,10,1,181,2.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,Abbas Ibrahim,3016,A. Ibrahim,23,62,69,171,65,Right,64,MF,7,750000,2000,258,52,40,56,61,49,259,58,42,39,60,60,337,68,68,71,59,71,292,57,80,71,43,41,287,70,63,48,53,53,183,60,61,62,50,10,10,9,8,13,2,Medium,High,1,,3.0,,,,,,,,,,,3.0,,,,PrimeiraLigaPortugal,63.0
ng NGA,MF,Paços,23,1998,10,1,181,2.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,Abbas Ibrahim,3016,A. Ibrahim,23,62,69,171,65,Right,64,MF,7,750000,2000,258,52,40,56,61,49,259,58,42,39,60,60,337,68,68,71,59,71,292,57,80,71,43,41,287,70,63,48,53,53,183,60,61,62,50,10,10,9,8,13,2,Medium,High,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,63.0
fr FRA,MF,Vitória,22,1998,34,8,"1,091",12.1,2,1,3,2,0,0,4,0,0.16,0.08,0.25,0.16,0.25,,,,,,,,,,,,,1000000.0,Nicolas Janvier,2161,N. Janvier,22,67,75,172,77,Right,69,MF,8,2300000,3000,288,62,55,56,70,45,315,67,62,47,69,70,358,65,63,79,66,85,319,63,57,71,64,64,307,64,60,61,67,55,170,57,55,58,42,12,5,6,13,6,3,High,Medium,1,,17.0,,,,,,,,,,,13.0,,,,PrimeiraLigaPortugal,60.0
pt POR,MF,Portimonense,19,2001,11,7,594,6.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,350000.0,Henrique Jocú,2716,Henrique Jocú,19,64,74,177,71,Right,65,MF,10,1200000,1000,241,49,36,56,65,35,268,59,47,32,67,63,322,64,68,62,57,71,286,54,70,64,59,39,263,68,61,43,50,41,196,63,67,66,56,10,15,9,12,10,3,Medium,Medium,1,,7.0,,,,,,,,,,,4.0,,,,PrimeiraLigaPortugal,61.0
fr FRA,"FW,MF",Famalicão,18,2002,4,0,42,0.5,1,0,1,1,0,0,1,0,2.14,0.0,2.14,2.14,2.14,,,,,,,,,,,,,200000.0,Junior Kadile,2871,J. Kadile,18,63,78,182,83,Right,65,MF,15,1100000,3000,294,57,63,54,59,61,280,69,56,46,44,65,356,78,79,74,52,73,289,70,51,50,58,60,236,39,21,58,56,62,55,17,18,20,55,11,11,7,15,11,3,Medium,Medium,1,,0.0,,,,,,,,,,,1.0,,,,PrimeiraLigaPortugal,21.0
dz ALG,"DF,MF",Tondela,23,1997,14,11,866,9.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Naoufel Khacef,2172,N. Khacef,23,67,74,179,77,Left,68,MF,7,1900000,2000,224,54,34,50,58,28,262,70,32,34,54,72,328,68,67,57,71,65,304,75,59,73,63,34,272,67,67,58,34,46,198,67,67,64,52,8,13,13,5,13,2,Medium,Medium,1,,9.0,,,,,,,,,,,14.0,,,,PrimeiraLigaPortugal,67.0
za RSA,MF,Braga,21,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Kobamelo Kodisang,3289,K. Kodisang,21,60,69,169,67,Left,62,MF,9,550000,2000,288,36,69,61,65,57,265,58,57,46,54,50,324,64,68,60,54,78,296,63,68,59,48,58,250,34,20,55,70,71,80,25,29,26,54,10,11,7,15,11,3,Medium,Medium,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,20.0
ci CIV,MF,Arouca,23,1997,19,17,"1,465",16.3,1,0,1,1,0,0,9,0,0.06,0.0,0.06,0.06,0.06,,,,,,,,,,,,,1500000.0,Eboue Kouassi,2171,E. Kouassi,23,67,73,185,67,Right,68,MF,6,1500000,5000,243,41,42,54,67,39,271,58,41,42,67,63,331,69,68,68,66,60,325,55,72,75,71,52,284,73,67,38,60,46,192,65,64,63,59,15,10,10,9,15,3,Medium,High,1,,12.0,,,,,,,,,,,12.0,,,,PrimeiraLigaPortugal,67.0
br BRA,MF,Moreirense,21,1999,28,4,780,8.7,2,2,4,2,0,0,5,0,0.23,0.23,0.46,0.23,0.46,,,,,,,,,,,,,400000.0,Derik Lacerda,2712,Derik Lacerda,21,64,72,191,83,Right,66,MF,8,1300000,3000,301,50,66,65,58,62,255,66,39,36,47,67,295,61,63,63,63,45,314,69,61,62,71,51,276,64,28,61,61,62,80,29,28,23,49,7,11,10,6,15,2,Medium,Low,1,,16.0,,,,,,,,,,,7.0,,,,PrimeiraLigaPortugal,28.0
br BRA,MF,Santa Clara,22,1998,32,32,"2,746",30.5,5,6,11,5,0,0,5,1,0.16,0.2,0.36,0.16,0.36,,,,,,,,,,,,,5000000.0,Lincoln,1476,Lincoln,22,73,82,178,73,Left,75,MF,9,7000000,6000,321,65,70,50,68,68,360,78,74,65,67,76,388,80,78,84,70,76,334,70,63,71,63,67,296,51,28,72,75,70,91,26,32,33,54,13,12,11,9,9,3,High,Medium,1,,22.0,,,,,,,,,,,13.0,,,,PrimeiraLigaPortugal,28.0
br BRA,"FW,MF",Gil Vicente FC,21,1999,34,34,"2,958",32.9,12,5,17,11,1,3,4,0,0.37,0.15,0.52,0.33,0.49,,,,,,,,,,,,,7000000.0,Samuel Lino,1430,Samuel Lino,21,74,82,178,66,Right,76,MF,8,9500000,8000,330,62,74,58,74,62,321,76,58,46,65,76,399,84,80,81,76,78,335,74,59,81,58,63,307,53,40,73,69,72,69,22,22,25,50,12,9,14,9,6,3,High,Medium,1,,47.0,,,,,,,,,,,23.0,,,,PrimeiraLigaPortugal,40.0
pt POR,"MF,FW",Estoril,23,1998,26,14,"1,141",12.7,2,3,5,2,0,0,7,0,0.16,0.24,0.39,0.16,0.39,,,,,,,,,,,,,400000.0,Bruno Lourenço,1983,Bruno Lourenço,23,68,74,179,67,Left,71,MF,6,1900000,3000,306,68,62,47,76,53,343,72,66,64,72,69,336,67,65,73,62,69,311,66,63,61,64,57,285,58,38,64,69,56,146,41,52,53,40,14,7,5,5,9,3,High,Medium,1,,4.0,,,,,,,,,,,2.0,,,,PrimeiraLigaPortugal,38.0
br BRA,MF,Portimonense,20,2000,20,3,552,6.1,1,0,1,1,0,0,4,0,0.16,0.0,0.16,0.16,0.16,,,,,,,,,,,,,700000.0,Luquinha,1721,Luquinha,20,70,81,167,65,Right,73,MF,11,3500000,4000,295,77,55,30,73,60,343,72,64,65,68,74,399,79,73,91,66,90,278,67,53,63,39,56,265,42,24,64,75,60,108,39,37,32,41,6,8,15,6,6,3,Medium,Low,1,,7.0,,,,,,,,,,,2.0,,,,PrimeiraLigaPortugal,24.0
pt POR,"MF,DF",Boavista,20,2001,15,9,891,9.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Pedro Malheiro,2864,Pedro Malheiro,20,63,71,179,69,Right,63,MF,8,1000000,2000,271,61,55,48,57,50,267,67,54,39,44,63,340,69,73,68,59,71,272,62,52,63,43,52,271,48,63,53,52,55,171,52,60,59,57,14,8,15,13,7,3,High,Medium,1,,17.0,,,,,,,,,,,30.0,,,,PrimeiraLigaPortugal,63.0
uy URU,"FW,MF",Tondela,21,1999,21,8,859,9.5,5,0,5,5,0,0,2,0,0.52,0.0,0.52,0.52,0.52,,,,,,,,,,,,,300000.0,Juan Manuel Boselli,1988,J. Boselli,21,68,77,174,76,Left,70,MF,9,2700000,3000,279,39,67,54,58,61,286,71,60,36,46,73,354,69,73,67,73,72,323,78,59,63,60,63,255,44,23,69,51,68,54,16,21,17,40,8,7,6,8,11,2,Medium,Medium,1,,7.0,,,,,,,,,,,3.0,,,,PrimeiraLigaPortugal,23.0
pt POR,"FW,MF",Famalicão,23,1998,11,3,317,3.5,0,1,1,0,0,0,0,0,0.0,0.28,0.28,0.0,0.28,,,,,,,,,,,,,800000.0,Pedro David Rosendo Marques,1989,Pedro Marques,23,68,75,181,77,Right,70,MF,7,2400000,5000,298,38,70,67,54,69,284,64,70,44,40,66,363,73,77,75,70,68,340,70,68,68,70,64,280,54,30,70,57,69,56,23,20,13,58,12,12,10,11,13,4,High,Medium,1,,1.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,30.0
pt POR,"DF,MF",Tondela,19,2001,24,21,"1,850",20.6,0,3,3,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,,,,,,,,,,,,,700000.0,Tiago Melo Almeida,2355,Tiago Almeida,19,66,80,177,63,Right,66,MF,14,1900000,1000,228,57,29,54,56,32,257,70,41,38,37,71,355,79,78,67,58,73,244,30,62,68,56,28,247,56,59,45,37,50,187,53,69,65,56,10,12,8,12,14,3,Medium,Medium,1,,27.0,,,,,,,,,,,33.0,,,,PrimeiraLigaPortugal,59.0
cv CPV,MF,Marítimo,23,1998,27,21,"1,838",20.4,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Diogo Mendes,1842,Diogo Mendes,23,69,78,182,76,Right,71,MF,9,2900000,4000,272,47,42,72,70,41,289,64,45,42,69,69,328,68,66,65,65,64,337,61,84,75,71,46,299,68,66,58,59,48,202,62,69,71,54,11,13,11,5,14,3,Medium,Medium,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,BrazilSerieA,66.0
cv CPV,MF,Marítimo,23,1998,27,21,"1,838",20.4,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Diogo Mendes,1842,Diogo Mendes,23,69,78,182,76,Right,71,MF,9,2900000,4000,272,47,42,72,70,41,289,64,45,42,69,69,328,68,66,65,65,64,337,61,84,75,71,46,299,68,66,58,59,48,202,62,69,71,54,11,13,11,5,14,3,Medium,Medium,1,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,BrazilSerieA,66.0
cv CPV,MF,Marítimo,23,1998,27,21,"1,838",20.4,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Diogo Mendes,1842,Diogo Mendes,23,69,78,182,76,Right,71,MF,9,2900000,4000,272,47,42,72,70,41,289,64,45,42,69,69,328,68,66,65,65,64,337,61,84,75,71,46,299,68,66,58,59,48,202,62,69,71,54,11,13,11,5,14,3,Medium,Medium,1,,23.0,,,,,,,,,,,25.0,,,,PrimeiraLigaPortugal,66.0
pt POR,MF,B-SAD,20,2001,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,João Monteiro,1647,Jonaldo Monteiro,21,70,70,179,74,Left,70,MF,0,1700000,5000,302,66,51,61,71,53,292,55,54,55,67,61,365,75,74,71,72,73,301,52,56,81,67,45,311,71,63,55,61,61,195,64,66,65,70,14,16,12,13,15,3,Medium,Medium,1,,1.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,63.0
it ITA,MF,Tondela,23,1998,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Simone Muratore,2870,S. Muratore,23,63,71,186,74,Right,66,MF,8,1100000,8000,273,48,51,65,73,36,278,57,42,45,72,62,292,55,61,54,65,57,262,57,56,53,56,40,300,68,60,55,60,57,184,54,67,63,52,8,9,14,8,13,2,Medium,Medium,1,,2.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,60.0
pt POR,MF,Sporting CP,22,1998,33,31,"2,555",28.4,3,1,4,3,0,0,4,0,0.11,0.04,0.14,0.11,0.14,,,,,,,,,,,,,35000000.0,Matheus Nunes,1363,Matheus Nunes,22,79,86,183,76,Right,81,MF,7,35500000,15000,319,59,71,53,79,57,375,84,74,58,77,82,396,81,83,74,83,75,358,77,54,85,74,68,369,76,78,79,77,59,225,76,75,74,60,13,10,12,12,13,3,High,Medium,1,,25.0,,,,,,,,,,,30.0,,,,PrimeiraLigaPortugal,78.0
uy URU,"FW,MF",Benfica,22,1999,28,24,"1,976",22.0,26,4,30,22,4,4,6,0,1.18,0.18,1.37,1.0,1.18,,,,,,,,,,,,,55000000.0,Darwin Núñez,1362,D. Núñez,22,79,87,187,81,Right,81,MF,8,39500000,16000,367,67,82,76,69,73,331,73,68,61,54,75,404,91,86,78,82,67,408,85,73,89,88,73,343,78,41,77,71,76,108,36,39,33,59,14,10,12,10,13,3,High,High,1,,7.0,,,,,,,,,,,5.0,,,,PrimeiraLigaPortugal,41.0
br BRA,"MF,FW",Famalicão,20,2001,15,7,684,7.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5000000.0,Marcos Paulo,1722,Marcos Paulo,20,70,82,186,75,Right,71,MF,12,3800000,18000,324,72,71,67,68,46,305,70,51,44,70,70,323,72,70,70,55,56,294,69,49,66,50,60,276,40,30,72,74,60,127,45,41,41,42,6,11,11,8,6,3,Medium,Medium,1,2.0,2.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,BrazilSerieA,30.0
pt POR,MF,Marítimo,21,2000,23,8,997,11.1,0,1,1,0,0,0,7,1,0.0,0.09,0.09,0.0,0.09,,,,,,,,,,,,,500000.0,Pedro Pelágio,2165,Pedro Pelágio,21,67,77,181,75,Right,69,MF,10,2200000,2000,278,64,46,54,69,45,319,69,60,53,66,71,322,62,63,63,66,68,337,67,71,73,65,61,318,77,56,61,67,57,187,61,67,59,45,7,10,13,6,9,3,Medium,Medium,1,,23.0,,,,,,,,,,,16.0,,,,PrimeiraLigaPortugal,56.0
pt POR,MF,Paços,23,1998,21,15,"1,206",13.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,600000.0,Rui Pires,2164,Rui Pires,23,67,74,184,71,Right,70,MF,7,2000000,6000,257,43,46,56,74,38,305,68,51,49,67,70,323,62,63,73,60,65,331,66,63,68,77,57,312,61,67,56,64,64,200,62,71,67,60,14,15,7,15,9,3,Medium,Medium,1,,19.0,,,,,,,,,,,13.0,,,,PrimeiraLigaPortugal,67.0
es ESP,MF,Sporting CP,21,1999,23,19,"1,640",18.2,4,3,7,2,2,2,6,0,0.22,0.16,0.38,0.11,0.27,,,,,,,,,,,,,25000000.0,Pedro Porro,1351,Pedro Porro,21,80,87,176,71,Right,80,MF,7,40500000,80000,342,80,61,66,75,60,367,79,65,67,74,82,387,77,83,78,78,71,376,83,59,85,74,75,343,74,76,75,72,46,227,74,78,75,48,15,7,14,5,7,3,High,Medium,1,,24.0,,,,,,,,,,,23.0,,,,PrimeiraLigaPortugal,76.0
pt POR,"FW,MF",Benfica,20,2001,29,17,"1,609",17.9,7,1,8,7,0,0,4,0,0.39,0.06,0.45,0.39,0.45,,,,,,,,,,,,,2000000.0,Gonçalo Ramos,547,Guilherme Ramos,23,70,75,191,82,Right,72,MF,5,2200000,11000,227,29,30,73,63,32,213,45,31,32,51,54,286,53,62,51,68,52,282,46,67,61,80,28,247,77,69,28,42,31,209,71,72,66,50,11,13,11,6,9,3,Medium,Medium,1,25.0,15.0,17.0,8.0,0.0,12.0,19.0,63.2,7.0,21.0,8.0,13.0,27.0,52.0,52.0,0.0,Bundesliga,69.0
pt POR,"FW,MF",Benfica,20,2001,29,17,"1,609",17.9,7,1,8,7,0,0,4,0,0.39,0.06,0.45,0.39,0.45,,,,,,,,,,,,,2000000.0,Gonçalo Ramos,547,Guilherme Ramos,23,70,75,191,82,Right,72,MF,5,2200000,11000,227,29,30,73,63,32,213,45,31,32,51,54,286,53,62,51,68,52,282,46,67,61,80,28,247,77,69,28,42,31,209,71,72,66,50,11,13,11,6,9,3,Medium,Medium,1,,9.0,,,,,,,,,,,6.0,,,,PrimeiraLigaPortugal,69.0
pt POR,MF,Boavista,22,1999,2,0,42,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Miguel Reisinho,2709,Miguel Reisinho,22,64,71,184,78,Right,66,MF,7,1200000,3000,271,51,49,57,69,45,301,62,58,47,67,67,289,55,59,58,60,57,310,59,71,61,69,50,305,63,54,58,67,63,178,56,63,59,30,6,5,6,6,7,3,Medium,Medium,1,,1.0,,,,,,,,,,,1.0,,,,PrimeiraLigaPortugal,54.0
pt POR,"DF,MF",Portimonense,21,1999,24,18,"1,607",17.9,0,1,1,0,0,0,5,1,0.0,0.06,0.06,0.0,0.06,,,,,,,,,,,,,600000.0,Filipe Relvas,2169,Filipe Relvas,21,67,75,192,84,Left,69,MF,8,2200000,2000,255,61,30,66,59,39,280,54,59,53,54,60,281,57,67,48,66,43,316,58,65,72,74,47,245,67,67,32,36,43,199,67,68,64,50,12,15,5,9,9,2,Low,Medium,1,,15.0,,,,,,,,,,,33.0,,,,PrimeiraLigaPortugal,67.0
pt POR,MF,Boavista,23,1998,12,3,344,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Tomás Reymão,2708,Tomás Reymão,22,64,71,188,78,Right,67,MF,7,1200000,3000,251,43,46,53,67,42,277,63,40,41,68,65,282,51,52,62,63,54,316,63,53,65,77,58,292,67,62,54,63,46,183,61,62,60,52,13,7,14,9,9,4,Medium,Medium,1,,6.0,,,,,,,,,,,9.0,,,,PrimeiraLigaPortugal,62.0
br BRA,MF,Santa Clara,23,1998,15,3,360,4.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Julio Romão,3007,Júlio Romão,23,62,68,193,88,Right,65,MF,6,575000,1000,243,44,33,57,68,41,267,57,42,45,64,59,282,55,55,54,57,61,301,57,60,55,90,39,251,61,56,42,43,49,183,51,64,68,45,12,6,7,9,11,3,Medium,Medium,1,,15.0,,,,,,,,,,,2.0,,,,PrimeiraLigaPortugal,56.0
fr FRA,MF,Estoril,22,1998,32,24,"2,295",25.5,3,1,4,3,0,0,6,1,0.12,0.04,0.16,0.12,0.16,,,,,,,,,,,,,800000.0,Loreintz Rosier,1984,L. Rosier,22,68,77,190,82,Right,71,MF,9,2600000,3000,268,50,42,69,69,38,283,58,49,46,64,66,280,60,57,51,65,47,312,59,70,62,80,41,291,72,68,50,50,51,202,64,71,67,51,7,12,10,13,9,3,High,High,1,,34.0,,,,,,,,,,,27.0,,,,PrimeiraLigaPortugal,68.0
pt POR,"MF,FW",Boavista,21,2000,14,7,560,6.2,1,0,1,1,0,0,1,1,0.16,0.0,0.16,0.16,0.16,,,,,,,,,,,,,2300000.0,Luís Santos,1352,Luimo Boas Santos,21,79,79,176,73,Right,80,MF,0,21000000,27000,349,42,81,76,74,76,358,82,79,60,56,81,406,86,80,82,85,73,386,75,87,79,63,82,294,43,20,82,75,74,66,27,20,19,48,9,12,8,10,9,4,High,Medium,1,,12.0,,,,,,,,,,,3.0,,,,PrimeiraLigaPortugal,20.0
pt POR,"MF,FW",Paços,22,1999,31,30,"2,327",25.9,5,1,6,5,0,0,8,1,0.19,0.04,0.23,0.19,0.23,,,,,,,,,,,,,8000000.0,Nuno Santos,1538,Nuno Santos,22,72,80,179,73,Right,74,MF,8,5000000,9000,308,60,62,54,74,58,342,72,60,60,77,73,377,80,80,67,72,78,346,74,59,74,69,70,313,56,62,64,69,62,206,64,72,70,56,11,14,12,5,14,3,High,Medium,1,,9.0,,,,,,,,,,,23.0,,,,PrimeiraLigaPortugal,62.0
co COL,"MF,FW",Vizela,23,1998,8,2,140,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,600000.0,Andrés Sarmiento,2869,A. Sarmiento,23,63,68,178,60,Right,64,MF,5,725000,1000,284,63,64,56,53,48,246,70,32,34,42,68,339,74,71,69,57,68,304,52,61,67,67,57,223,31,26,57,49,60,60,34,11,15,50,9,12,6,13,10,3,High,Low,1,,1.0,,,,,,,,,,,1.0,,,,PrimeiraLigaPortugal,26.0
gw GNB,MF,Vitória,23,1997,26,18,"1,473",16.4,0,0,0,0,0,0,8,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1500000.0,Alfa Semedo,1839,Alfa Semedo,23,69,73,190,82,Right,72,MF,4,1800000,4000,289,49,49,71,65,55,302,70,55,44,62,71,313,65,68,67,68,45,352,72,64,76,77,63,313,75,66,65,60,47,207,68,73,66,55,14,14,7,11,9,3,High,Medium,1,,26.0,,,,,,,,,,,29.0,,,,PrimeiraLigaPortugal,66.0
br BRA,"MF,FW",Paços,23,1998,33,22,"1,896",21.1,3,0,3,3,0,0,2,0,0.14,0.0,0.14,0.14,0.14,,,,,,,,,,,,,350000.0,Lucas Silva,1841,Lucas Silva,23,69,74,176,66,Right,69,MF,5,2100000,5000,306,69,67,44,62,64,306,77,66,46,49,68,370,87,85,75,49,74,297,74,44,56,57,66,232,31,20,62,64,55,87,27,29,31,58,12,9,13,12,12,3,High,Low,1,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,BrazilSerieA,20.0
br BRA,"MF,FW",Paços,23,1998,33,22,"1,896",21.1,3,0,3,3,0,0,2,0,0.14,0.0,0.14,0.14,0.14,,,,,,,,,,,,,350000.0,Lucas Silva,1841,Lucas Silva,23,69,74,176,66,Right,69,MF,5,2100000,5000,306,69,67,44,62,64,306,77,66,46,49,68,370,87,85,75,49,74,297,74,44,56,57,66,232,31,20,62,64,55,87,27,29,31,58,12,9,13,12,12,3,High,Low,1,,6.0,,,,,,,,,,,15.0,,,,PrimeiraLigaPortugal,20.0
