Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
dz ALG,"MF,FW",Hertha BSC,16,2005,2,0,71,0.8,1,0,1,1,0,0,0,0,1.27,0.0,1.27,1.27,1.27,0.8,0.8,0.0,0.8,2.0,0.0,1.0,1.03,0.0,1.03,1.03,1.03,600000.0,Ibrahim Maza,1151,I. Maza,16,59,73,177,69,Right,61,MF,14,525000,600,266,55,55,46,60,50,291,64,54,54,55,64,325,63,69,70,58,65,281,62,57,57,50,55,238,40,35,50,55,58,120,38,39,43,55,11,11,6,12,15,2,Medium,Medium,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,Bundesliga,35.0
de GER,MF,Werder Bremen,22,2000,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,Jean-Manuel Mbom,628,J. Mbom,22,68,74,183,80,Right,72,MF,6,1900000,9000,286,65,59,45,73,44,294,68,40,50,69,67,357,68,73,69,72,75,336,66,61,77,73,59,324,74,67,59,65,59,200,68,69,63,48,13,13,5,12,5,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,67.0
cd COD,"MF,FW",Augsburg,20,2002,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,Nathanael Mbuku,479,N. Mbuku,20,71,80,170,65,Left,74,MF,9,4099999,14000,319,66,65,50,74,64,340,77,66,56,67,74,394,80,75,87,65,87,277,71,33,62,53,58,282,48,29,69,72,64,103,32,36,35,50,14,8,12,8,8,2,Medium,Medium,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bundesliga,29.0
fr FRA,MF,Stuttgart,20,2002,23,9,890,9.9,0,1,1,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,1.2,1.2,1.6,2.8,23.0,29.0,58.0,0.12,0.16,0.29,0.12,0.29,7000000.0,Enzo Millot,626,E. Millot,19,68,79,174,66,Left,70,MF,11,2600000,6000,291,65,60,44,68,54,340,74,68,59,65,74,373,73,71,82,64,83,246,62,36,55,34,59,303,57,57,64,67,58,151,49,55,47,56,13,15,12,8,8,3,Medium,Medium,1,23.0,16.0,9.0,10.0,4.0,12.0,19.0,63.2,7.0,20.0,3.0,17.0,12.0,35.0,7.0,0.0,Bundesliga,57.0
de GER,"MF,FW",Bayern Munich,19,2003,33,26,"2,198",24.4,12,10,22,12,0,0,1,0,0.49,0.41,0.9,0.49,0.9,8.0,8.0,6.6,14.6,89.0,124.0,196.0,0.33,0.27,0.6,0.33,0.6,110000000.0,Jamal Musiala,18,J. Musiala,19,84,92,184,72,Right,85,MF,8,91000000,51000,337,66,76,49,81,65,371,92,67,49,75,88,430,84,79,92,84,91,330,71,55,77,53,74,336,59,65,78,81,53,196,64,63,69,42,6,9,8,8,11,4,Medium,Medium,2,34.0,23.0,9.0,16.0,9.0,13.0,35.0,37.1,22.0,30.0,3.0,27.0,19.0,53.0,3.0,0.0,Bundesliga,65.0
at AUT,"FW,MF",Mainz 05,21,2001,6,0,69,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,5.0,2.0,9.0,0.7,0.34,1.04,0.7,1.04,1000000.0,Marlon Mustapha,824,M. Mustapha,21,64,74,183,82,Right,66,MF,10,1300000,5000,287,57,67,63,48,52,275,64,50,49,55,57,343,79,74,67,58,65,359,71,80,65,79,64,278,76,16,61,63,62,62,19,22,21,56,11,10,12,10,13,3,High,Medium,1,2.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,Bundesliga,16.0
dk DEN,"DF,MF",Stuttgart,22,2000,9,5,473,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,7.0,22.0,20.0,0.05,0.05,0.11,0.05,0.11,1500000.0,Nikolas Nartey,587,N. Nartey,22,69,76,185,81,Left,72,MF,7,2800000,10000,285,65,55,60,73,32,297,73,45,40,65,74,374,70,77,76,73,78,301,51,74,69,69,38,307,67,66,63,70,41,196,67,68,61,53,13,9,13,6,12,3,Medium,Medium,1,11.0,6.0,7.0,3.0,1.0,5.0,9.0,55.6,4.0,9.0,0.0,9.0,4.0,15.0,12.0,0.0,Bundesliga,66.0
de GER,"FW,MF",Hertha BSC,22,2000,18,8,826,9.2,4,0,4,3,1,1,5,0,0.44,0.0,0.44,0.33,0.33,4.1,3.3,0.3,3.7,9.0,7.0,42.0,0.45,0.04,0.49,0.36,0.4,5000000.0,Jessic Ngankam,540,J. Ngankam,21,70,80,180,84,Right,72,MF,10,3600000,13000,320,69,71,62,65,53,286,75,48,43,50,70,361,76,77,69,67,72,357,75,69,67,78,68,277,67,12,69,60,69,72,17,36,19,50,12,8,6,13,11,4,Medium,Medium,1,14.0,9.0,7.0,4.0,3.0,6.0,14.0,42.9,8.0,6.0,1.0,5.0,1.0,15.0,4.0,0.0,Bundesliga,12.0
de GER,MF,Wolfsburg,21,2000,30,19,"1,836",20.4,3,5,8,3,0,0,3,0,0.15,0.25,0.39,0.15,0.39,2.7,2.7,3.3,6.1,23.0,86.0,54.0,0.13,0.16,0.3,0.13,0.3,15000000.0,Felix Nmecha,248,F. Nmecha,21,75,82,188,73,Right,78,MF,7,11500000,28000,320,56,66,66,79,53,337,79,60,48,71,79,381,74,83,78,77,69,352,78,65,77,69,63,326,57,60,76,78,55,181,56,67,58,49,6,10,12,13,8,3,High,Medium,1,41.0,24.0,11.0,23.0,7.0,16.0,34.0,47.1,18.0,26.0,10.0,16.0,25.0,66.0,31.0,0.0,Bundesliga,60.0
de GER,MF,Hoffenheim,22,2000,13,6,513,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,6.0,19.0,15.0,0.07,0.05,0.12,0.07,0.12,2500000.0,Finn Ole Becker,542,F. Becker,22,70,81,177,71,Left,72,MF,11,3600000,15000,288,55,56,53,76,48,318,75,57,39,72,75,375,76,67,82,70,80,296,59,54,82,51,50,292,59,50,63,71,49,182,54,66,62,43,8,12,8,7,8,3,Medium,Medium,1,10.0,2.0,4.0,6.0,0.0,4.0,7.0,57.1,3.0,4.0,0.0,4.0,5.0,15.0,8.0,0.0,Bundesliga,50.0
lu LUX,MF,Köln,21,2001,14,6,478,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,15.0,11.0,0.0,0.02,0.02,0.0,0.02,1200000.0,Mathias Olesen,819,M. Olesen,21,64,72,188,78,Right,66,MF,8,1300000,5000,249,45,40,53,69,42,276,65,40,35,68,68,310,64,70,60,63,53,290,60,55,65,68,42,284,67,48,59,65,45,169,49,61,59,36,9,6,8,7,6,3,Medium,Medium,1,10.0,5.0,4.0,4.0,2.0,5.0,8.0,62.5,3.0,6.0,1.0,5.0,2.0,12.0,3.0,0.0,Bundesliga,48.0
de GER,MF,Bochum,22,2000,23,11,"1,029",11.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,6.0,26.0,23.0,0.02,0.03,0.05,0.02,0.05,4000000.0,Patrick Osterhage,539,P. Osterhage,22,70,76,184,75,Left,72,MF,6,2400000,11000,298,62,52,67,70,47,318,74,59,42,69,74,356,70,81,69,68,68,320,58,67,69,67,59,310,65,71,61,68,45,207,68,69,70,41,12,5,12,6,6,3,Medium,Medium,1,20.0,17.0,8.0,10.0,2.0,11.0,16.0,68.8,5.0,17.0,6.0,11.0,12.0,32.0,25.0,0.0,Bundesliga,71.0
ar ARG,MF,Leverkusen,23,1998,25,19,"1,654",18.4,4,2,6,1,3,3,4,0,0.22,0.11,0.33,0.05,0.16,3.0,0.6,1.3,1.9,12.0,105.0,27.0,0.16,0.07,0.23,0.03,0.11,22000000.0,Exequiel Palacios,66,E. Palacios,23,80,85,178,71,Right,82,MF,5,31500000,51000,347,67,71,63,83,63,369,79,73,54,82,81,352,68,54,78,73,79,379,81,74,83,65,76,386,81,84,72,79,70,237,77,78,82,38,10,5,8,9,6,4,Medium,High,2,59.0,36.0,20.0,33.0,6.0,29.0,48.0,60.4,19.0,29.0,2.0,27.0,33.0,92.0,28.0,0.0,Bundesliga,84.0
us USA,"FW,MF",Wolfsburg,19,2003,22,1,529,5.9,1,3,4,1,0,0,2,0,0.17,0.51,0.68,0.17,0.68,0.2,0.2,1.7,1.9,24.0,29.0,40.0,0.03,0.29,0.32,0.03,0.32,5000000.0,Kevin Paredes,630,K. Paredes,19,68,82,168,55,Left,69,MF,14,2900000,10000,263,67,58,36,67,35,284,73,49,35,57,70,394,82,77,83,61,91,240,60,43,61,29,47,272,56,48,60,63,45,173,54,60,59,51,8,11,13,9,10,3,Medium,Medium,1,13.0,9.0,6.0,3.0,4.0,9.0,12.0,75.0,3.0,7.0,0.0,7.0,6.0,19.0,8.0,0.0,Bundesliga,48.0
bg BUL,"MF,FW",Augsburg,21,2000,7,0,146,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.02,0.0,0.02,0.02,0.02,800000.0,Lukas Petkov,1895,L. Petkov,21,68,77,183,77,Right,71,MF,9,2700000,8000,295,58,62,49,72,54,324,73,63,53,65,70,353,78,77,68,68,62,343,78,55,79,60,71,288,53,51,65,65,54,172,55,58,59,47,13,8,10,9,7,4,High,Medium,1,5.0,1.0,4.0,1.0,0.0,2.0,3.0,66.7,1.0,4.0,1.0,3.0,1.0,6.0,0.0,0.0,Bundesliga,51.0
de GER,MF,Hoffenheim,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,Joshua Quarshie,1089,J. Quarshie,17,60,77,196,91,Right,62,MF,17,575000,500,195,34,21,61,50,29,179,36,29,29,45,40,248,55,66,41,51,35,265,40,60,62,79,24,198,50,61,22,35,30,184,54,66,64,60,13,15,9,15,8,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,61.0
us USA,"FW,MF",Dortmund,19,2002,22,4,625,6.9,7,2,9,6,1,1,2,0,1.01,0.29,1.3,0.86,1.15,4.3,3.5,1.3,4.8,23.0,25.0,57.0,0.62,0.18,0.81,0.51,0.69,25000000.0,Gio Reyna,109,G. Reyna,19,78,85,185,79,Right,80,MF,7,27500000,25000,342,70,71,45,79,77,371,85,79,64,64,79,394,78,78,84,77,77,368,78,66,73,74,77,295,57,37,73,78,50,107,35,35,37,56,10,13,14,12,7,2,Medium,Medium,2,14.0,7.0,2.0,5.0,7.0,5.0,10.0,50.0,5.0,8.0,2.0,6.0,3.0,17.0,5.0,0.0,Bundesliga,37.0
de GER,"MF,FW",Freiburg,20,2002,3,0,57,0.6,0,1,1,0,0,0,0,0,0.0,1.58,1.58,0.0,1.58,0.0,0.0,0.5,0.5,2.0,1.0,4.0,0.0,0.73,0.73,0.0,0.73,2000000.0,Merlin Röhl,760,M. Röhl,19,65,77,192,76,Right,69,MF,12,1700000,4000,282,69,48,57,69,39,289,69,47,39,65,69,344,70,79,67,68,60,309,54,58,79,69,49,263,48,56,58,59,42,178,57,62,59,50,11,14,10,7,8,4,Medium,Medium,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Bundesliga,56.0
tg TOG,MF,Werder Bremen,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,Dikeni-Rafid Salifou,938,D. Salifou,19,62,79,188,81,Right,64,MF,17,975000,2000,250,50,38,57,66,39,270,57,42,49,63,59,285,54,55,63,63,50,283,56,58,55,68,46,285,68,58,53,54,52,183,57,64,62,50,11,6,10,9,14,3,Medium,High,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,58.0
de GER,"FW,MF",Freiburg,20,2001,8,1,182,2.0,1,0,1,1,0,0,0,0,0.49,0.0,0.49,0.49,0.49,0.2,0.2,0.0,0.2,7.0,3.0,20.0,0.12,0.0,0.12,0.12,0.12,25000000.0,Kevin Schade,456,K. Schade,20,71,82,185,74,Right,71,MF,11,4099999,14000,325,66,68,67,64,60,263,73,44,35,41,70,408,93,94,78,65,78,330,65,89,58,64,54,261,52,23,68,61,57,57,17,21,19,51,13,11,8,9,10,3,High,Medium,1,6.0,4.0,3.0,2.0,1.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,Bundesliga,23.0
hu HUN,MF,Union Berlin,23,1999,16,10,860,9.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,15.0,26.0,18.0,0.05,0.02,0.07,0.05,0.07,5000000.0,András Schäfer,423,A. Schäfer,23,72,79,178,72,Right,74,MF,7,4700000,18000,288,63,57,48,75,45,312,70,45,53,70,74,370,70,72,75,77,76,309,68,42,76,52,71,322,69,73,72,66,42,187,66,64,57,56,13,14,14,10,5,4,Medium,Medium,1,21.0,9.0,7.0,12.0,2.0,6.0,14.0,42.9,8.0,12.0,2.0,10.0,4.0,25.0,11.0,0.0,Bundesliga,73.0
de GER,"FW,MF",Hertha BSC,19,2002,10,2,285,3.2,1,0,1,1,0,0,0,0,0.32,0.0,0.32,0.32,0.32,0.2,0.2,0.1,0.3,4.0,1.0,16.0,0.06,0.03,0.1,0.06,0.1,700000.0,Derry Scherhant,940,D. Scherhant,19,62,73,185,78,Right,65,MF,11,850000,3000,294,51,67,56,59,61,267,67,65,33,39,63,331,68,67,69,60,67,291,62,62,53,59,55,250,52,16,65,57,60,60,20,21,19,38,5,11,8,6,8,3,High,Medium,1,7.0,6.0,3.0,3.0,1.0,4.0,8.0,50.0,4.0,3.0,0.0,3.0,0.0,7.0,5.0,0.0,Bundesliga,16.0
at AUT,"MF,FW",Werder Bremen,22,2000,27,15,"1,520",16.9,1,3,4,1,0,0,3,0,0.06,0.18,0.24,0.06,0.24,1.5,1.5,2.0,3.5,34.0,75.0,84.0,0.09,0.12,0.21,0.09,0.21,4500000.0,Romano Schmid,362,R. Schmid,22,73,79,168,73,Right,75,MF,6,4900000,17000,299,67,60,39,75,58,336,79,70,46,63,78,396,75,82,85,69,85,340,72,75,71,51,71,295,43,63,67,70,52,140,58,43,39,38,7,9,7,9,6,3,High,Medium,1,24.0,15.0,5.0,13.0,6.0,10.0,22.0,45.5,12.0,21.0,3.0,18.0,7.0,31.0,12.0,0.0,Bundesliga,63.0
al ALB,MF,Mainz 05,19,2003,1,0,10,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,Eniss Shabani,1200,E. Shabani,19,58,75,181,79,Right,60,MF,17,525000,2000,257,44,47,56,63,47,274,58,49,41,62,64,307,55,66,60,60,66,286,59,60,64,59,44,269,65,49,52,53,50,164,51,58,55,56,15,9,13,5,14,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,49.0
fr FRA,"DF,MF",Freiburg,20,2002,27,23,"1,977",22.0,0,2,2,0,0,0,4,1,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.7,1.6,20.0,81.0,47.0,0.04,0.03,0.07,0.04,0.07,12000000.0,Kiliann Sildillia,418,K. Sildillia,20,72,83,186,76,Right,73,MF,11,4900000,13000,251,65,26,73,66,21,261,62,50,30,52,67,338,69,71,64,66,68,280,35,75,69,72,29,282,71,71,49,50,41,218,73,73,72,55,12,9,14,8,12,3,Medium,Medium,1,33.0,20.0,10.0,19.0,4.0,18.0,30.0,60.0,12.0,24.0,9.0,15.0,21.0,54.0,47.0,1.0,Bundesliga,71.0
de GER,MF,Mainz 05,23,1998,30,22,"2,070",23.0,1,4,5,1,0,0,4,0,0.04,0.17,0.22,0.04,0.22,2.2,2.2,3.6,5.8,37.0,106.0,77.0,0.1,0.16,0.25,0.1,0.25,15000000.0,Anton Stach,245,A. Stach,23,75,81,194,88,Right,78,MF,6,9000000,22000,334,70,58,76,76,54,355,72,71,64,73,75,320,69,71,60,76,44,388,84,66,79,81,78,359,73,85,74,76,51,209,66,77,66,47,7,14,8,7,11,5,High,High,1,27.0,21.0,10.0,15.0,2.0,16.0,38.0,42.1,22.0,28.0,2.0,26.0,41.0,68.0,25.0,0.0,Bundesliga,85.0
de GER,MF,Hertha BSC,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,Veit Stange,1152,V. Stange,18,59,70,187,77,Right,61,MF,11,450000,1000,233,46,39,54,60,34,269,58,47,48,60,56,280,56,60,57,53,54,280,55,59,62,61,43,256,65,54,38,42,57,181,54,65,62,47,6,12,11,12,6,2,Medium,Medium,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bundesliga,54.0
de GER,MF,Hoffenheim,21,2001,20,6,704,7.8,1,1,2,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,0.3,0.3,0.5,0.8,4.0,34.0,16.0,0.04,0.06,0.1,0.04,0.1,5000000.0,Angelo Stiller,366,A. Stiller,21,73,79,183,79,Left,75,MF,6,4900000,19000,300,64,49,63,79,45,356,73,66,66,76,75,342,65,66,73,65,73,339,66,69,77,62,65,311,64,68,61,76,42,207,68,71,68,44,7,14,5,9,9,3,Medium,Medium,1,26.0,12.0,9.0,13.0,4.0,8.0,12.0,66.7,4.0,12.0,2.0,10.0,10.0,36.0,14.0,0.0,Bundesliga,68.0
se SWE,"MF,FW",Wolfsburg,23,1999,32,21,"1,835",20.4,4,6,10,4,0,0,4,0,0.2,0.29,0.49,0.2,0.49,4.4,4.4,5.0,9.4,29.0,74.0,85.0,0.22,0.25,0.46,0.22,0.46,18000000.0,Mattias Svanberg,194,M. Svanberg,23,76,80,185,77,Right,78,MF,4,10500000,35000,296,68,64,32,79,53,360,77,66,63,75,79,371,74,79,76,75,67,358,74,63,76,68,77,337,65,71,66,78,57,189,62,66,61,46,7,6,13,8,12,3,Medium,Medium,1,25.0,16.0,8.0,16.0,1.0,10.0,30.0,33.3,20.0,27.0,5.0,22.0,21.0,46.0,25.0,1.0,Bundesliga,71.0
hu HUN,"MF,FW",RB Leipzig,21,2000,31,28,"2,444",27.2,6,8,14,5,1,1,5,2,0.22,0.29,0.52,0.18,0.48,5.5,4.7,8.1,12.9,75.0,151.0,157.0,0.2,0.3,0.5,0.17,0.47,50000000.0,Dominik Szoboszlai,53,D. Szoboszlai,21,81,87,186,74,Right,83,MF,6,41500000,46000,382,81,77,58,81,85,422,83,90,87,79,83,387,78,88,80,78,63,384,87,69,74,67,87,310,40,32,77,82,79,90,35,30,25,49,10,10,13,10,6,4,Medium,Medium,2,45.0,28.0,12.0,20.0,13.0,17.0,42.0,40.5,25.0,43.0,2.0,41.0,17.0,62.0,27.0,0.0,Bundesliga,32.0
de GER,"DF,MF",Mainz 05,21,2001,3,0,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,6.0,4.0,0.07,0.0,0.07,0.07,0.07,1200000.0,Niklas Tauer,625,N. Tauer,21,68,78,183,74,Right,70,MF,10,2500000,7000,265,50,43,65,68,39,288,66,45,45,66,66,345,68,65,73,66,73,310,60,79,67,62,42,262,68,68,42,46,38,208,67,68,73,49,12,6,11,9,11,3,Medium,Medium,1,2.0,1.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,2.0,1.0,1.0,2.0,4.0,4.0,0.0,Bundesliga,68.0
de GER,"MF,FW",Gladbach,22,1999,3,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.74,0.0,0.74,0.74,0.74,350000.0,Semir Telalovic,935,S. Telalovic,22,62,70,187,78,Right,64,MF,8,900000,5000,283,42,65,64,53,59,273,56,53,58,46,60,299,58,62,59,60,60,316,64,59,64,68,61,254,43,30,63,53,65,87,30,30,27,54,10,11,12,11,10,2,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,30.0
de GER,"MF,DF",Hoffenheim,17,2004,8,2,271,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,2.0,7.0,4.0,0.04,0.04,0.08,0.04,0.08,1500000.0,Umut Tohumcu,1016,U. Tohumcu,17,61,81,175,71,Right,63,MF,20,900000,700,263,48,60,39,67,49,309,63,58,59,62,67,320,60,62,69,55,74,265,55,60,50,47,53,233,45,25,47,61,55,126,35,47,44,42,12,7,7,6,10,4,Medium,Medium,1,10.0,5.0,4.0,5.0,1.0,3.0,9.0,33.3,6.0,4.0,0.0,4.0,2.0,12.0,8.0,0.0,Bundesliga,25.0
pt POR,"FW,MF",Stuttgart,20,2002,27,16,"1,291",14.3,3,3,6,3,0,0,2,0,0.21,0.21,0.42,0.21,0.42,2.9,2.9,3.6,6.5,31.0,25.0,95.0,0.2,0.25,0.45,0.2,0.45,7000000.0,Tiago Tomás,361,Tiago Tomás,20,73,82,180,78,Right,75,MF,9,6500000,9000,311,42,72,67,67,63,316,76,65,41,59,75,399,84,87,77,72,79,345,75,63,78,69,60,304,61,40,75,58,70,89,35,37,17,51,8,14,9,13,7,3,Medium,Low,1,10.0,4.0,2.0,4.0,4.0,8.0,13.0,61.5,5.0,9.0,2.0,7.0,1.0,11.0,5.0,0.0,Bundesliga,40.0
de GER,MF,Stuttgart,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,Lauren Ulrich,1009,L. Ulrich,17,61,84,180,76,Right,66,MF,23,1000000,550,277,55,57,44,66,55,302,67,52,54,62,67,361,73,79,77,56,76,322,65,68,62,67,60,263,54,47,55,59,48,129,46,45,38,52,8,14,6,12,12,3,Medium,Medium,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bundesliga,47.0
ch SUI,"MF,FW",Augsburg,23,1998,23,13,"1,130",12.6,3,4,7,3,0,0,4,0,0.24,0.32,0.56,0.24,0.56,1.2,1.2,2.2,3.4,32.0,42.0,68.0,0.09,0.18,0.27,0.09,0.27,6500000.0,Ruben Vargas,311,R. Vargas,23,74,80,179,68,Right,75,MF,6,6500000,21000,332,66,68,66,70,62,329,77,59,48,69,76,426,86,87,91,72,90,366,72,85,75,62,72,291,49,48,70,64,60,155,59,51,45,41,12,7,5,6,11,4,High,Medium,2,15.0,7.0,6.0,7.0,2.0,5.0,11.0,45.5,6.0,8.0,2.0,6.0,6.0,21.0,16.0,1.0,Bundesliga,48.0
be BEL,MF,Wolfsburg,19,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500000.0,Aster Vranckx,375,A. Vranckx,19,73,82,183,78,Right,75,MF,9,6500000,18000,325,64,63,62,78,58,353,79,68,58,70,78,350,73,54,74,75,74,364,77,70,76,75,66,319,77,64,70,67,41,188,58,68,62,55,9,14,13,12,7,5,High,High,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bundesliga,64.0
de GER,MF,Freiburg,19,2003,4,0,38,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,2.0,0.54,0.0,0.54,0.54,0.54,1400000.0,Robert Wagner,702,R. Wagner,18,66,79,181,80,Right,68,MF,13,2000000,3000,241,50,39,42,71,39,286,65,51,35,66,69,331,69,67,68,64,63,292,52,54,69,68,49,286,56,64,58,68,40,180,59,63,58,57,11,14,9,12,11,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,Bundesliga,64.0
de GER,MF,Bayern Munich,16,2005,2,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,4.0,0.0,0.25,0.25,0.0,0.25,3000000.0,Paul Wanner,931,P. Wanner,16,62,85,185,72,Left,64,MF,23,1200000,1000,257,48,44,51,70,44,288,67,48,45,64,64,325,62,65,73,53,72,262,61,60,56,36,49,270,48,48,59,65,50,126,42,41,43,56,7,12,13,11,13,3,Medium,Medium,1,3.0,1.0,1.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,Bundesliga,48.0
