Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
be BEL,MF,Genk,23,1997,24,22,"1,918",21.3,2,4,6,2,0,0,5,0,0.09,0.19,0.28,0.09,0.28,,,,,,,,,,,,,9000000.0,Bryan Heynen,1417,B. Heynen,23,75,80,182,74,Right,77,MF,5,8500000,14000,341,66,68,67,78,62,366,72,74,68,76,76,344,65,67,69,72,71,353,73,64,83,67,66,351,73,73,73,74,58,211,76,71,64,43,7,12,6,8,10,4,High,High,1,,38.0,,,,,,,,,,,29.0,,,,BelgianProLeague,73.0
cm CMR,MF,Antwerp,22,1998,28,26,"2,263",25.1,3,2,5,3,0,0,8,0,0.12,0.08,0.2,0.12,0.2,,,,,,,,,,,,,5000000.0,Martin Hongla,1478,M. Hongla,22,73,80,181,77,Right,75,MF,7,6000000,15000,334,57,67,73,77,60,340,76,71,39,78,76,379,80,82,81,62,74,393,78,80,84,78,73,322,63,70,63,71,55,188,64,66,58,49,14,9,5,8,13,3,Medium,Medium,1,,26.0,,,,,,,,,,,24.0,,,,BelgianProLeague,70.0
be BEL,"MF,DF",Anderlecht,17,2002,8,4,350,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2800000.0,Marco Kana,2204,M. Kana,17,66,84,180,67,Right,67,MF,18,2000000,500,237,47,23,64,70,33,286,64,41,46,65,70,353,71,69,76,63,74,280,38,72,61,66,43,255,56,63,45,60,31,193,63,66,64,46,9,6,9,14,8,3,Medium,High,1,,0.0,,,,,,,,,,,0.0,,,,BelgianProLeague,63.0
sn SEN,MF,Cercle Brugge,21,1998,16,13,"1,037",11.5,1,0,1,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09,,,,,,,,,,,,,900000.0,Franck Kanouté,1890,F. Kanouté,21,68,76,186,78,Right,69,MF,8,2600000,4000,268,45,51,65,69,38,323,70,54,62,68,69,326,61,66,67,65,67,366,75,72,70,79,70,277,67,68,39,61,42,188,60,66,62,65,13,13,13,14,12,3,High,Medium,1,,27.0,,,,,,,,,,,16.0,,,,BelgianProLeague,68.0
cd COD,MF,Anderlecht,22,1998,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,800000.0,Edo Kayembe,1894,E. Kayembe,22,68,76,181,80,Left,69,MF,8,2600000,4000,265,53,52,38,66,56,304,63,57,55,61,68,335,71,74,63,60,67,376,73,78,83,79,63,302,71,68,50,60,53,194,63,68,63,46,10,9,12,10,5,3,High,Low,1,,0.0,,,,,,,,,,,0.0,,,,BelgianProLeague,68.0
ci CIV,MF,OH Leuven,22,1997,3,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,250000.0,Aboubakar Keita,2387,A. Keita,22,65,72,184,70,Right,66,MF,7,1400000,3000,248,40,37,59,64,48,283,63,52,35,67,66,308,64,63,62,61,58,328,70,67,64,73,54,293,74,67,51,61,40,180,63,58,59,44,8,8,9,11,8,2,Medium,Medium,1,,0.0,,,,,,,,,,,5.0,,,,BelgianProLeague,67.0
ma MAR,"MF,DF",Waasland-Bev,21,1999,12,12,"1,021",11.3,0,1,1,0,0,0,1,0,0.0,0.09,0.09,0.0,0.09,,,,,,,,,,,,,400000.0,Amine Khammas,2219,A. Khammas,21,66,73,172,62,Left,66,MF,7,1600000,2000,227,68,28,40,61,30,292,70,59,32,63,68,370,80,80,83,57,70,251,38,72,68,38,35,264,68,56,58,55,27,174,53,61,60,54,14,5,11,13,11,3,Medium,Medium,1,,22.0,,,,,,,,,,,24.0,,,,BelgianProLeague,56.0
mr MTN,"MF,FW",Waasland-Bev,21,1998,27,20,"1,783",19.8,7,1,8,7,0,0,3,0,0.35,0.05,0.4,0.35,0.4,,,,,,,,,,,,,1200000.0,Aboubakary Koita,1787,A. Koita,21,69,76,175,73,Right,70,MF,7,2800000,4000,283,65,69,32,63,54,350,73,73,76,60,68,400,87,85,89,63,76,382,84,83,64,72,79,245,47,29,63,60,46,117,42,36,39,50,14,8,8,14,6,4,Medium,Medium,1,,16.0,,,,,,,,,,,8.0,,,,BelgianProLeague,29.0
ci CIV,"MF,DF",Genk,22,1997,17,7,691,7.7,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1500000.0,Eboue Kouassi,2020,E. Kouassi,22,67,74,185,67,Right,68,MF,7,1900000,5000,243,41,42,54,67,39,271,58,41,42,67,63,331,69,68,68,66,60,313,55,66,69,71,52,284,73,67,38,60,46,192,65,64,63,59,15,10,10,9,15,3,Medium,High,1,,7.0,,,,,,,,,,,9.0,,,,BelgianProLeague,67.0
cm CMR,"FW,MF",Antwerp,23,1996,18,17,"1,519",16.9,7,4,11,7,0,0,4,0,0.41,0.24,0.65,0.41,0.65,,,,,,,,,,,,,4500000.0,Didier Lamkel Zé,1477,D. Lamkel Zé,23,73,78,192,79,Right,75,MF,5,4700000,17000,342,68,74,67,68,65,362,81,74,64,70,73,335,75,83,68,57,52,378,79,61,86,75,77,332,82,48,75,63,64,136,38,58,40,54,11,6,12,12,13,4,High,Medium,1,,4.0,,,,,,,,,,,7.0,,,,BelgianProLeague,48.0
be BEL,"DF,MF",Sint-Truiden,23,1997,11,11,974,10.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,800000.0,Dimitri Lavalée,2212,D. Lavalée,23,66,72,188,85,Left,68,MF,6,1200000,6000,244,68,21,65,68,22,240,60,26,27,63,64,315,61,66,64,62,62,271,45,68,61,68,29,261,73,63,41,60,24,200,61,69,70,46,5,14,9,10,8,2,Medium,Medium,1,,16.0,,,,,,,,,,,33.0,,,,BelgianProLeague,63.0
be BEL,MF,Genk,19,2001,4,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,350000.0,Bryan Limbombe,3015,B. Limbombe,19,61,75,172,73,Right,62,MF,14,775000,2000,238,58,56,26,54,44,262,68,54,35,44,61,371,84,79,81,48,79,261,42,72,51,51,45,187,22,20,49,54,42,60,18,23,19,43,7,6,9,11,10,3,High,Low,1,,1.0,,,,,,,,,,,1.0,,,,BelgianProLeague,20.0
br BRA,MF,Sint-Truiden,20,2000,3,1,95,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Jhonny Lucas,373,Jean Lucas,22,73,80,181,78,Right,75,MF,7,6000000,33000,303,59,52,61,78,53,336,76,64,45,76,75,349,69,67,67,74,72,356,77,58,74,73,74,325,74,64,67,73,47,199,66,69,64,57,12,7,14,13,11,3,Medium,Medium,1,,1.0,,,,,,,,,,,3.0,,,,BelgianProLeague,64.0
br BRA,MF,Sint-Truiden,20,2000,3,1,95,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Jhonny Lucas,373,Jean Lucas,22,73,80,181,78,Right,75,MF,7,6000000,33000,303,59,52,61,78,53,336,76,64,45,76,75,349,69,67,67,74,72,356,77,58,74,73,74,325,74,64,67,73,47,199,66,69,64,57,12,7,14,13,11,3,Medium,Medium,1,112.0,66.0,75.0,25.0,12.0,53.0,81.0,65.4,28.0,37.0,7.0,30.0,55.0,167.0,74.0,1.0,BrazilSerieA,64.0
br BRA,MF,Sint-Truiden,20,2000,3,1,95,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Jhonny Lucas,373,Jean Lucas,22,73,80,181,78,Right,75,MF,7,6000000,33000,303,59,52,61,78,53,336,76,64,45,76,75,349,69,67,67,74,72,356,77,58,74,73,74,325,74,64,67,73,47,199,66,69,64,57,12,7,14,13,11,3,Medium,Medium,1,3.0,2.0,2.0,1.0,0.0,1.0,4.0,25.0,3.0,3.0,1.0,2.0,2.0,5.0,1.0,0.0,Ligue1,64.0
be BEL,MF,Eupen,20,1999,2,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,Gary Magnée,3267,G. Magnée,20,59,68,173,65,Right,59,MF,9,475000,1000,210,53,25,47,58,27,230,56,32,29,57,56,336,74,66,61,53,82,223,29,62,53,51,28,211,50,52,44,31,34,173,52,58,63,44,9,9,14,7,5,3,Medium,Medium,1,,1.0,,,,,,,,,,,0.0,,,,BelgianProLeague,52.0
ao ANG,MF,Antwerp,23,1997,5,1,194,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1000000.0,Benson Manuel,1706,B. Manuel,23,70,75,169,68,Left,72,MF,5,2400000,11000,293,70,58,38,68,59,343,76,66,66,61,74,383,83,72,86,61,81,342,71,86,55,60,70,270,41,39,64,69,57,98,29,34,35,67,16,12,8,16,15,5,High,Medium,1,,2.0,,,,,,,,,,,2.0,,,,BelgianProLeague,39.0
be BEL,MF,Gent,18,2001,4,0,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Dylan Mbayo,2553,D. Mbayo,18,64,78,175,65,Left,65,MF,14,1400000,2000,275,56,58,45,61,55,295,72,58,49,48,68,376,80,78,80,54,84,278,64,74,44,40,56,226,33,25,57,54,57,85,21,36,28,49,6,8,13,12,10,3,Medium,Medium,1,,2.0,,,,,,,,,,,1.0,,,,BelgianProLeague,25.0
be BEL,"DF,MF",Waasland-Bev,20,1999,14,6,601,6.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Jenthe Mertens,2562,J. Mertens,20,64,73,181,70,Right,64,MF,9,1200000,2000,243,59,43,52,61,28,275,56,48,52,57,62,327,68,71,63,59,66,308,52,69,74,68,45,281,72,58,53,58,40,181,57,63,61,44,11,12,7,6,8,3,High,Medium,1,,11.0,,,,,,,,,,,10.0,,,,BelgianProLeague,58.0
jp JPN,"MF,FW",Antwerp,23,1997,18,9,822,9.1,2,1,3,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33,,,,,,,,,,,,,2000000.0,Koji Miyoshi,1594,K. Miyoshi,23,71,76,167,64,Left,74,MF,5,2900000,13000,299,64,64,37,73,61,350,75,70,69,63,73,416,86,72,94,71,93,348,71,87,72,46,72,280,43,43,66,72,56,142,44,51,47,49,8,9,15,7,10,4,High,Medium,1,,7.0,,,,,,,,,,,5.0,,,,BelgianProLeague,43.0
ng NGA,"MF,FW",Anderlecht,20,2000,23,15,"1,267",14.1,2,2,4,2,0,0,2,0,0.14,0.14,0.28,0.14,0.28,,,,,,,,,,,,,2000000.0,Paul Mukairu,1774,P. Mukairu,20,69,78,182,72,Right,70,MF,9,3100000,7000,301,61,69,44,66,61,309,74,66,45,56,68,375,81,85,78,68,63,337,71,66,68,67,65,265,53,25,61,62,64,85,25,30,30,53,11,10,11,10,11,4,High,Low,1,,29.0,,,,,,,,,,,7.0,,,,BelgianProLeague,25.0
cd COD,"FW,MF",Standard Liège,20,1999,19,10,903,10.0,7,1,8,7,0,0,3,0,0.7,0.1,0.8,0.7,0.8,,,,,,,,,,,,,4000000.0,Jackson Muleka,1776,J. Muleka,20,69,78,182,77,Right,71,MF,9,3100000,7000,336,63,71,71,60,71,293,72,58,53,42,68,362,78,77,81,58,68,344,69,76,66,70,63,269,56,16,71,62,64,46,18,15,13,53,7,15,6,14,11,2,Medium,Medium,1,,5.0,,,,,,,,,,,3.0,,,,BelgianProLeague,16.0
nl NED,"FW,MF",Cercle Brugge,19,2000,29,23,"2,060",22.9,6,3,9,6,0,0,2,0,0.26,0.13,0.39,0.26,0.39,,,,,,,,,,,,,2200000.0,Anthony Musaba,1893,A. Musaba,19,68,79,182,75,Right,69,MF,11,2600000,11000,311,64,67,58,59,63,278,72,49,45,45,67,382,85,91,79,59,68,337,70,74,61,71,61,227,39,11,63,55,59,67,23,21,23,47,7,9,12,9,10,5,Medium,Low,1,,9.0,,,,,,,,,,,7.0,,,,BelgianProLeague,11.0
jm JAM,"FW,MF",Charleroi,23,1997,33,23,"2,208",24.5,9,4,13,9,0,1,3,0,0.37,0.16,0.53,0.37,0.53,,,,,,,,,,,,,2500000.0,Shamar Nicholson,1598,S. Nicholson,23,71,76,192,83,Right,73,MF,5,2900000,10000,322,53,73,67,64,65,289,67,48,56,51,67,306,62,73,57,65,49,371,84,63,70,83,71,278,68,16,71,60,63,55,15,21,19,61,8,12,14,15,12,4,Medium,Medium,1,,13.0,,,,,,,,,,,10.0,,,,BelgianProLeague,16.0
be BEL,"DF,MF",OH Leuven,23,1997,23,23,"2,018",22.4,1,3,4,1,0,0,3,0,0.04,0.13,0.18,0.04,0.18,,,,,,,,,,,,,1800000.0,Casper de Norre,1605,C. De Norre,23,71,76,175,75,Right,73,MF,5,2600000,9000,308,73,60,49,70,56,323,70,70,47,64,72,354,70,70,70,67,77,357,73,77,82,63,62,316,70,67,70,58,51,203,65,68,70,57,11,8,13,14,11,4,High,Medium,1,,43.0,,,,,,,,,,,42.0,,,,BelgianProLeague,67.0
gh GHA,"MF,FW",Eupen,18,2002,7,5,362,4.0,1,0,1,1,0,0,1,0,0.25,0.0,0.25,0.25,0.25,,,,,,,,,,,,,350000.0,Isaac Nuhu,2714,I. Nuhu,18,63,79,171,60,Right,64,MF,16,1200000,1000,252,54,50,47,57,44,279,73,46,44,52,64,409,87,73,91,68,90,222,54,67,35,27,39,212,38,21,50,58,45,103,33,28,42,43,13,13,5,6,6,3,Medium,Medium,1,,0.0,,,,,,,,,,,4.0,,,,BelgianProLeague,21.0
gh GHA,"MF,FW",Kortrijk,22,1997,31,29,"2,438",27.1,1,0,1,1,0,0,5,0,0.04,0.0,0.04,0.04,0.04,,,,,,,,,,,,,900000.0,Eric Ocansey,1897,E. Ocansey,22,68,73,173,71,Left,69,MF,5,1900000,6000,294,60,58,49,62,65,307,72,67,42,58,68,409,89,83,92,66,79,368,73,91,68,68,68,277,57,55,63,58,44,148,53,48,47,48,10,10,6,13,9,4,Medium,Medium,1,,33.0,,,,,,,,,,,49.0,,,,BelgianProLeague,55.0
ng NGA,"FW,MF",Club Brugge,22,1997,25,7,796,8.8,4,1,5,4,0,0,0,0,0.45,0.11,0.57,0.45,0.57,,,,,,,,,,,,,2800000.0,David Okereke,1595,D. Okereke,22,71,77,181,77,Right,73,MF,6,3000000,15000,311,43,76,68,68,56,251,75,40,31,33,72,387,84,84,82,69,68,353,68,91,69,69,56,259,48,17,68,64,62,63,31,17,15,50,11,14,9,8,8,4,High,Medium,1,,7.0,,,,,,,,,,,3.0,,,,BelgianProLeague,17.0
cm CMR,MF,Excel Mouscron,20,2000,28,26,"2,284",25.4,2,1,3,2,0,0,6,1,0.08,0.04,0.12,0.08,0.12,,,,,,,,,,,,,900000.0,Jean Onana,2045,J. Onana,20,67,76,189,82,Right,68,MF,9,2100000,7000,272,52,49,58,69,44,292,60,51,50,64,67,275,51,56,52,63,53,352,72,62,72,83,63,303,69,66,52,62,54,185,59,67,59,59,9,14,15,12,9,3,Medium,Medium,1,,52.0,,,,,,,,,,,48.0,,,,BelgianProLeague,66.0
gh GHA,MF,Gent,22,1997,23,17,"1,512",16.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5500000.0,Elisha Owusu,1534,E. Owusu,22,72,78,182,72,Right,73,MF,6,3500000,13000,276,55,44,48,73,56,312,70,56,45,68,73,341,67,68,68,69,69,336,66,67,77,70,56,322,73,75,58,63,53,210,70,70,70,48,12,10,5,12,9,3,Medium,Medium,1,,28.0,,,,,,,,,,,27.0,,,,BelgianProLeague,75.0
be BEL,"MF,FW",Genk,17,2003,17,4,516,5.7,0,1,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,,,,,,,,,,,,,3000000.0,Luca Oyen,2378,L. Oyen,17,65,83,172,64,Right,67,MF,18,1800000,900,279,63,56,47,65,48,313,72,56,52,61,72,354,72,74,77,50,81,274,54,68,62,32,58,244,46,35,53,61,49,116,37,42,37,60,9,14,14,13,10,3,High,High,1,,5.0,,,,,,,,,,,1.0,,,,BelgianProLeague,35.0
hr CRO,MF,Kortrijk,20,2000,9,6,489,5.4,2,0,2,2,0,0,2,0,0.37,0.0,0.37,0.37,0.37,,,,,,,,,,,,,2500000.0,Ante Palaversa,1604,A. Palaversa,20,71,80,187,79,Right,73,MF,9,4099999,43000,305,60,63,47,76,59,328,70,56,59,70,73,314,61,65,56,72,60,346,74,55,75,72,70,333,74,68,68,65,58,206,67,67,72,53,12,13,5,14,9,3,High,High,1,,12.0,,,,,,,,,,,7.0,,,,BelgianProLeague,68.0
rs SRB,"MF,DF",Standard Liège,19,2001,7,3,256,2.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,400000.0,Damjan Pavlovic,2863,D. Pavlovic,18,62,75,179,76,Right,63,MF,13,875000,800,209,54,15,54,58,28,236,60,32,24,56,64,323,71,74,64,52,62,269,39,66,64,68,32,243,79,55,28,51,30,176,54,62,60,53,13,8,6,13,13,3,High,High,1,,11.0,,,,,,,,,,,2.0,,,,BelgianProLeague,55.0
be BEL,"DF,MF",Zulte Waregem,19,2000,23,12,"1,123",12.5,2,0,2,2,0,0,0,0,0.16,0.0,0.16,0.16,0.16,,,,,,,,,,,,,1600000.0,Ewoud Pletinckx,2032,E. Pletinckx,19,67,78,190,87,Right,69,MF,11,2100000,2000,212,31,25,70,58,28,202,37,29,26,53,57,242,47,52,36,63,44,271,41,52,68,84,26,228,70,64,30,30,34,201,63,71,67,48,13,6,9,10,10,3,Medium,Medium,1,,24.0,,,,,,,,,,,12.0,,,,BelgianProLeague,64.0
be BEL,MF,Standard Liège,19,2001,29,26,"2,340",26.0,1,4,5,1,0,0,4,0,0.04,0.15,0.19,0.04,0.19,,,,,,,,,,,,,6000000.0,Nicolas Raskin,1597,N. Raskin,19,71,82,179,74,Right,73,MF,11,4000000,6000,323,68,57,66,74,58,354,70,69,67,74,74,355,71,68,77,67,72,353,71,75,71,68,68,332,78,69,54,73,58,193,61,69,63,59,14,14,13,11,7,4,Medium,High,1,,51.0,,,,,,,,,,,28.0,,,,BelgianProLeague,69.0
be BEL,"FW,MF",Waasland-Bev,20,2000,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,Tom Reyners,3381,T. Reyners,20,58,69,170,63,Right,59,MF,11,450000,1000,243,48,48,38,55,54,259,64,58,32,37,68,374,81,74,79,52,88,254,52,67,53,41,41,226,50,34,42,51,49,115,22,48,45,56,11,10,13,14,8,3,Medium,Medium,1,,0.0,,,,,,,,,,,0.0,,,,BelgianProLeague,34.0
be BEL,MF,Anderlecht,20,1999,27,27,"2,383",26.5,3,2,5,3,0,0,2,1,0.11,0.08,0.19,0.11,0.19,,,,,,,,,,,,,12000000.0,Albert Sambi Lokonga,1475,A. Sambi Lokonga,20,73,82,183,73,Right,75,MF,9,6500000,14000,318,68,53,61,78,58,369,76,71,68,73,81,343,63,68,78,66,68,342,68,70,78,63,63,318,70,76,63,68,41,197,58,71,68,49,14,7,6,13,9,3,Medium,Medium,1,,34.0,,,,,,,,,,,55.0,,,,BelgianProLeague,76.0
be BEL,MF,Gent,18,2001,5,0,38,0.4,1,0,1,1,0,0,0,0,2.37,0.0,2.37,2.37,2.37,,,,,,,,,,,,,800000.0,Matisse Samoise,2554,M. Samoise,18,64,78,180,70,Right,65,MF,14,1400000,2000,263,59,67,37,66,34,298,65,55,48,62,68,323,70,65,68,59,61,276,58,61,60,53,44,222,31,31,58,55,47,140,28,58,54,47,5,8,6,15,13,3,High,Medium,1,,0.0,,,,,,,,,,,1.0,,,,BelgianProLeague,31.0
gm GAM,"MF,FW",Beerschot,21,1999,19,7,718,8.0,0,2,2,0,0,0,2,0,0.0,0.25,0.25,0.0,0.25,,,,,,,,,,,,,700000.0,Abdoulie Sanyang,2209,A. Sanyang,21,66,75,173,69,Left,67,MF,9,1900000,3000,262,58,58,28,62,56,275,75,41,38,50,71,386,86,80,90,52,78,311,63,80,66,46,56,278,63,44,59,56,56,121,38,44,39,54,10,10,10,10,14,3,High,High,1,,20.0,,,,,,,,,,,2.0,,,,BelgianProLeague,44.0
be BEL,"MF,DF",Waasland-Bev,23,1997,25,18,"1,634",18.2,1,2,3,1,0,0,3,0,0.06,0.11,0.17,0.06,0.17,,,,,,,,,,,,,550000.0,Jur Schryvers,2041,J. Schryvers,23,67,71,181,73,Right,67,MF,4,1400000,3000,254,62,35,56,65,36,287,57,53,48,65,64,340,70,66,69,66,69,308,53,71,74,64,46,282,70,66,49,59,38,192,65,65,62,55,12,9,10,14,10,3,Medium,Medium,1,,22.0,,,,,,,,,,,17.0,,,,BelgianProLeague,66.0
ua UKR,"MF,FW",Mechelen,23,1997,17,8,787,8.7,3,1,4,3,0,0,0,0,0.34,0.11,0.46,0.34,0.46,,,,,,,,,,,,,1000000.0,Maryan Shved,2035,M. Shved,22,67,72,171,63,Left,67,MF,5,1600000,16000,303,64,66,58,59,56,319,70,65,58,57,69,356,73,73,74,59,77,307,70,59,63,48,67,240,31,17,66,60,66,103,42,39,22,48,5,11,10,11,11,3,Medium,Low,1,,13.0,,,,,,,,,,,8.0,,,,BelgianProLeague,17.0
be BEL,MF,Genk,18,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,400000.0,Elias Sierra,3034,E. Sierra,18,61,75,170,63,Right,64,MF,14,750000,550,238,38,52,38,68,42,300,64,50,52,64,70,352,67,66,71,56,92,264,60,61,51,31,61,235,38,52,49,55,41,153,41,56,56,42,8,7,9,13,5,3,High,High,1,,0.0,,,,,,,,,,,0.0,,,,BelgianProLeague,52.0
pt POR,MF,Cercle Brugge,21,1998,19,11,955,10.6,1,0,1,1,0,0,6,1,0.09,0.0,0.09,0.09,0.09,,,,,,,,,,,,,1200000.0,Leonardo da Silva Lopes,2026,Leonardo Lopes,21,67,74,168,61,Right,71,MF,7,2100000,3000,294,57,62,55,70,50,313,70,62,42,68,71,409,87,78,89,65,90,329,62,82,72,54,59,302,58,63,60,65,56,185,61,66,58,71,10,16,15,16,14,3,Medium,Medium,1,,11.0,,,,,,,,,,,15.0,,,,BelgianProLeague,63.0
lu LUX,"MF,FW",Waasland-Bev,23,1997,18,10,"1,102",12.2,3,1,4,3,0,0,3,0,0.25,0.08,0.33,0.25,0.33,,,,,,,,,,,,,550000.0,Danel Sinani,2222,D. Sinani,23,66,70,185,73,Left,68,MF,4,1200000,3000,302,68,67,34,68,65,334,64,68,68,68,66,325,62,67,65,62,69,335,72,65,64,66,68,308,64,44,66,70,64,123,38,43,42,54,10,14,8,10,12,3,Medium,Medium,1,,17.0,,,,,,,,,,,13.0,,,,BelgianProLeague,44.0
be BEL,"DF,MF",Standard Liège,18,2002,16,14,"1,194",13.3,0,5,5,0,0,0,2,0,0.0,0.38,0.38,0.0,0.38,,,,,,,,,,,,,5000000.0,Hugo Siquet,2208,H. Siquet,17,66,82,178,66,Right,67,MF,16,2000000,500,268,75,48,52,61,32,331,62,74,65,65,65,349,73,75,69,60,72,318,61,72,74,56,55,279,57,57,51,64,50,183,55,65,63,50,11,9,9,9,12,4,High,Medium,1,,37.0,,,,,,,,,,,20.0,,,,BelgianProLeague,57.0
fr FRA,"MF,DF",Zulte Waregem,22,1998,20,7,635,7.1,0,1,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,,,,,,,,,,,,,1200000.0,Abdoulaye Sissako,1896,A. Sissako,22,68,76,186,78,Right,70,MF,8,2600000,5000,288,59,49,65,70,45,291,67,54,39,63,68,330,68,71,65,64,62,341,66,73,73,75,54,314,73,66,64,67,44,197,67,66,64,45,14,9,8,6,8,3,Medium,Medium,1,,11.0,,,,,,,,,,,14.0,,,,BelgianProLeague,66.0
ml MLI,MF,Kortrijk,20,2000,3,3,172,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Sambou Sissoko,3019,S. Sissoko,20,61,72,181,73,Right,62,MF,11,675000,2000,224,42,41,48,61,32,274,56,54,38,62,64,315,68,70,63,49,65,321,64,68,59,65,65,267,65,61,29,58,54,173,49,63,61,50,5,15,14,10,6,2,Medium,Medium,1,,4.0,,,,,,,,,,,4.0,,,,BelgianProLeague,61.0
gh GHA,"MF,FW",OH Leuven,20,2000,34,34,"3,038",33.8,8,5,13,8,0,0,4,0,0.24,0.15,0.39,0.24,0.39,,,,,,,,,,,,,3000000.0,Kamal Sowah,1687,K. Sowah,20,70,79,179,66,Left,72,MF,9,3500000,30000,315,59,68,48,69,71,331,71,64,64,59,73,379,80,84,75,65,75,362,73,71,88,59,71,281,40,46,69,67,59,129,38,46,45,49,10,13,10,9,7,3,High,High,1,,13.0,,,,,,,,,,,16.0,,,,BelgianProLeague,46.0
tn TUN,"FW,MF",Zulte Waregem,23,1997,18,8,982,10.9,0,3,3,0,0,0,3,0,0.0,0.27,0.27,0.0,0.27,,,,,,,,,,,,,600000.0,Bassem Srarfi,1785,B. Srarfi,23,69,74,176,71,Left,71,MF,5,2100000,7000,319,68,64,56,70,61,335,74,66,59,65,71,362,77,72,77,61,75,306,69,54,55,62,66,286,36,55,60,69,66,148,38,58,52,46,9,6,13,7,11,3,Medium,Medium,1,,25.0,,,,,,,,,,,18.0,,,,BelgianProLeague,55.0
be BEL,MF,Sint-Truiden,18,2002,6,1,206,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Jarne Steuckers,3375,J. Steuckers,18,58,72,175,70,Left,60,MF,14,475000,850,226,54,42,28,58,44,268,59,57,33,56,63,341,73,71,67,58,72,249,55,60,52,42,40,206,37,20,52,59,38,108,34,40,34,60,9,12,15,14,10,3,Medium,Medium,1,,1.0,,,,,,,,,,,3.0,,,,BelgianProLeague,20.0
