Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Christos Tzolis,gr GRE,"MF,FW",Düsseldorf,21,2002,30,28,"2,367",26.3,22,6,28,17,5,6,5,0,0.84,0.23,1.06,0.65,0.87
Takashi Uchino,jp JPN,DF,Düsseldorf,22,2001,16,4,384,4.3,1,0,1,1,0,0,3,0,0.23,0.00,0.23,0.23,0.23
Jonas Urbig,de GER,GK,Greuther Fürth,19,2003,33,33,"2,969",33.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Can Uzun,tr TUR,"MF,FW",Nürnberg,17,2005,30,25,"1,992",22.1,16,2,18,13,3,5,5,0,0.72,0.09,0.81,0.59,0.68
Ignace Van Der Brempt,be BEL,DF,Hamburger SV,21,2002,23,22,"1,774",19.7,0,3,3,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15
Robert Wagner,de GER,MF,Greuther Fürth,20,2003,31,30,"2,545",28.3,4,4,8,4,0,0,5,1,0.14,0.14,0.28,0.14,0.28
Paul Wanner,de GER,"MF,FW",Elversberg,17,2005,28,21,"1,689",18.8,6,3,9,6,0,0,2,0,0.32,0.16,0.48,0.32,0.48
Max Weiß,de GER,GK,Karlsruher,19,2004,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Marten Winkler,de GER,"MF,FW",Hertha BSC,20,2002,30,22,"1,548",17.2,5,5,10,5,0,0,7,0,0.29,0.29,0.58,0.29,0.58
Jannes Wulff,de GER,"MF,FW",Osnabrück,23,1999,26,11,"1,022",11.4,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09
Aaron Zehnter,de GER,"MF,DF",Paderborn 07,18,2004,15,11,966,10.7,1,4,5,1,0,0,0,0,0.09,0.37,0.47,0.09,0.47
