Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Source_League
Mark O'Mahony,ie IRL,FW,Brighton,18,2005,0.7,1.0,0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,1.0,1.0,0,1.0,1.0,0.0,PremierLeague
Michael Obafemi,ie IRL,"FW,MF",Burnley,23,2000,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,PremierLeague
Wilson Odobert,fr FRA,"MF,FW",Burnley,18,2004,23.3,17.0,13,8.0,5.0,4.0,6.0,22.0,27.3,16.0,26.0,2.0,24.0,6,23.0,14.0,0.0,PremierLeague
Odeluga Offiah,eng ENG,DF,Brighton,20,2002,1.4,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,PremierLeague
Michael Olakigbe,eng ENG,"DF,FW",Brentford,19,2004,0.7,3.0,0,2.0,1.0,0.0,2.0,4.0,50.0,2.0,7.0,0.0,7.0,1,4.0,0.0,1.0,PremierLeague
Michael Olise,fr FRA,"FW,MF",Crystal Palace,21,2001,14.2,19.0,10,7.0,10.0,2.0,8.0,24.0,33.3,16.0,21.0,0.0,21.0,11,30.0,9.0,0.0,PremierLeague
Andrew Omobamidele,ie IRL,DF,Nott'ham Forest,21,2002,8.7,10.0,3,9.0,1.0,0.0,5.0,8.0,62.5,3.0,12.0,8.0,4.0,13,23.0,42.0,1.0,PremierLeague
Amadou Onana,be BEL,MF,Everton,21,2001,23.2,71.0,38,32.0,31.0,8.0,21.0,42.0,50.0,21.0,25.0,6.0,19.0,21,92.0,31.0,0.0,PremierLeague
Ryan One,sct SCO,FW,Sheffield Utd,17,2006,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Tyler Onyango,eng ENG,MF,Everton,20,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
William Osula,dk DEN,FW,Sheffield Utd,19,2003,8.7,2.0,2,1.0,0.0,1.0,1.0,2.0,50.0,1.0,3.0,1.0,2.0,2,4.0,9.0,0.0,PremierLeague
Dango Ouattara,bf BFA,"FW,DF",Bournemouth,21,2002,13.7,45.0,27,22.0,11.0,12.0,19.0,34.0,55.9,15.0,18.0,3.0,15.0,22,67.0,35.0,0.0,PremierLeague
David Ozoh,eng ENG,"MF,DF",Crystal Palace,18,2005,1.7,10.0,6,3.0,6.0,1.0,5.0,6.0,83.3,1.0,2.0,0.0,2.0,0,10.0,2.0,0.0,PremierLeague
Cole Palmer,eng ENG,"FW,MF",Chelsea,21,2002,29.0,23.0,12,9.0,6.0,8.0,8.0,19.0,42.1,11.0,20.0,2.0,18.0,20,43.0,13.0,2.0,PremierLeague
Cole Palmer,eng ENG,MF,Manchester City,21,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Ben Parkinson,eng ENG,FW,Newcastle Utd,18,2005,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,PremierLeague
Nathan Patterson,sct SCO,DF,Everton,21,2001,11.2,34.0,24,21.0,11.0,2.0,14.0,37.0,37.8,23.0,14.0,3.0,11.0,9,43.0,33.0,0.0,PremierLeague
Myles Peart-Harris,eng ENG,"DF,MF",Brentford,20,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,PremierLeague
Sydie Peck,eng ENG,MF,Sheffield Utd,18,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Facundo Pellistri,uy URU,"FW,MF",Manchester Utd,21,2001,1.9,5.0,3,4.0,1.0,0.0,1.0,3.0,33.3,2.0,7.0,1.0,6.0,1,6.0,5.0,0.0,PremierLeague
Đorđe Petrović,rs SRB,GK,Chelsea,23,1999,22.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,12.0,3.0,PremierLeague
Jaden Philogene Bidace,eng ENG,FW,Aston Villa,21,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Pedro Porro,es ESP,DF,Tottenham,23,1999,34.3,91.0,63,43.0,34.0,14.0,62.0,120.0,51.7,58.0,63.0,18.0,45.0,34,125.0,102.0,3.0,PremierLeague
Jarell Quansah,eng ENG,DF,Liverpool,20,2003,13.2,25.0,22,17.0,7.0,1.0,14.0,20.0,70.0,6.0,16.0,8.0,8.0,17,42.0,39.0,1.0,PremierLeague
Jesurun Rak Sakyi,eng ENG,"MF,FW",Crystal Palace,20,2002,1.5,4.0,1,3.0,1.0,0.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,3,7.0,1.0,0.0,PremierLeague
Aaron Ramsey,eng ENG,"MF,FW",Burnley,20,2003,5.9,17.0,14,7.0,5.0,5.0,8.0,16.0,50.0,8.0,11.0,2.0,9.0,1,18.0,10.0,0.0,PremierLeague
Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,22,2001,9.5,16.0,8,7.0,6.0,3.0,5.0,15.0,33.3,10.0,15.0,2.0,13.0,3,19.0,8.0,0.0,PremierLeague
Gio Reyna,us USA,"FW,MF",Nott'ham Forest,20,2002,2.6,7.0,3,4.0,0.0,3.0,3.0,6.0,50.0,3.0,3.0,0.0,3.0,2,9.0,0.0,0.0,PremierLeague
Rodrigo Ribeiro,pt POR,"MF,FW",Nott'ham Forest,18,2005,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0.0,0.0,PremierLeague
Chris Richards,us USA,"DF,MF",Crystal Palace,23,2000,23.3,46.0,28,21.0,22.0,3.0,20.0,30.0,66.7,10.0,32.0,12.0,20.0,27,73.0,109.0,0.0,PremierLeague
Morgan Rogers,eng ENG,"MF,FW",Aston Villa,21,2002,7.1,8.0,1,3.0,2.0,3.0,2.0,11.0,18.2,9.0,11.0,0.0,11.0,3,11.0,11.0,0.0,PremierLeague
Dominic Sadi,eng ENG,FW,Bournemouth,19,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Bukayo Saka,eng ENG,FW,Arsenal,21,2001,32.4,66.0,35,22.0,24.0,20.0,26.0,59.0,44.1,33.0,43.0,2.0,41.0,15,81.0,24.0,1.0,PremierLeague
William Saliba,fr FRA,DF,Arsenal,22,2001,38.0,41.0,26,28.0,12.0,1.0,20.0,27.0,74.1,7.0,32.0,17.0,15.0,29,70.0,81.0,3.0,PremierLeague
Albert Sambi Lokonga,be BEL,MF,Luton Town,23,1999,14.5,29.0,18,14.0,12.0,3.0,17.0,24.0,70.8,7.0,23.0,13.0,10.0,11,40.0,14.0,0.0,PremierLeague
Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,23,2000,0.9,1.0,0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,1,2.0,0.0,0.0,PremierLeague
Andrey Santos,br BRA,MF,Nott'ham Forest,19,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,PremierLeague
Dane Scarlett,eng ENG,FW,Tottenham,19,2004,0.2,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,PremierLeague
Kevin Schade,de GER,"FW,MF",Brentford,21,2001,3.7,3.0,1,1.0,2.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,2.0,1,4.0,4.0,0.0,PremierLeague
Alex Scott,eng ENG,MF,Bournemouth,19,2003,11.3,24.0,15,8.0,10.0,6.0,12.0,28.0,42.9,16.0,14.0,4.0,10.0,12,36.0,18.0,2.0,PremierLeague
Antoine Semenyo,gh GHA,FW,Bournemouth,23,2000,23.4,24.0,17,7.0,9.0,8.0,9.0,27.0,33.3,18.0,39.0,2.0,37.0,6,30.0,21.0,0.0,PremierLeague
Fábio Silva,pt POR,FW,Wolves,21,2002,2.9,7.0,4,3.0,4.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,2,9.0,0.0,0.0,PremierLeague
Oliver Skipp,eng ENG,"MF,DF",Tottenham,22,2000,7.9,18.0,12,9.0,6.0,3.0,11.0,18.0,61.1,7.0,12.0,1.0,11.0,3,21.0,9.0,0.0,PremierLeague
Emile Smith Rowe,eng ENG,MF,Arsenal,23,2000,3.9,4.0,1,2.0,2.0,0.0,2.0,4.0,50.0,2.0,3.0,1.0,2.0,3,7.0,1.0,0.0,PremierLeague
Dominik Szoboszlai,hu HUN,MF,Liverpool,22,2000,23.4,32.0,19,12.0,12.0,8.0,16.0,50.0,32.0,34.0,37.0,2.0,35.0,15,47.0,16.0,1.0,PremierLeague
Jimi Tauriainen,eng ENG,FW,Chelsea,19,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Nuno Tavares,pt POR,DF,Nott'ham Forest,23,2000,5.1,11.0,7,9.0,1.0,1.0,8.0,9.0,88.9,1.0,6.0,0.0,6.0,1,12.0,21.0,0.0,PremierLeague
Luke Thomas,eng ENG,DF,Sheffield Utd,22,2001,10.2,20.0,9,13.0,6.0,1.0,8.0,14.0,57.1,6.0,23.0,5.0,18.0,10,30.0,27.0,0.0,PremierLeague
Jurriën Timber,nl NED,DF,Arsenal,22,2001,0.8,2.0,2,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,2.0,1.0,0.0,PremierLeague
Sandro Tonali,it ITA,MF,Newcastle Utd,23,2000,4.9,7.0,7,4.0,2.0,1.0,3.0,9.0,33.3,6.0,3.0,0.0,3.0,2,9.0,4.0,0.0,PremierLeague
James Trafford,eng ENG,GK,Burnley,20,2002,28.0,2.0,1,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1,3.0,18.0,1.0,PremierLeague
Bénie Traoré,ci CIV,"FW,MF",Sheffield Utd,20,2002,4.3,4.0,2,1.0,2.0,1.0,0.0,4.0,0.0,4.0,4.0,1.0,3.0,1,5.0,1.0,0.0,PremierLeague
Boubacar Traoré,ml MLI,MF,Wolves,21,2001,9.1,35.0,23,16.0,17.0,2.0,9.0,21.0,42.9,12.0,12.0,2.0,10.0,5,40.0,7.0,0.0,PremierLeague
Destiny Udogie,it ITA,DF,Tottenham,20,2002,26.6,68.0,33,41.0,16.0,11.0,27.0,49.0,55.1,22.0,27.0,8.0,19.0,37,105.0,80.0,5.0,PremierLeague
Lesley Ugochukwu,fr FRA,MF,Chelsea,19,2004,3.3,14.0,10,4.0,8.0,2.0,4.0,10.0,40.0,6.0,6.0,2.0,4.0,1,15.0,5.0,0.0,PremierLeague
Alejo Véliz,ar ARG,FW,Tottenham,19,2003,0.6,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,PremierLeague
Micky van de Ven,nl NED,DF,Tottenham,22,2001,26.0,49.0,35,34.0,12.0,3.0,24.0,33.0,72.7,9.0,25.0,15.0,10.0,18,67.0,78.0,1.0,PremierLeague
Bart Verbruggen,nl NED,GK,Brighton,20,2002,21.0,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,11.0,3.0,PremierLeague
Fabio Vieira,pt POR,"MF,FW",Arsenal,23,2000,3.3,3.0,2,2.0,0.0,1.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,2,5.0,2.0,0.0,PremierLeague
Lewis Warrington,eng ENG,FW,Everton,20,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PremierLeague
Deivid Washington,br BRA,"DF,FW",Chelsea,18,2005,0.1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,PremierLeague
Adam Wharton,eng ENG,MF,Crystal Palace,19,2004,14.4,48.0,32,18.0,22.0,8.0,23.0,46.0,50.0,23.0,17.0,3.0,14.0,20,68.0,24.0,1.0,PremierLeague
Ethan Wheatley,eng ENG,FW,Manchester Utd,17,2006,0.2,1.0,1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,2,3.0,0.0,0.0,PremierLeague
Joe White,eng ENG,MF,Newcastle Utd,20,2002,0.1,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,PremierLeague
Neco Williams,wls WAL,DF,Nott'ham Forest,22,2001,18.2,69.0,40,42.0,18.0,9.0,35.0,56.0,62.5,21.0,44.0,13.0,31.0,22,91.0,53.0,0.0,PremierLeague
Joe Willock,eng ENG,MF,Newcastle Utd,23,1999,4.7,13.0,7,7.0,6.0,0.0,4.0,11.0,36.4,7.0,7.0,0.0,7.0,1,14.0,1.0,0.0,PremierLeague
Yehor Yarmoliuk,ua UKR,MF,Brentford,19,2004,7.6,17.0,11,6.0,8.0,3.0,7.0,17.0,41.2,10.0,17.0,4.0,13.0,6,23.0,5.0,0.0,PremierLeague
Illia Zabarnyi,ua UKR,DF,Bournemouth,20,2002,37.0,59.0,32,29.0,29.0,1.0,23.0,50.0,46.0,27.0,53.0,34.0,19.0,33,92.0,143.0,4.0,PremierLeague
Anass Zaroury,ma MAR,"FW,MF",Burnley,22,2000,1.7,1.0,0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,0,1.0,1.0,1.0,PremierLeague
Alan,br BRA,MF,Moreirense,23,2000,27.3,,32,,,,,,,,,,,6,,,,PrimeiraLigaPortugal
Rafael Alcobia,pt POR,DF,Portimonense,20,2003,2.3,,3,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Alemão,br BRA,DF,Portimonense,20,2002,26.3,,34,,,,,,,,,,,30,,,,PrimeiraLigaPortugal
Almeida,br BRA,DF,Estrela,23,2000,5.4,,5,,,,,,,,,,,4,,,,PrimeiraLigaPortugal
Pedro Álvaro,pt POR,DF,Estoril,23,2000,19.9,,9,,,,,,,,,,,24,,,,PrimeiraLigaPortugal
Andrew,br BRA,GK,Gil Vicente FC,22,2001,32.0,,0,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Jeremy Antonisse,cw CUW,MF,Moreirense,21,2002,6.1,,8,,,,,,,,,,,5,,,,PrimeiraLigaPortugal
Óscar Aranda,es ESP,"MF,FW",Famalicão,21,2002,8.0,,3,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Henrique Araújo,pt POR,FW,Famalicão,21,2002,7.6,,2,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Tiago Araújo,pt POR,"MF,DF",Estoril,22,2001,25.0,,24,,,,,,,,,,,26,,,,PrimeiraLigaPortugal
Tomás Araújo,pt POR,DF,Benfica,21,2002,5.4,,8,,,,,,,,,,,9,,,,PrimeiraLigaPortugal
Gustavo Assuncao,pt POR,MF,Famalicão,23,2000,7.0,,12,,,,,,,,,,,11,,,,PrimeiraLigaPortugal
Otavio Ataide,br BRA,DF,Famalicão,21,2002,15.4,,23,,,,,,,,,,,26,,,,PrimeiraLigaPortugal
Otavio Ataide,br BRA,DF,Porto,21,2002,12.0,,6,,,,,,,,,,,8,,,,PrimeiraLigaPortugal
Abdul Awudu,gh GHA,"MF,FW",Vizela,22,2001,2.1,,3,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Amadou Ba-Sy,fr FRA,FW,Vizela,22,2001,1.3,,1,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Elves Baldé,gw GNB,"MF,FW",Farense,23,1999,10.8,,4,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Daniel Bandeira,pt POR,MF,Vitória,23,2000,7.8,,8,,,,,,,,,,,12,,,,PrimeiraLigaPortugal
Romário Baró,pt POR,MF,Porto,23,2000,2.5,,3,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Afonso Bastardo,pt POR,FW,Gil Vicente FC,18,2005,0.5,,1,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Afonso Bastardo,pt POR,FW,Sporting CP,18,2005,0.3,,2,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Gilberto Batista,gw GNB,DF,Moreirense,19,2003,2.5,,2,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Roko Baturina,hr CRO,FW,Gil Vicente FC,23,2000,7.9,,0,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Bachir Belloumi,dz ALG,"MF,FW",Farense,21,2002,23.0,,27,,,,,,,,,,,23,,,,PrimeiraLigaPortugal
Fahem Benaissa Yahia,fr FRA,DF,Casa Pia,21,2002,0.1,,0,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Beni,ao ANG,MF,Casa Pia,21,2002,16.3,,26,,,,,,,,,,,19,,,,PrimeiraLigaPortugal
Benny,pt POR,"MF,FW",Chaves,23,2000,14.1,,3,,,,,,,,,,,7,,,,PrimeiraLigaPortugal
Berna,ao ANG,FW,Boavista,19,2003,3.6,,11,,,,,,,,,,,5,,,,PrimeiraLigaPortugal
Gonçalo Borges,pt POR,MF,Porto,22,2001,3.2,,4,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Róbert Boženík,sk SVK,FW,Boavista,23,1999,28.6,,8,,,,,,,,,,,5,,,,PrimeiraLigaPortugal
Rafael Brito,pt POR,MF,Casa Pia,21,2002,3.8,,8,,,,,,,,,,,4,,,,PrimeiraLigaPortugal
Rafael Bustamante,co COL,MF,Vizela,23,1999,7.9,,11,,,,,,,,,,,15,,,,PrimeiraLigaPortugal
Leonardo Buta,pt POR,DF,Gil Vicente FC,21,2002,24.3,,32,,,,,,,,,,,30,,,,PrimeiraLigaPortugal
Cambila,ao ANG,GK,Estrela,21,2002,0.2,,0,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Luan Campos,br BRA,"FW,MF",Portimonense,21,2002,5.2,,4,,,,,,,,,,,5,,,,PrimeiraLigaPortugal
Zé Carlos,pt POR,MF,Vitória,21,2001,4.7,,6,,,,,,,,,,,5,,,,PrimeiraLigaPortugal
Álvaro Carreras,es ESP,DF,Benfica,20,2003,6.3,,11,,,,,,,,,,,9,,,,PrimeiraLigaPortugal
Facundo Cáseres,ar ARG,MF,Farense,22,2001,12.4,,25,,,,,,,,,,,10,,,,PrimeiraLigaPortugal
Midana Cassama,gw GNB,FW,Portimonense,20,2002,3.2,,3,,,,,,,,,,,2,,,,PrimeiraLigaPortugal
Jesús Castillo,pe PER,MF,Gil Vicente FC,22,2001,2.7,,5,,,,,,,,,,,4,,,,PrimeiraLigaPortugal
Cristian Castro,co COL,DF,Rio Ave,22,2001,0.8,,0,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Geny Catamo,mz MOZ,MF,Sporting CP,22,2001,18.7,,18,,,,,,,,,,,11,,,,PrimeiraLigaPortugal
Tidjany Chabrol,fr FRA,"MF,FW",Gil Vicente FC,21,2002,12.0,,8,,,,,,,,,,,3,,,,PrimeiraLigaPortugal
Chiquinho,pt POR,MF,Famalicão,23,2000,19.3,,21,,,,,,,,,,,12,,,,PrimeiraLigaPortugal
Fábio Conceição,pt POR,"MF,FW",Rio Ave,22,2001,28.2,,25,,,,,,,,,,,18,,,,PrimeiraLigaPortugal
Francisco Conceição,pt POR,MF,Porto,20,2002,21.0,,32,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Jeriel Córdova,ve VEN,FW,Boavista,21,2002,1.7,,0,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Félix Correia,pt POR,"FW,MF",Gil Vicente FC,22,2001,24.1,,21,,,,,,,,,,,20,,,,PrimeiraLigaPortugal
Alberto costa,pt POR,DF,Vitória,19,2003,0.2,,0,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Diogo Costa,pt POR,GK,Porto,23,1999,32.7,,0,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Gonçalo Costa,pt POR,"MF,DF",Portimonense,23,2000,19.0,,40,,,,,,,,,,,29,,,,PrimeiraLigaPortugal
Michel Costa,br BRA,MF,Estoril,21,2001,3.3,,4,,,,,,,,,,,2,,,,PrimeiraLigaPortugal
Tomás Costa Silva,pt POR,"DF,MF",Vizela,23,1999,29.1,,51,,,,,,,,,,,45,,,,PrimeiraLigaPortugal
Costinha,pt POR,MF,Rio Ave,23,2000,33.9,,60,,,,,,,,,,,48,,,,PrimeiraLigaPortugal
Sandro Cruz,ao ANG,"DF,MF",Chaves,22,2001,18.1,,23,,,,,,,,,,,19,,,,PrimeiraLigaPortugal
Florian Danho Seke,fr FRA,FW,Famalicão,23,2000,2.7,,3,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Fran Delgado,es ESP,DF,Farense,22,2001,5.5,,2,,,,,,,,,,,2,,,,PrimeiraLigaPortugal
Depú,ao ANG,FW,Gil Vicente FC,23,2000,8.6,,4,,,,,,,,,,,2,,,,PrimeiraLigaPortugal
Ousmane Diomande,ci CIV,DF,Sporting CP,19,2003,23.5,,24,,,,,,,,,,,15,,,,PrimeiraLigaPortugal
Álvaro djaló,es ESP,MF,Braga,23,1999,19.9,,20,,,,,,,,,,,23,,,,PrimeiraLigaPortugal
Úmaro Embaló,pt POR,"MF,FW",Rio Ave,22,2001,8.8,,4,,,,,,,,,,,3,,,,PrimeiraLigaPortugal
Dario Essugo,pt POR,MF,Chaves,18,2005,12.9,,20,,,,,,,,,,,22,,,,PrimeiraLigaPortugal
Dario Essugo,pt POR,MF,Sporting CP,18,2005,0.4,,2,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Evanilson,br BRA,FW,Porto,23,1999,22.8,,11,,,,,,,,,,,4,,,,PrimeiraLigaPortugal
Fabiano,br BRA,DF,Moreirense,23,2000,23.7,,29,,,,,,,,,,,30,,,,PrimeiraLigaPortugal
Volnei Feltes,br BRA,DF,Estoril,23,2000,16.4,,14,,,,,,,,,,,19,,,,PrimeiraLigaPortugal
Martim Fernandes,pt POR,DF,Porto,17,2006,2.8,,6,,,,,,,,,,,5,,,,PrimeiraLigaPortugal
Mateus Fernandes,pt POR,MF,Estoril,19,2004,24.8,,53,,,,,,,,,,,24,,,,PrimeiraLigaPortugal
Mateus Fernandes,pt POR,MF,Sporting CP,19,2004,0.0,,0,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Rafael Fernandes,pt POR,DF,Arouca,21,2002,8.3,,7,,,,,,,,,,,10,,,,PrimeiraLigaPortugal
Roger Fernandes,gw GNB,"MF,FW",Braga,17,2005,7.5,,12,,,,,,,,,,,4,,,,PrimeiraLigaPortugal
Diogo Fonseca,pt POR,DF,Estrela,21,2002,4.8,,5,,,,,,,,,,,5,,,,PrimeiraLigaPortugal
Tiago Fonseca Morais,pt POR,"MF,FW",Boavista,19,2003,15.3,,17,,,,,,,,,,,10,,,,PrimeiraLigaPortugal
Théo Fonseca,fr FRA,MF,Famalicão,23,2000,7.2,,4,,,,,,,,,,,5,,,,PrimeiraLigaPortugal
Gonçalo Franco,pt POR,MF,Moreirense,22,2000,30.2,,57,,,,,,,,,,,58,,,,PrimeiraLigaPortugal
Afonso freitas,pt POR,MF,Vitória,23,2000,8.1,,10,,,,,,,,,,,4,,,,PrimeiraLigaPortugal
Iván Fresneda,es ESP,DF,Sporting CP,18,2004,0.4,,2,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Taichi Fukui,jp JPN,MF,Portimonense,19,2004,6.6,,6,,,,,,,,,,,7,,,,PrimeiraLigaPortugal
Fabrício Garcia,cv CPV,FW,Estoril,22,2001,3.7,,10,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Mory Gbane,ci CIV,MF,Gil Vicente FC,22,2000,21.2,,33,,,,,,,,,,,27,,,,PrimeiraLigaPortugal
Rodrigo Gomes,pt POR,"MF,FW",Estoril,20,2003,27.2,,32,,,,,,,,,,,28,,,,PrimeiraLigaPortugal
Victor Gomez,es ESP,DF,Braga,23,2000,22.6,,28,,,,,,,,,,,27,,,,PrimeiraLigaPortugal
João Gonçalves,pt POR,GK,Boavista,22,2000,34.0,,1,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Jota Gonçalves,pt POR,DF,Vizela,23,2000,16.1,,7,,,,,,,,,,,20,,,,PrimeiraLigaPortugal
Nicolás González,es ESP,MF,Porto,21,2002,18.9,,25,,,,,,,,,,,8,,,,PrimeiraLigaPortugal
Tiago Gouveia,pt POR,MF,Benfica,22,2001,6.0,,8,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Guga,pt POR,"DF,MF",Portimonense,19,2003,17.0,,35,,,,,,,,,,,16,,,,PrimeiraLigaPortugal
Justin de Haas,nl NED,DF,Famalicão,23,2000,17.8,,15,,,,,,,,,,,24,,,,PrimeiraLigaPortugal
Tomás Händel,pt POR,MF,Vitória,22,2000,28.0,,31,,,,,,,,,,,23,,,,PrimeiraLigaPortugal
Jordan Holsgrove,sct SCO,MF,Estoril,23,1999,13.0,,25,,,,,,,,,,,15,,,,PrimeiraLigaPortugal
André Inácio,br BRA,"FW,MF",Estrela,21,2002,13.3,,11,,,,,,,,,,,3,,,,PrimeiraLigaPortugal
Gonçalo Inácio,pt POR,DF,Sporting CP,21,2001,27.6,,34,,,,,,,,,,,27,,,,PrimeiraLigaPortugal
Hernani Infande,pt POR,MF,Moreirense,22,2001,0.9,,1,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Franco Israel,uy URU,GK,Sporting CP,23,2000,10.0,,0,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Ivan Jaime Pajuelo,es ESP,MF,Porto,22,2000,6.3,,6,,,,,,,,,,,2,,,,PrimeiraLigaPortugal
Jajá,br BRA,FW,Casa Pia,22,2001,4.8,,20,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Sylvester Jasper,bg BUL,"MF,FW",Portimonense,21,2001,18.6,,14,,,,,,,,,,,16,,,,PrimeiraLigaPortugal
Nemanja Jović,rs SRB,FW,Estoril,20,2002,0.2,,0,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,22,2001,33.0,,0,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
David Jurásek,cz CZE,DF,Benfica,22,2000,2.9,,4,,,,,,,,,,,1,,,,PrimeiraLigaPortugal
Samuel Justo,pt POR,MF,Casa Pia,19,2004,6.7,,6,,,,,,,,,,,3,,,,PrimeiraLigaPortugal
Kaio,br BRA,FW,Vitória,19,2004,4.7,,9,,,,,,,,,,,0,,,,PrimeiraLigaPortugal
Kazu,br BRA,DF,Gil Vicente FC,23,2000,0.6,,0,,,,,,,,,,,2,,,,PrimeiraLigaPortugal
Keliano,ao ANG,MF,Estrela,20,2003,1.3,,3,,,,,,,,,,,4,,,,PrimeiraLigaPortugal
Kobamelo Kodisang,za RSA,MF,Moreirense,23,1999,18.0,,7,,,,,,,,,,,13,,,,PrimeiraLigaPortugal
Koba Koindredi,fr FRA,MF,Estoril,21,2001,6.3,,5,,,,,,,,,,,10,,,,PrimeiraLigaPortugal
